text_it	text_en	hash	text_it_length	text_en_length
Non ho chiesto di essere scelto.	I didn't ask to be chosen.	abb47ebb-14e9-57a6-b0bd-d93b953b82cc	32	26
Io non ho chiesto di essere scelto.	I didn't ask to be chosen.	665f40be-24a3-571d-91b7-911e6bdab6bf	35	26
Non ho chiesto di essere scelta.	I didn't ask to be chosen.	9811ed8e-b8ea-5f21-810c-c0610c28c31a	32	26
Io non ho chiesto di essere scelta.	I didn't ask to be chosen.	92046b85-73f2-5738-80cb-8c66ec085715	35	26
Dov'è la tua fidanzata?	Where's your girlfriend?	d69795cb-3b82-5da2-b9f1-28991a6d012e	23	24
Dov'è la tua morosa?	Where's your girlfriend?	e15dbfab-18bd-5b5a-868a-34bc9f87d1a0	20	24
Dov'è la sua ragazza?	Where's your girlfriend?	bf5be4c8-7e3b-5998-ba58-8331a939059a	21	24
Dov'è la sua fidanzata?	Where's your girlfriend?	39b3d767-c378-566e-b2c9-2f53f8583f58	23	24
Dov'è la sua morosa?	Where's your girlfriend?	076c6895-df30-52cc-b893-713b9e6d4c7f	20	24
Perché la gente è sempre così cinica?	Why are people always so cynical?	8900f67f-1c9b-54d3-b879-56239a097062	37	33
Sono venuti tutti tranne Jim.	All but Jim came.	f5867bc0-8b29-5b5d-9b4f-c508c2592ce4	29	17
Vennero tutti tranne Jim.	All but Jim came.	75795c02-7279-58cc-b31a-54a588677183	25	17
Il silenzio della notte ci conforta.	The silence of the night comforts us.	e482fa73-bf1c-528f-a999-a024fdb07e79	36	37
So perché sei qui.	I know why you're here.	8a7648dc-e8ae-5b38-8bc6-9d35c8fd8538	18	23
So perché siete qui.	I know why you're here.	36f5692d-8e5b-5c07-939c-7aefeb52742b	20	23
So perché è qui.	I know why you're here.	1adc3164-54c7-585b-a804-7c49f3254edf	16	23
La vecchia casa è stata demolita.	The old house was demolished.	f840e1c6-a015-5b07-97c1-18ef36d0b3ba	33	29
La vecchia casa venne demolita.	The old house was demolished.	60ffd17c-ebb8-5c86-a2d4-ec186db37cf8	31	29
Dov'è Laurie? È in cucina.	Where's Laurie? She's in the kitchen.	d2f47647-365b-5bc4-acac-ea7f01a00e69	26	37
Chiedi a Tom qualsiasi cosa.	Ask Tom anything.	c8267080-f2cf-55a7-8bfb-7d6e9e24dda2	28	17
Chieda a Tom qualsiasi cosa.	Ask Tom anything.	8a9f4990-cc20-571c-a556-87d2458d63f1	28	17
Chiedete a Tom qualsiasi cosa.	Ask Tom anything.	ba0bcdb1-5b44-559b-9c4a-a3b96c7c0dfc	30	17
Non guardare direttamente Tom.	Don't look directly at Tom.	8aeccae8-24a5-5901-b67a-0d0bd210ece4	30	27
Non guardate direttamente Tom.	Don't look directly at Tom.	52fec3d8-6c63-5124-be81-4bc16dfe25ee	30	27
Non guardi direttamente Tom.	Don't look directly at Tom.	dc9c6b45-2baf-51d0-b4d3-ecb925cd1968	28	27
Era l'uomo giusto per una posizione del genere.	He was the very man for such a position.	08d3b4df-d46c-56af-80b2-335042a15971	47	40
Proverò a spiegarlo al meglio delle mie capacità.	I'll try to explain it to the best of my ability.	b26a89ad-fc4c-5eae-bf16-3da06d2132df	49	49
