text_it	text_en	hash	text_it_length	text_en_length
Noi ce ne siamo dovuti andare.	We had to leave.	5738bb23-69b2-55a7-b79c-13b9bc2a6ee2	30	16
Ce ne siamo dovute andare.	We had to leave.	2618d626-a8f0-5b62-831f-504155a0728e	26	16
Noi ce ne siamo dovute andare.	We had to leave.	f8675845-d0b2-5015-874a-b580c97de78f	30	16
Ce ne dovemmo andare.	We had to leave.	cddd037b-d8fd-59c0-ac8c-38cb53332c85	21	16
Noi ce ne dovemmo andare.	We had to leave.	9c5fa6c6-b731-55ac-84a0-bcf9ec53cd3e	25	16
Tom mi ha finalmente chiamato ieri.	Tom finally called me yesterday.	886d81ac-a8b5-5f0f-a286-c7e42085b70e	35	32
Tom mi ha finalmente chiamata ieri.	Tom finally called me yesterday.	3c273c2e-f02e-59b1-92b2-42d04a4bb4bf	35	32
Dove posso incontrare Tom?	Where can I meet Tom?	0c0a86a2-355d-5a39-96de-52e212616684	26	21
Dove posso conoscere Tom?	Where can I meet Tom?	26ddb289-6c5a-59cd-9084-d9952ab0e946	25	21
Sembra che Tom stia cercando qualcuno.	Tom seems to be looking for someone.	8348731c-be15-5577-8ec1-45f0c62e24ee	38	36
Mi piacciono anche i gatti.	I also like cats.	674b1b28-6a46-5fb0-8a3c-4d27998648ad	27	17
A me piacciono anche i gatti.	I also like cats.	f5864627-c257-560a-8415-151049a55153	29	17
Come ti sei tagliato la mano?	How did you cut your hand?	641fe114-0d3f-5052-8d4e-f96ee0b26b44	29	26
Come ti sei tagliata la mano?	How did you cut your hand?	ea04320c-d0f8-530a-aadd-c4dfcec1e48e	29	26
Come si è tagliato la mano?	How did you cut your hand?	8ed1b6c3-c231-5682-89f0-31bae79408b2	27	26
Come si è tagliata la mano?	How did you cut your hand?	0ce18312-8ef4-506f-b35b-8da0cb54613d	27	26
È troppo pericoloso qui.	It's much too dangerous here.	0bb37282-be85-5a56-a3d6-916b0a697776	24	29
Perché io mi sveglio sempre a quest'ora?	Why do I always wake up at this time?	a2f02897-4f72-5c5d-8aed-2e35465e2384	40	37
Perché io mi alzo sempre a quest'ora?	Why do I always get up at this time?	303aacf3-3358-565a-ac13-04592167d84d	37	36
