text_it	text_en	hash	text_it_length	text_en_length
Tom ha detto che era vera.	Tom said it was true.	349197db-ba1c-5426-a84d-56be8458af66	26	21
Tom disse che era vero.	Tom said it was true.	edefadd9-a653-5475-9ea4-e6363d3b400c	23	21
Tom disse che era vera.	Tom said it was true.	b8dda9d7-5563-5a2a-b4a4-6826ea7c690f	23	21
Non è obbligatorio.	That isn't mandatory.	f852d3de-2879-5d55-bba7-2baf3058e6cf	19	21
Perché non sei venuto a casa per pranzo?	Why didn't you come home for lunch?	673aed23-f2e0-5384-a571-6b8640d932ad	40	35
Perché non sei venuta a casa per pranzo?	Why didn't you come home for lunch?	6ed0cd66-fd20-5ee9-b25a-40c5530934c2	40	35
Perché non è venuto a casa per pranzo?	Why didn't you come home for lunch?	5963b03b-1388-5763-bc79-e76c5a58d3f7	38	35
Perché non è venuta a casa per pranzo?	Why didn't you come home for lunch?	fb9ab847-7206-5211-804f-88f74c802281	38	35
Perché non siete venuti a casa per pranzo?	Why didn't you come home for lunch?	95085cf6-d1be-5ac2-a509-96111b901bbd	42	35
Perché non siete venute a casa per pranzo?	Why didn't you come home for lunch?	95fd5dfd-1d9d-53d0-a1e6-b81f1cff77db	42	35
Questo non è giustificato.	This isn't justified.	054bc1c0-7558-52d1-87ab-b5edb4d374c3	26	21
È assolutamente vero.	That's absolutely true.	e0099d89-45ed-5f60-b6ec-2f9a65114b1a	21	23
È un altro problema.	That's another problem.	2d983ada-40ef-5299-9919-b74621638cb0	20	23
Sta ancora succedendo.	That's still happening.	ee565baf-c5a6-5d98-ad4d-b0e9e5d7c9b3	22	23
Sta ancora capitando.	That's still happening.	0c8a6593-8d2e-5a1a-bb7c-07073a099852	21	23
Ci sono delle alternative.	There are alternatives.	849b6209-b99d-5422-834a-dc57e526e92e	26	23
Questo non è appropriato.	This isn't appropriate.	8ce39da1-dda4-53f9-8b8f-71cd0da025ef	25	23
È piuttosto interessante.	It's pretty interesting.	30114d49-4df5-505f-9c9e-e8807aff65ae	25	24
La spiaggia era bella.	The beach was beautiful.	0046e77e-1c08-5002-b3a1-f8adbe35e2b8	22	24
Tom è piuttosto pesante.	Tom is pretty heavy.	e626c126-01aa-5eb0-a98c-4b159c0525e6	24	20
Tom sta imparando il francese, vero?	Tom is learning French, isn't he?	c997e0b5-5e37-50dc-b2c8-185553132fa9	36	33
Questa è roba molto interessante.	This is very interesting stuff.	5078044c-a3da-5ebe-ade9-fabfa2b5cd74	33	31
Tom ha fatto un'offerta.	Tom has made an offer.	89accb89-80fb-57a2-9889-b5a8c8230050	24	22
Questo libro è piuttosto interessante.	This book is pretty interesting.	03de81f6-4f62-5eae-bbb2-53702d5d3d26	38	32
Tom è come suo padre, vero?	Tom is like his father, isn't he?	481fd741-d237-57f2-aa0e-a4aba8e25781	27	33
Questo rapporto è ancora incompleto.	This report is still incomplete.	65b61118-34b1-53d4-986f-40874a841427	36	32
Tom aveva qualcosa da dire.	Tom had something to say.	e95322ee-02ec-5a51-ad5e-38d33e2cff6e	27	25
