text_it	text_en	hash	text_it_length	text_en_length
Per favore, lascia la stanza.	Please leave the room.	98667de5-3911-5e23-9e88-3675b4dfe07d	29	22
Per piacere, lasci la stanza.	Please leave the room.	ed81d4d3-f254-5505-be0c-5dad5a68ed1a	29	22
Per favore, lasci la stanza.	Please leave the room.	cb416598-6716-5f19-b386-076cf212598f	28	22
Per piacere, lasciate la stanza.	Please leave the room.	a1e2b858-6a1b-5a46-825e-ffbac81c14b9	32	22
Per favore, lasciate la stanza.	Please leave the room.	4fdc3309-8769-52b5-a529-7e0122c1f453	31	22
Gli ha consigliato di non bere troppo.	She advised him not to drink too much.	40e4da6b-f813-5c34-9dc3-0e1239733cef	38	38
Gli consigliò di non bere troppo.	She advised him not to drink too much.	9bfd45ae-f378-59ac-b0bf-7fe4977ce155	33	38
Tom lo fa quando è ubriaco.	Tom does that when he's drunk.	c78e73f1-af11-58d1-b66b-357263828929	27	30
Tom lo fa quand'è ubriaco.	Tom does that when he's drunk.	5fa3b8be-643c-57c5-93c7-61b1bdd01236	26	30
L'ho fatta per Tom.	I did it for Tom.	424a6dce-c457-588e-bebb-35f9d94cc231	19	17
La feci per Tom.	I did it for Tom.	bbc6c220-465b-5358-bc88-38529ee3842a	16	17
Voi due non siete fratelli?	Aren't you two brothers?	68be27af-07af-5647-ae46-e3687b38dbe1	27	24
Questo lavoro non ha futuro.	This job has no future.	641bbbf2-4153-5589-9e5e-7de5c3f47890	28	23
Questo impiego non ha futuro.	This job has no future.	61755f58-2e51-5b77-a16e-6c5d3050bb7f	29	23
Sembri un po' depresso oggi.	You seem a little depressed today.	0738b613-ce6b-5d5b-ac84-c7d39ec3b844	28	34
Tu sembri un po' depresso oggi.	You seem a little depressed today.	934a9243-23a7-518c-bfe8-7669efd24529	31	34
Sembri un po' depressa oggi.	You seem a little depressed today.	5d4e2dc0-2b0a-5314-b3a4-c000d5a79ab1	28	34
Tu sembri un po' depressa oggi.	You seem a little depressed today.	3b5fe4a6-7c4a-5631-9965-a13541134184	31	34
Sembra un po' depressa oggi.	You seem a little depressed today.	c83d19ef-edd4-5475-aecf-eb8ccac377bb	28	34
Lei sembra un po' depressa oggi.	You seem a little depressed today.	a0d032e1-0d69-56ad-a8bc-a7f73902c42f	32	34
Sembra un po' depresso oggi.	You seem a little depressed today.	9d6df7bd-306c-5560-b3e1-b2e1d0acc163	28	34
Lei sembra un po' depresso oggi.	You seem a little depressed today.	d718d1e7-b493-5bd2-9656-e76ac1e3fc63	32	34
Sembrate un po' depressi oggi.	You seem a little depressed today.	7eb39d5b-d6a0-5df2-aad7-e40634994d52	30	34
Voi sembrate un po' depressi oggi.	You seem a little depressed today.	047c0d56-6be9-5955-af0e-2ac9cf06bd6b	34	34
Sembrate un po' depresse oggi.	You seem a little depressed today.	dfcee838-9b1b-5c93-bf35-5c45627f2191	30	34
Voi sembrate un po' depresse oggi.	You seem a little depressed today.	0ccb0b6b-50f5-5164-95a6-88adbf0f3434	34	34
Il cane dorme ai piedi di Tom.	The dog sleeps at Tom's feet.	d899a9c1-7dc5-5def-b68d-53490e2b3060	30	29
Tom è un cliente.	Tom is a client.	ae7bd052-3dcc-541c-8218-46744304ba9b	17	16
Non ho bruciato niente.	I didn't burn anything.	a4406efa-d6ee-536f-a887-5bb60bde736b	23	23
Non ho bruciato nulla.	I didn't burn anything.	35b5c7b9-a7cd-53c5-ad67-fda8b54e4719	22	23
Non bruciai niente.	I didn't burn anything.	31962745-e37c-554e-b1e7-5a0d45e1782a	19	23
Non bruciai nulla.	I didn't burn anything.	d61471c1-bf1d-5fb8-85d6-dca761a39bbc	18	23
Non ho pane.	I don't have any bread.	a7c6610f-2a49-5b1f-81e7-cf44f9e379ab	12	23
Io non ho pane.	I don't have any bread.	991eff8a-ab70-5e3e-98f5-a129e7447a1c	15	23
Tom amerebbe leggerlo.	Tom would love to read that.	d40da564-3a81-54c1-869f-fcb1d3b33655	22	28
Tom scrive a suo zio.	Tom writes to his uncle.	16f33ea1-68f2-5df5-b11f-d70e984157b5	21	24
Tom scrive al suo amico.	Tom writes to his friend.	4d360842-4619-51ee-adab-dbe864c14391	24	25
Tom scrive alla sua amica.	Tom writes to his friend.	4bb6df4f-a936-557e-b8a9-6be5cedf36ee	26	25
Andai all'università.	I went to university.	b233a7a4-cca4-5150-a383-ed8a41168c3c	21	21
Abbiamo aiutato Tom molte volte.	We've helped Tom many times.	ff63fef2-e0ce-5a79-a6e2-09d6869dbcc5	32	28
Noi abbiamo aiutato Tom molte volte.	We've helped Tom many times.	f8b37c7f-7b4b-5509-91ca-957e18251b68	36	28
Tom è davvero il marito di Mary?	Is Tom really Mary's husband?	b5cbe06a-caee-50e0-a94d-4e5c32ecaf18	32	29
Tom è veramente il marito di Mary?	Is Tom really Mary's husband?	63ed3361-1eb6-5eb5-8882-aad0740f3c1c	34	29
Tom scriverà a sua sorella.	Tom will write to his sister.	bddaa364-2ed5-5660-9966-d383ef621e70	27	29
Tom sembra ricco.	Tom looks rich.	a2aafd3a-0741-51f8-8f88-1a02415161d8	17	15
Tom era scioccato e umiliato.	Tom was shocked and humiliated.	b9d87619-3b50-5e96-936b-04b167771b6a	29	31
Vuoi fare questo o no?	Do you want to do this or not?	b8388a48-1bbd-5a55-874e-d18afed8aa09	22	30
Vuole fare questo o no?	Do you want to do this or not?	1d7fd838-1cac-5a95-8008-28b9fdf96e18	23	30
Volete fare questo o no?	Do you want to do this or not?	1b562464-b240-5f98-b987-f2170ee8ba5a	24	30
Tom era sempre diverso.	Tom was always different.	c71df558-21a0-57d3-922c-3f96652c7984	23	25
Non siamo saliti sul treno.	We didn't get on the train.	8a6b2d7e-49c8-5b70-b2f8-658307e42946	27	27
Non siamo salite sul treno.	We didn't get on the train.	30e0cbce-b2a3-51e6-aac9-0d93dafab736	27	27
Non salimmo sul treno.	We didn't get on the train.	2457e648-e347-55a7-93f6-84dc98da5ce8	22	27
Andiamo a un ristorante vegetariano.	Let's go to a vegetarian restaurant.	b386adb6-7e7a-5e69-af15-e199b9865df9	36	36
Nessuno legge nella biblioteca.	No one reads in the library.	e08a4dc5-7653-504f-99e8-7e42ca97ef0f	31	28
So che Tom parla il francese.	I know Tom speaks French.	d977273f-cabd-51fa-b41d-bededff10982	29	25
So che Tom mi ama ancora.	I know Tom still loves me.	c0b7063d-d4fb-5d2d-9f6d-26e9137b3f2e	25	26
So che Tom aiuterà Mary.	I know Tom will help Mary.	db6b6def-2c28-501e-8727-fd5bb24eb0c5	24	26
Tom ha un iPad?	Does Tom have an iPad?	d13c97d1-63ec-5f13-b157-3f796bbf82d4	15	22
