text_it	text_en	hash	text_it_length	text_en_length
Sogno frutta esotica.	I dream of exotic fruit.	e71137aa-fc94-5edc-a682-9aadbbca05b2	21	24
Sogno della frutta esotica.	I dream of exotic fruit.	693fb310-ea72-51fd-abd0-2fea40797d6f	27	24
Tom ama il jazz.	Tom loves jazz.	44eea513-8fa2-545c-87ad-7b5bad1c24c0	16	15
Sami preferisce il jazz.	Sami prefers jazz.	046a06e7-0d29-58bf-b57f-a2c674066a18	24	18
Tom preferisce il jazz.	Tom prefers jazz.	d4699f27-a50a-5143-868f-6a819b03d89f	23	17
Ti piace il jazz?	You like jazz?	81d06653-00dd-582d-9c1d-04b3c9c3b333	17	14
Vi piace il jazz?	You like jazz?	de0b3da6-2f96-5fc4-9bb6-20f992c1a0e6	17	14
Le piace il jazz?	You like jazz?	ab1e8b61-6b6d-5563-836c-19127e91662f	17	14
A te piace il jazz?	You like jazz?	07d013b5-45bd-5f3e-acfb-ced75aa29bd0	19	14
A voi piace il jazz?	You like jazz?	579f24f1-16e6-5830-9f69-77ddbe1776b2	20	14
A lei piace il jazz?	You like jazz?	12d269b4-e262-53eb-a054-c6419b4d114f	20	14
Anche Sami preferisce il jazz.	Sami prefers jazz, too.	6eefdddd-38df-54c1-ae53-5f9dfebad552	30	23
Stavo suonando jazz.	I was playing jazz.	defddd37-1998-542a-9b3e-b11560bd8bef	20	19
Il jazz non è la mia specialità.	Jazz is not my speciality.	8f5cec69-59d7-595d-8418-b0af67b6caff	32	26
Va matto per il jazz.	He is crazy about jazz.	b5faf0bf-72c6-5694-b5cb-a930f2ff72a7	21	23
Ascolto il jazz a volte.	I listen to jazz sometimes.	b8d06dbf-017a-5f43-b227-b6139786733a	24	27
So che a Tom piace il jazz.	I know Tom likes jazz.	b3952fac-d1d6-5024-8413-38ad69efd3e0	27	22
Tom è interessato al jazz.	Tom is interested in jazz.	a403c467-c96a-510a-b518-5aa337b65a4b	26	26
Suonavo jazz.	I played jazz.	77661e78-2509-5fa4-8c34-46da075ccf58	13	14
Ho suonato jazz.	I played jazz.	15ba28aa-546e-5ff4-8b0a-b5719bed1edc	16	14
Non mi piace il jazz.	I don't like jazz.	693c192e-83cd-5fa8-b35b-dd47142b8065	21	18
A me non piace il jazz.	I don't like jazz.	d9850d25-69e1-514c-bade-3071ef443435	23	18
A Tom e Mary piace il jazz.	Tom and Mary like jazz.	f2609367-7f36-51a8-922e-b4c1beb72275	27	23
Non suoni più jazz?	Don't you play jazz anymore?	93abf560-3e9b-5945-91fe-86d2bb1c1b50	19	28
Non suona più jazz?	Don't you play jazz anymore?	59dbc344-e332-5fbb-a8a4-7f0e625b88c0	19	28
Non suonate più jazz?	Don't you play jazz anymore?	f6940b13-00fc-5eff-9738-6ce05a7770db	21	28
Non capisco il jazz moderno.	I don't get modern jazz.	188c492a-7b39-5aba-b21d-fac1f9e8dc14	28	24
Dirigiti a nord-est!	Head northeast!	d3025380-a0fd-590b-ae9f-33cf400f847d	20	15
Vado a sud-ovest del villaggio.	I go to the southwest of the village.	cb284924-aec4-5790-a382-243b273de92a	31	37
Il parco è di fronte a casa mia.	The park is opposite my house.	a6ce7f50-3263-57c2-997b-ae66eb55a03f	32	30
Mio padre vive nella casa accanto.	My father lives next door.	4049c0d9-3237-54c8-9228-fb0d0380cd9c	34	26
Mio padre abita nella casa accanto.	My father lives next door.	60911615-5064-56f9-865c-e3026c04804e	35	26
Chi è il bambino davanti?	Who is the child in front?	9d26565a-bde2-50c4-b95c-7abc0f27b222	25	26
Il greco moderno è una poesia bella e musicale.	Modern Greek is beautiful, musical poetry.	9a76d74a-b843-5bfa-9d55-2124af717380	47	42
Mennad ha ordinato un hamburger.	Mennad ordered a hamburger.	17855e03-33e7-5bde-9d6a-33bc228e3a3d	32	27
Mennad ordinò un hamburger.	Mennad ordered a hamburger.	d0d25a39-b0a5-5f67-b948-a99fc640e1bb	27	27
Mennad ha mangiato un hamburger.	Mennad ate a hamburger.	1c424245-bc9f-55c1-b55a-2db7ce7a0372	32	23
Mennad mangiò un hamburger.	Mennad ate a hamburger.	508094d4-35ef-5fe6-bfac-ebea76bb99ec	27	23
Ziri ha mangiato un hamburger.	Ziri ate a hamburger.	e1dc95e0-0972-5116-9db1-859e0fcc0db8	30	21
Ziri mangiò un hamburger.	Ziri ate a hamburger.	31aba0aa-340e-5692-8c60-57f8eb29386a	25	21
Posso mangiare questo hamburger?	May I eat this hamburger?	87077a49-0697-5d17-9f0d-ea1679e13df4	32	25
Vuoi un hamburger?	Do you want a hamburger?	dc087cd3-af36-54e9-b1dd-a9c827d8e4b4	18	24
Vuole un hamburger?	Do you want a hamburger?	670a4873-6c49-57e1-aba7-9045e971083a	19	24
Volete un hamburger?	Do you want a hamburger?	d70068e1-d084-59aa-8c1a-6e5845ddc0d6	20	24
Tom vuole un hamburger?	Does Tom want a hamburger?	e41b2417-dfa6-5a5e-93e7-ee7cdb23bb52	23	26
Quello che voglio è un hamburger.	What I want is a hamburger.	707bbb94-3b22-514e-9dea-c43d3ec7561c	33	27
Ciò che voglio è un hamburger.	What I want is a hamburger.	f22d7efb-23ca-5c82-b2ef-0989d1c9dd32	30	27
Ti ho ordinato un hamburger.	I've ordered you a hamburger.	572fc3be-9d5f-540a-b2a1-11ca0a6fd825	28	29
Vi ho ordinato un hamburger.	I've ordered you a hamburger.	ca3a14f9-96ef-53c4-8b16-68a8af2f7305	28	29
Le ho ordinato un hamburger.	I've ordered you a hamburger.	b0d564f9-4950-5800-8f1f-a0f51c9775b6	28	29
Tom ha mangiato un hamburger per pranzo.	Tom ate a hamburger for lunch.	954e9ec8-6f6d-5e1a-82eb-bda34c547438	40	30
Tom mangiò un hamburger per pranzo.	Tom ate a hamburger for lunch.	ffd612b5-8222-554f-b66b-6bdee2e22a2a	35	30
Non ho mangiato l'hamburger.	I didn't eat the hamburger.	841888e3-8cf6-5473-a8c3-ea17e24e6912	28	27
Non mangiai l'hamburger.	I didn't eat the hamburger.	6fb6d722-75e1-5976-80c9-f8e156b7515b	24	27
Mi ordineresti un hamburger?	Would you order me a hamburger?	e757cb8e-bae5-51e0-a048-0ed323ac81bc	28	31
Mi ordinereste un hamburger?	Would you order me a hamburger?	8ae10cd4-4a69-57cb-bc45-8204cecbee81	28	31
Mi ordinerebbe un hamburger?	Would you order me a hamburger?	3a4d419e-bb60-5e0b-92a1-70aae2124a34	28	31
Ho mangiato un hamburger per pranzo.	I ate a hamburger for lunch.	ab03d1b1-12fe-553b-9438-57922d049574	36	28
Mangiai un hamburger per pranzo.	I ate a hamburger for lunch.	057f93df-fd4e-5145-8605-e1877f56aa00	32	28
Non ha mai mangiato un hamburger.	He's never eaten a hamburger.	a8159a55-ffe8-5cbd-8337-78dec34a247c	33	29
Ha già ordinato un hamburger.	He has already ordered a hamburger.	57229f48-461b-57cb-b3d0-ba51370fce9e	29	35
Tom ha mangiato un hamburger con patatine fritte.	Tom ate a hamburger with fries.	743d56b1-392a-56d6-ae58-237595ddd0c3	49	31
Tom mangiò un hamburger con patatine fritte.	Tom ate a hamburger with fries.	81157eb2-74a3-5252-998f-6ca4929120a0	44	31
Ho mangiato un hamburger al McDonald's.	I ate a hamburger at McDonald's.	b1898aa0-9abb-584f-a85a-c4e68beff7fd	39	32
Mangiai un hamburger al McDonald's.	I ate a hamburger at McDonald's.	7076a8e4-c2d8-5e70-814e-8f1685a00c5f	35	32
Ho mangiato un hamburger a casa di Tom.	I ate a hamburger at Tom's.	5be51316-a337-5418-99e4-36e56eaa2272	39	27
Mangiai un hamburger a casa di Tom.	I ate a hamburger at Tom's.	b0d0fc4f-d343-5ab1-8c62-dece19459009	35	27
Penso che Tom ordinerà un hamburger.	I think that Tom will order a hamburger.	a7a3ed28-09da-5755-80fe-9d4aaaecba5e	36	40
Ziri voleva degli hot dog.	Ziri wanted hot dogs.	1202e440-de8a-59a6-8af9-0fc55af0c87f	26	21
Ti piacciono gli hot dog?	Do you like hot dogs?	0ec10b5e-d432-57dc-a49b-e21242a81154	25	21
Vi piacciono gli hot dog?	Do you like hot dogs?	a0369b29-bdd4-5d8f-b7bb-6e2bd1007e5e	25	21
Le piacciono gli hot dog?	Do you like hot dogs?	48e4547f-bc46-5859-afca-a30e142147c1	25	21
