text_it	text_en	hash	text_it_length	text_en_length
Amo il K-Pop.	I love K-Pop.	b95d9a40-e485-54a0-80f0-d9a8ac2738a5	13	13
Io amo il K-Pop.	I love K-Pop.	717e03db-da0e-5bf5-8666-5076d88f620a	16	13
Amo l'arte moderna.	I love modern art.	db813cae-3c99-541f-87b7-d57b732b3cda	19	18
Io amo l'arte moderna.	I love modern art.	ea388afa-bdc3-508e-9797-1f703076785d	22	18
Amo l'arte curda.	I love Kurdish culture.	b8bc475f-f585-5938-8c99-e2fd99bb9d18	17	23
Io amo l'arte curda.	I love Kurdish culture.	240193d9-1aaf-57ea-84e2-c8f3f327535c	20	23
Amo vivere qui.	I love living here.	e4c7c6b8-de12-5c0f-b746-89add1e15945	15	19
Io amo vivere qui.	I love living here.	47104b04-425e-5586-a18f-2e86e48f1029	18	19
Amo vivere qua.	I love living here.	282d93bb-3265-58bd-a22e-afd5b158fba8	15	19
Io amo vivere qua.	I love living here.	6e46b7c9-6f7c-5c43-8be9-2e49e6da3fc0	18	19
Amo davvero il russo.	I really love Russian.	9054d54e-a7e3-5d02-9a8c-339ec9d6bb9c	21	22
Io amo davvero il russo.	I really love Russian.	f1010bdc-a9d9-5ac4-a944-db70a3dcd3da	24	22
Amo veramente il russo.	I really love Russian.	af961f36-5e71-5390-b1a0-b3400a3214c6	23	22
Io amo veramente il russo.	I really love Russian.	c01c4e9d-3264-5096-ad2b-bb8d56b6aff6	26	22
Amo quel gioco.	I love that game.	b6a521fb-0605-5712-8312-2c55182a3dae	15	17
Io amo quel gioco.	I love that game.	dc8c5b7f-7955-52f8-a230-c6f279666283	18	17
A Ziri è stato dato amore.	Ziri was given love.	c322e52c-470b-58fc-b274-2cef1b7dd159	26	20
A Ziri fu dato amore.	Ziri was given love.	2ac1847b-2df6-588c-8c34-e770289d0054	21	20
Mi amavano?	Did they love me?	3db88010-0a65-59ff-bf90-e6eb6904137e	11	17
Loro mi amavano?	Did they love me?	88d48958-76a7-59b1-b563-b3e4d425fbaa	16	17
Amo questo quartiere.	I love this neighborhood.	66d3c8e1-c8e0-5b63-88fa-5506818c6128	21	25
Io amo questo quartiere.	I love this neighborhood.	44995d1a-0a70-5378-847c-e4d21df2a371	24	25
Amo i tuoi fianchi.	I love your hips.	71eaa4fb-11b2-5e83-9e29-b8e64a560be5	19	17
Amo i suoi fianchi.	I love your hips.	4045a0c7-88df-5a25-9607-747dcce2fb55	19	17
Amo i vostri fianchi.	I love your hips.	95f6fffc-209c-5aea-9ced-54e8011cbf7b	21	17
Amo le tue gambe.	I love your legs.	f276c15d-bcdd-542f-9835-8eb65ea296fb	17	17
Amo le sue gambe.	I love your legs.	97be1e0f-2872-580c-b82a-395916d9a6e5	17	17
Amo le vostre gambe.	I love your legs.	cf83d666-aa6d-5136-a07c-674e148d48b6	20	17
Amiamo il nostro lavoro.	We love our job.	7791e330-5cf2-5d2f-8c68-4d13485a6b61	24	16
Noi amiamo il nostro lavoro.	We love our job.	763f0c7f-a9cc-5380-9989-f54605d0cbcc	28	16
Amiamo il nostro impiego.	We love our job.	a3375be5-49a3-5b6f-951c-5b9bc6616690	25	16
Noi amiamo il nostro impiego.	We love our job.	147c7a12-40da-5ba6-bcf8-0c574cf87ff1	29	16
È innamorata.	She's in love.	ed559c15-0378-55e6-8410-785e5e6779eb	13	14
Ti amo, fratello.	I love you, bro.	498c938b-170a-5a57-8241-b9cbfd68862a	17	16
Ti amo, sorella.	I love you, sist.	431211a3-5fd7-5f31-8012-018acc424032	16	17
Ziri ha dato dell'amore a Rima.	Ziri gave Rima love.	1b2a4cd3-ae3a-5158-b6aa-95eff8163bd8	31	20
