text_it	text_en	hash	text_it_length	text_en_length
Ha messo un po' di sale sulle sue uova.	She put some salt on her eggs.	4b718cd8-b284-5583-a9ac-b39fed5e67f8	39	30
Mise un po' di sale sulle sue uova.	She put some salt on her eggs.	3440d2ab-391e-549d-ba1e-0a393e670fa9	35	30
Hanno confessato che avevano paura.	They confessed that they were afraid.	ed0088a6-a2d8-5719-8b7c-7c12d96c3488	35	37
Confessarono che avevano paura.	They confessed that they were afraid.	55dedf1e-7fc2-5b8c-a9a0-7ad582ea4a61	31	37
Bevi almeno due bicchieri di latte al giorno!	Drink at least two glasses of milk a day!	f7d10a32-a7c0-56c3-887d-74e7213dedab	45	41
Beva almeno due bicchieri di latte al giorno!	Drink at least two glasses of milk a day!	cdeadd4d-b58e-5ea6-9373-b6abf1f456da	45	41
Bevete almeno due bicchieri di latte al giorno!	Drink at least two glasses of milk a day!	c8997a7c-6c55-5abb-9b63-6e77684b66df	47	41
Quale metodo ha usato?	Which method did she use?	7d355998-7174-5668-8497-c3054ccc8790	22	25
Quale metodo ha utilizzato?	Which method did she use?	99ee871c-2f07-5890-add5-ad406a1f9602	27	25
Ho iniziato a imparare il russo nel 1996.	I started learning Russian in 1996.	0e3e20b3-7961-59e2-9b0b-86b4daec03c3	41	35
Ho cominciato a imparare il russo nel 1996.	I started learning Russian in 1996.	443ba986-9ed1-56e3-a0fc-14cb9816ca42	43	35
Iniziai a imparare il russo nel 1996.	I started learning Russian in 1996.	399eb278-065d-5427-b1a1-3fe0e5367b61	37	35
Cominciai a imparare il russo nel 1996.	I started learning Russian in 1996.	6bdae21a-c42a-53b0-a2bc-4e76961c30bf	39	35
Sono consapevole dei nostri errori.	I am aware of our mistakes.	3d816b75-46e7-50cf-93c0-2472e8d60aba	35	27
È una mia brutta abitudine.	That is a bad habit of mine.	2071c882-c8f2-531f-83b0-ce4955d7a4eb	27	28
Avendo finito il suo lavoro, se n'è andato.	Having finished his work, he left.	6d8742b1-0827-5344-a49d-c6a6cd975b09	43	34
Avendo finito il suo lavoro, se ne andò.	Having finished his work, he left.	e1a3a5b8-684e-5d5d-b8c5-730bdb5e019f	40	34
Naturalmente, è diverso ora.	Of course, it's different now.	d79d3d3e-e209-5403-814a-f480dbcc70cc	28	30
Naturalmente, è diversa ora.	Of course, it's different now.	0bbd9a18-16ea-5c46-a892-b5ad798fcb34	28	30
Naturalmente, è diverso adesso.	Of course, it's different now.	32bebdf7-e7d4-5951-a188-2ac1ad2b0858	31	30
Naturalmente, è diversa adesso.	Of course, it's different now.	8104d25b-0df4-5d3f-87e8-cd5c5d422fd9	31	30
Chiaramente, è diverso ora.	Of course, it's different now.	f595cc96-9a90-548f-9c7d-15fe673ebbb7	27	30
Chiaramente, è diversa ora.	Of course, it's different now.	47d7c958-aec6-5537-a166-4bff4ae6150d	27	30
Chiaramente, è diverso adesso.	Of course, it's different now.	4682cc51-7a97-50a8-958b-fbe19e07f3d4	30	30
Chiaramente, è diversa adesso.	Of course, it's different now.	0ca8557e-ac4e-594f-881e-19d6ff8eb84c	30	30
Anthony sta abbracciando Mary.	Anthony is hugging Mary.	b5356667-3b6b-5cc0-b928-bd5e9782cd74	30	24
Chiederlo fa parte della procedura di polizia.	It's part of police procedure to ask that.	3e9883a1-8c0e-5e0e-8f53-5447f902920a	46	42
Fa parte della procedura di polizia chiederlo.	It's part of police procedure to ask that.	5688fae2-710d-54d3-b83d-b943718cf296	46	42
