token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO112	0	si	si	linguistic	_	Begin=4.07	_	_	_	_
0-1	BO112	0	sente?	sente	linguistic	Intonation=Rising	End=4.96	_	_	_	_
1-0	BO112	1	incominciamo,	incominciamo	linguistic	Intonation=weakly_rising	Begin=5.21|End=5.91	_	_	_	_
2-0	BO112	2	ragazzi	ragazzi	linguistic	_	Begin=9.121	_	_	_	_
2-1	BO112	2	oggi,	oggi	linguistic	Intonation=weakly_rising	End=11.465	_	_	_	_
3-0	BO112	3	>allora<	allora	linguistic	_	Begin=15.06	_	Fast=0-6	_	_
3-1	BO112	3	oggi	oggi	linguistic	_	_	_	_	_	_
3-2	BO112	3	io	io	linguistic	_	_	_	_	_	_
3-3	BO112	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-4	BO112	3	non	non	linguistic	_	_	_	_	_	_
3-5	BO112	3	ho	ho	linguistic	_	_	_	_	_	_
3-6	BO112	3	la	la	linguistic	_	_	_	_	_	_
3-7	BO112	3	voce.	voce	linguistic	Intonation=Falling	End=17.02	_	_	_	_
4-0	BO112	4	che	che	linguistic	_	Begin=17.1	_	_	_	_
4-1	BO112	4	sono	sono	linguistic	_	_	_	_	_	_
4-2	BO112	4	sostanzialmente	sostanzialmente	linguistic	_	_	_	_	_	_
4-3	BO112	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-4	BO112	4	malata.	malata	linguistic	Intonation=Falling	_	_	_	_	_
4-5	BO112	4	quindi	quindi	linguistic	_	_	_	_	_	_
4-6	BO112	4	statemi	statemi	linguistic	_	_	_	_	_	_
4-7	BO112	4	lontano	lontano	linguistic	_	_	_	_	_	_
4-8	BO112	4	però	però	linguistic	_	_	_	_	_	_
4-9	BO112	4	son	son	linguistic	_	_	_	_	_	_
4-10	BO112	4	venuta	venuta	linguistic	_	_	_	_	_	_
4-11	BO112	4	lo	lo	linguistic	_	_	_	_	_	_
4-12	BO112	4	stesso	stesso	linguistic	_	_	_	_	_	_
4-13	BO112	4	perché	perché	linguistic	_	_	_	_	_	_
4-14	BO112	4	essendo	essendo	linguistic	_	_	_	_	_	_
4-15	BO112	4	la	la	linguistic	_	_	_	_	_	_
4-16	BO112	4	seconda	seconda	linguistic	_	_	_	_	_	_
4-17	BO112	4	lezione	lezione	linguistic	_	_	_	_	_	_
4-18	BO112	4	diventava	diventava	linguistic	_	_	_	_	_	_
4-19	BO112	4	impossibile	impossibile	linguistic	_	End=23.693	_	_	_	_
5-0	BO112	5	e::hm	ehm	linguistic	_	Begin=24.306	0x2	_	_	_
5-1	BO112	5	chi	chi	linguistic	_	_	_	_	_	_
5-2	BO112	5	di	di	linguistic	_	_	_	_	_	_
5-3	BO112	5	voi	voi	linguistic	_	_	_	_	_	_
5-4	BO112	5	non	non	linguistic	_	_	_	_	_	_
5-5	BO112	5	era	era	linguistic	_	_	_	_	_	_
5-6	BO112	5	alla	alla	linguistic	_	_	_	_	_	_
5-7	BO112	5	lezione	lezione	linguistic	_	_	_	_	_	_
5-8	BO112	5	di	di	linguistic	_	_	_	_	_	_
5-9	BO112	5	ieri	ieri	linguistic	_	_	_	_	_	_
5-10	BO112	5	alzi	alzi	linguistic	_	_	_	_	_	_
5-11	BO112	5	la	la	linguistic	_	_	_	_	_	_
5-12	BO112	5	mano?	mano	linguistic	Intonation=Rising	End=27.495	_	_	_	_
6-0	BO112	6	allora	allora	linguistic	_	Begin=28.515	_	_	_	_
6-1	BO112	6	non	non	linguistic	_	_	_	_	_	_
6-2	BO112	6	siete	siete	linguistic	_	_	_	_	_	_
6-3	BO112	6	tantissimi,	tantissimi	linguistic	Intonation=weakly_rising	_	_	_	_	_
