token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO999	0	intorno	intorno	linguistic	_	Begin=0.0	_	_	_	_
0-1	TO999	0	alle	alle	linguistic	_	_	_	_	_	_
0-2	TO999	0	dieci	dieci	linguistic	_	_	_	_	_	_
0-3	TO999	0	a	a	linguistic	_	_	_	_	_	_
0-4	TO999	0	questo	questo	linguistic	_	_	_	_	_	_
0-5	TO999	0	punto	punto	linguistic	_	End=1.643	_	_	_	_
1-0	TO999	1	xxx	x	unknown	_	Begin=2.509	_	_	_	_
1-1	TO999	1	xxx	x	unknown	_	_	_	_	_	_
1-2	TO999	1	alle	alle	linguistic	_	_	_	_	_	_
1-3	TO999	1	dieci	dieci	linguistic	_	_	_	_	_	_
1-4	TO999	1	meno	meno	linguistic	_	_	_	_	_	_
1-5	TO999	1	dieci	dieci	linguistic	_	End=4.866	_	_	_	_
2-0	TO999	2	ma	ma	linguistic	_	Begin=5.138	_	_	_	_
2-1	TO999	2	lei	lei	linguistic	_	_	_	_	_	_
2-2	TO999	2	a	a	linguistic	_	_	_	_	_	_
2-3	TO999	2	che	che	linguistic	_	_	_	_	_	_
2-4	TO999	2	ora	ora	linguistic	_	_	_	_	_	_
2-5	TO999	2	finisce?	finisce	linguistic	Intonation=Rising	End=6.127	_	_	_	_
3-0	BO013	3	dieci	dieci	linguistic	_	Begin=6.513|End=6.861	_	_	_	_
4-0	TO999	4	lei	lei	linguistic	_	Begin=7.144	_	_	_	_
4-1	TO999	4	finisce	finisce	linguistic	_	_	_	_	_	_
4-2	TO999	4	alle	alle	linguistic	_	_	_	_	_	_
4-3	TO999	4	dieci?	dieci	linguistic	Intonation=Rising	_	_	_	_	_
4-4	TO999	4	io	io	linguistic	_	_	_	_	_	_
4-5	TO999	4	allora	allora	linguistic	_	_	_	_	_	_
4-6	TO999	4	torno	torno	linguistic	_	_	_	_	_	_
4-7	TO999	4	alle	alle	linguistic	_	_	_	_	_	_
4-8	TO999	4	dieci	dieci	linguistic	_	End=9.655	_	_	_	_
5-0	TO999	5	non	non	linguistic	_	Begin=10.327	_	_	_	_
5-1	TO999	5	la	la	linguistic	_	_	_	_	_	_
5-2	TO999	5	distur[bo:::]	disturbo	linguistic	_	End=11.727	7x3	_	_	6-8(0)
6-0	BO013	6	[no	no	linguistic	_	Begin=11.516	_	_	_	0-2(0)
6-1	BO013	6	ma]	ma	linguistic	_	_	_	_	_	0-2(0)
6-2	BO013	6	nessun	nessun	linguistic	_	_	_	_	_	_
6-3	BO013	6	disturbo	disturbo	linguistic	_	_	_	_	_	_
