token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO074	0	ep-	ep-	linguistic	Interrupted=Yes	Begin=5.23	_	_	_	_
0-1	TO074	0	in	in	linguistic	_	_	_	_	_	_
0-2	TO074	0	effetti	effetti	linguistic	_	_	_	_	_	_
0-3	TO074	0	è	è	linguistic	_	_	_	_	_	_
0-4	TO074	0	un	un	linguistic	_	_	_	_	_	_
0-5	TO074	0	po'::	po'	linguistic	_	End=6.442	1x2	_	_	_
1-0	TO074	1	grande.	grande	linguistic	Intonation=Falling	Begin=6.711	_	_	_	_
1-1	TO074	1	bello	bello	linguistic	_	_	_	_	_	_
1-2	TO074	1	eh	eh	linguistic	_	End=7.876	_	_	_	_
2-0	TO074	2	pro[fessionale]	professionale	linguistic	_	Begin=8.167|End=9.347	_	_	_	3-13(0)
3-0	TO078	3	[trasparen]te	trasparente	linguistic	_	Begin=8.472|End=9.592	_	_	_	0-9(0)
4-0	TO074	4	ma	ma	linguistic	_	Begin=9.772|End=10.037	_	_	_	_
5-0	TO074	5	xx	x	unknown	_	Begin=10.309|End=11.011	_	_	_	_
6-0	TO074	6	eh	eh	linguistic	_	Begin=11.565	_	_	_	_
6-1	TO074	6	io	io	linguistic	_	_	_	_	_	_
6-2	TO074	6	ne	ne	linguistic	_	_	_	_	_	_
6-3	TO074	6	uso	uso	linguistic	_	_	_	_	_	_
6-4	TO074	6	uno	uno	linguistic	_	_	_	_	_	_
6-5	TO074	6	piccolo	piccolo	linguistic	_	_	_	_	_	_
6-6	TO074	6	così	così	linguistic	_	End=14.032	_	_	_	_
7-0	TO074	7	xx	x	unknown	_	Begin=14.143	_	_	_	_
7-1	TO074	7	(chiedono)	chiedono	linguistic	_	_	_	_	0-8(0)	_
7-2	TO074	7	ma	ma	linguistic	_	_	_	_	_	_
7-3	TO074	7	perché	perché	linguistic	_	_	_	_	_	_
7-4	TO074	7	usa	usa	linguistic	_	_	_	_	_	_
7-5	TO074	7	il	il	linguistic	_	End=16.524	_	_	_	_
8-0	TO074	8	tutti:	tutti	linguistic	_	Begin=17.238	4x1	_	_	_
8-1	TO074	8	le	le	linguistic	_	_	_	_	_	_
8-2	TO074	8	persone	persone	linguistic	_	_	_	_	_	_
8-3	TO074	8	che	che	linguistic	_	_	_	_	_	_
8-4	TO074	8	intervisto	intervisto	linguistic	_	_	_	_	_	_
8-5	TO074	8	mi	mi	linguistic	_	_	_	_	_	_
8-6	TO074	8	chiedono	chiedono	linguistic	_	_	_	_	_	_
8-7	TO074	8	ma	ma	linguistic	_	_	_	_	_	_
8-8	TO074	8	perché	perché	linguistic	_	_	_	_	_	_
8-9	TO074	8	usi:	usi	linguistic	ProsodicLink=Yes	_	2x1	_	_	_
8-10	TO074	8	il	il	linguistic	_	End=21.25	_	_	_	_
9-0	TO078	9	registra[tore	registratore	linguistic	_	Begin=22.239	_	_	_	8-12(1)
9-1	TO078	9	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(1)
9-2	TO078	9	quello	quello	linguistic	_	_	_	_	_	0-6(1)
9-3	TO078	9	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	0-2(1)
9-4	TO078	9	è	è	linguistic	_	_	_	_	_	0-1(1)
9-5	TO078	9	il	il	linguistic	_	_	_	_	_	0-2(1)
9-6	TO078	9	tele:fono]	telefono	linguistic	_	End=25.54	3x1	_	_	0-8(1)
10-0	TO074	10	[il	il	linguistic	_	Begin=22.661	_	_	_	0-2(1)
10-1	TO074	10	registratore	registratore	linguistic	_	_	_	_	_	0-12(1)
10-2	TO074	10	non	non	linguistic	_	_	_	_	_	0-3(1)
10-3	TO074	10	usi	usi	linguistic	_	_	_	_	_	0-3(1)
10-4	TO074	10	il	il	linguistic	_	_	_	_	_	0-2(1)
10-5	TO074	10	cellula:re]	cellulare	linguistic	_	End=25.549	6x1	_	_	0-9(1)
11-0	TO078	11	°sì°	sì	linguistic	Volume=Low	Begin=25.834|End=26.321	_	_	_	_
12-0	TO074	12	xx	x	unknown	_	Begin=26.642|End=27.013	_	_	_	_
13-0	TO074	13	lì	lì	linguistic	_	Begin=27.952	_	_	_	_
13-1	TO074	13	a	a	linguistic	_	_	_	_	_	_
13-2	TO074	13	spiegare	spiegare	linguistic	_	End=28.93	_	_	_	_
14-0	TO078	14	perché	perché	linguistic	_	Begin=29.686	_	_	_	_
14-1	TO078	14	il	il	linguistic	_	_	_	_	_	_
14-2	TO078	14	cellulare	cellulare	linguistic	_	_	_	_	_	_
14-3	TO078	14	può	può	linguistic	_	_	_	_	_	_
14-4	TO078	14	squillare:	squillare	linguistic	_	End=31.712	8x1	_	_	_
15-0	TO078	15	per	per	linguistic	_	Begin=31.974	_	_	_	_
15-1	TO078	15	le	le	linguistic	_	_	_	_	_	_
15-2	TO078	15	registrazioni	registrazioni	linguistic	_	End=33.21	_	_	_	_
16-0	TO078	16	sì:.	sì	linguistic	Intonation=Falling	Begin=35.727	1x1	_	_	_
16-1	TO078	16	beh	beh	linguistic	_	_	_	_	_	_
16-2	TO078	16	sì,	sì	linguistic	Intonation=weakly_rising	_	_	_	_	_
16-3	TO078	16	non	non	linguistic	_	_	_	_	_	_
16-4	TO078	16	si	si	linguistic	_	_	_	_	_	_
16-5	TO078	16	blocca:	blocca	linguistic	_	_	5x1	_	_	_
16-6	TO078	16	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
16-7	TO078	16	eh	eh	linguistic	_	_	_	_	_	_
16-8	TO078	16	perché	perché	linguistic	_	_	_	_	_	_
16-9	TO078	16	ormai	ormai	linguistic	_	_	_	_	_	_
16-10	TO078	16	li	li	linguistic	_	_	_	_	_	_
16-11	TO078	16	fanno	fanno	linguistic	_	_	_	_	_	_
16-12	TO078	16	così.	così	linguistic	Intonation=Falling	_	_	_	_	_
16-13	TO078	16	però	però	linguistic	_	_	_	_	_	_
16-14	TO078	16	effettivamente	effettivamente	linguistic	_	_	_	_	_	_
16-15	TO078	16	sì	sì	linguistic	_	End=40.98	_	_	_	_
17-0	TO074	17	allo:ra	allora	linguistic	_	Begin=41.832	3x1	_	_	_
17-1	TO074	17	buongi[orno],	buongiorno	linguistic	Intonation=weakly_rising	End=43.112	_	_	_	6-10(2)
18-0	TO078	18	[buongior]no.	buongiorno	linguistic	Intonation=Falling	Begin=42.77|End=43.329	_	_	_	0-8(2)
19-0	TO074	19	sì.	sì	linguistic	Intonation=Falling	Begin=43.422	_	_	_	_
19-1	TO074	19	me~	me~	linguistic	Interrupted=Yes	_	_	_	_	_
19-2	TO074	19	eh	eh	linguistic	_	_	_	_	_	_
19-3	TO074	19	meglio,	meglio	linguistic	Intonation=weakly_rising	End=44.601	_	_	_	_
20-0	TO074	20	[funziona	funziona	linguistic	_	Begin=44.859	_	_	_	0-8(3)
20-1	TO074	20	ades]so.	adesso	linguistic	Intonation=Falling	_	_	_	_	0-4(3)
20-2	TO074	20	bene,	bene	linguistic	Intonation=weakly_rising	_	_	_	_	_
20-3	TO074	20	la	la	linguistic	_	_	_	_	_	_
20-4	TO074	20	direzione	direzione	linguistic	_	_	_	_	_	_
20-5	TO074	20	è	è	linguistic	_	_	_	_	_	_
20-6	TO074	20	giusta,	giusta	linguistic	Intonation=weakly_rising	_	_	_	_	_
20-7	TO074	20	la	la	linguistic	_	_	_	_	_	_
20-8	TO074	20	vogliamo	vogliamo	linguistic	_	_	_	_	_	_
20-9	TO074	20	guardare	guardare	linguistic	_	_	_	_	_	_
20-10	TO074	20	un	un	linguistic	_	_	_	_	_	_
20-11	TO074	20	attimo	attimo	linguistic	_	_	_	_	_	_
20-12	TO074	20	as[sieme]?	assieme	linguistic	Intonation=Rising	End=49.693	_	_	_	2-7(4)
21-0	TO078	21	[oh.	oh	linguistic	Intonation=Falling	Begin=44.859	_	_	_	0-2(3)
21-1	TO078	21	meno	meno	linguistic	_	_	_	_	_	0-4(3)
21-2	TO078	21	male],	male	linguistic	Intonation=weakly_rising	End=45.716	_	_	_	0-4(3)
22-0	TO078	22	[sì	sì	linguistic	_	Begin=49.233	_	_	_	0-2(4)
22-1	TO078	22	io	io	linguistic	_	_	_	_	_	0-2(4)
22-2	TO078	22	ie]ri:::::	ieri	linguistic	_	End=50.481	3x5	_	_	0-2(4)
23-0	TO078	23	ieri	ieri	linguistic	_	Begin=50.627	_	_	_	_
23-1	TO078	23	sera	sera	linguistic	_	_	_	_	_	_
23-2	TO078	23	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
23-3	TO078	23	ho	ho	linguistic	_	_	_	_	_	_
23-4	TO078	23	già:	già	linguistic	_	_	2x1	_	_	_
23-5	TO078	23	rimessa	rimessa	linguistic	_	_	_	_	_	_
23-6	TO078	23	a	a	linguistic	_	_	_	_	_	_
23-7	TO078	23	posto	posto	linguistic	_	_	_	_	_	_
23-8	TO078	23	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
23-9	TO078	23	per	per	linguistic	_	_	_	_	_	_
23-10	TO078	23	andare	andare	linguistic	_	_	_	_	_	_
23-11	TO078	23	avanti,	avanti	linguistic	Intonation=weakly_rising	End=53.508	_	_	_	_
24-0	TO074	24	sì:,	sì	linguistic	Intonation=weakly_rising	Begin=53.946|End=54.419	1x1	_	_	_
25-0	TO078	25	ehm	ehm	linguistic	_	Begin=54.51|End=55.731	_	_	_	_
26-0	TO078	26	sì	sì	linguistic	_	Begin=56.212	_	_	_	_
26-1	TO078	26	mi	mi	linguistic	_	_	_	_	_	_
26-2	TO078	26	ero	ero	linguistic	_	_	_	_	_	_
26-3	TO078	26	persa	persa	linguistic	_	_	_	_	_	_
26-4	TO078	26	il	il	linguistic	_	_	_	_	_	_
26-5	TO078	26	saggio	saggio	linguistic	_	_	_	_	_	_
26-6	TO078	26	quello:::	quello	linguistic	_	End=58.316	5x3	_	_	_
27-0	TO078	27	di	di	linguistic	_	Begin=58.526	_	_	_	_
27-1	TO078	27	di	di	linguistic	_	_	_	_	_	_
27-2	TO078	27	hopp,	hopp	linguistic	Intonation=weakly_rising	End=59.586	_	_	_	_
28-0	TO078	28	dove	dove	linguistic	_	Begin=60.077	_	_	_	_
28-1	TO078	28	mi	mi	linguistic	_	_	_	_	_	_
28-2	TO078	28	ha	ha	linguistic	_	_	_	_	_	_
28-3	TO078	28	scritto	scritto	linguistic	_	_	_	_	_	_
28-4	TO078	28	che	che	linguistic	_	_	_	_	_	_
28-5	TO078	28	dovevo	dovevo	linguistic	_	_	_	_	_	_
28-6	TO078	28	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
28-7	TO078	28	indicare	indicare	linguistic	_	_	_	_	_	_
28-8	TO078	28	la	la	linguistic	_	_	_	_	_	_
