token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO026	0	prego.	prego	linguistic	Intonation=Falling	Begin=1.42|End=1.798	_	_	_	_
1-0	BO033	1	salve.	salve	linguistic	Intonation=Falling	Begin=5.07	_	_	_	_
1-1	BO033	1	io	io	linguistic	_	_	_	_	_	_
1-2	BO033	1	sono	sono	linguistic	_	_	_	_	_	_
1-3	BO033	1	una	una	linguistic	_	_	_	_	_	_
1-4	BO033	1	tesista	tesista	linguistic	_	_	_	_	_	_
1-5	BO033	1	co:n	con	linguistic	_	_	1x1	_	_	_
1-6	BO033	1	lei.	lei	linguistic	Intonation=Falling	End=7.32	_	_	_	_
2-0	BO026	2	°mh	mh	linguistic	Volume=Low	Begin=7.4	_	_	_	_
2-1	BO026	2	mh°	mh	linguistic	Volume=Low	End=7.82	_	_	_	_
3-0	BO033	3	<per	per	linguistic	_	Begin=7.93	_	Slow=0-3	_	_
3-1	BO033	3	marzo	marzo	linguistic	_	_	_	Slow=0-5	_	_
3-2	BO033	3	duemiladiciotto>.	duemiladiciotto	linguistic	Intonation=Falling	End=10.36	_	Slow=0-15	_	_
4-0	BO033	4	mi:	mi	linguistic	_	Begin=10.64	1x1	_	_	_
4-1	BO033	4	doveva	doveva	linguistic	_	_	_	_	_	_
4-2	BO033	4	approvare	approvare	linguistic	_	_	_	_	_	_
4-3	BO033	4	il	il	linguistic	_	_	_	_	_	_
4-4	BO033	4	tema	tema	linguistic	_	_	_	_	_	_
4-5	BO033	4	della	della	linguistic	_	_	_	_	_	_
4-6	BO033	4	tesi,	tesi	linguistic	Intonation=weakly_rising	End=13.04	_	_	_	_
5-0	BO033	5	avevamo	avevamo	linguistic	_	Begin=13.26	_	_	_	_
5-1	BO033	5	parlato:	parlato	linguistic	_	_	6x1	_	_	_
5-2	BO033	5	io	io	linguistic	_	_	_	_	_	_
5-3	BO033	5	le	le	linguistic	_	_	_	_	_	_
5-4	BO033	5	av[evo	avevo	linguistic	_	_	_	_	_	2-5(0)
