token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO999	0	allora::	allora	linguistic	_	Begin=0.951	5x2	_	_	_
0-1	TO999	0	vincenzo.	vincenzo	linguistic	Intonation=Falling	End=3.41	_	_	_	_
1-0	TO999	1	facciamo	facciamo	linguistic	_	Begin=3.49	_	_	_	_
1-1	TO999	1	così	così	linguistic	_	_	_	_	_	_
1-2	TO999	1	e:::h,	eh	linguistic	Intonation=weakly_rising	End=5.731	0x3	_	_	_
2-0	TO999	2	quanti	quanti	linguistic	_	Begin=6.901	_	_	_	_
2-1	TO999	2	anni	anni	linguistic	_	_	_	_	_	_
2-2	TO999	2	hai?	hai	linguistic	Intonation=Rising	End=7.771	_	_	_	_
3-0	TO042	3	venti:sei.	ventisei	linguistic	Intonation=Falling	Begin=8.67|End=9.94	4x1	_	_	_
4-0	TO999	4	e:	e	linguistic	_	Begin=10.353	0x1	_	_	_
4-1	TO999	4	dove	dove	linguistic	_	_	_	_	_	_
4-2	TO999	4	sei	sei	linguistic	_	_	_	_	_	_
4-3	TO999	4	nato?	nato	linguistic	Intonation=Rising	End=12.033	_	_	_	_
5-0	TO042	5	nomepaese	nomepaese	linguistic	_	Begin=12.363|End=13.12	_	_	_	_
6-0	TO999	6	e:	e	linguistic	_	Begin=13.661	0x1	_	_	_
6-1	TO999	6	dove	dove	linguistic	_	_	_	_	_	_
6-2	TO999	6	hai	hai	linguistic	_	_	_	_	_	_
6-3	TO999	6	fatto	fatto	linguistic	_	_	_	_	_	_
6-4	TO999	6	le	le	linguistic	_	_	_	_	_	_
6-5	TO999	6	superiori?	superiori	linguistic	Intonation=Rising	End=15.611	_	_	_	_
7-0	TO042	7	vercelli.	vercelli	linguistic	Intonation=Falling	Begin=15.94|End=16.648	_	_	_	_
8-0	TO999	8	okay	okay	linguistic	_	Begin=16.965	_	_	_	_
8-1	TO999	8	e	e	linguistic	_	_	_	_	_	_
8-2	TO999	8	ora	ora	linguistic	_	_	_	_	_	_
8-3	TO999	8	(lavori)	lavori	linguistic	_	_	_	_	0-6(0)	_
8-4	TO999	8	a	a	linguistic	_	_	_	_	_	_
8-5	TO999	8	torino	torino	linguistic	_	_	_	_	_	_
8-6	TO999	8	[gius]to?	giusto	linguistic	Intonation=Rising	End=19.206	_	_	_	0-4(0)
9-0	TO042	9	[sì].	sì	linguistic	Intonation=Falling	Begin=18.585|End=19.06	_	_	_	0-2(0)
10-0	TO999	10	e::	e	linguistic	_	Begin=19.535	0x2	_	_	_
10-1	TO999	10	fai	fai	linguistic	_	_	_	_	_	_
10-2	TO999	10	altri	altri	linguistic	_	_	_	_	_	_
10-3	TO999	10	lavori	lavori	linguistic	_	_	_	_	_	_
10-4	TO999	10	oltre	oltre	linguistic	_	_	_	_	_	_
10-5	TO999	10	a	a	linguistic	_	_	_	_	_	_
10-6	TO999	10	quello	quello	linguistic	_	_	_	_	_	_
10-7	TO999	10	che	che	linguistic	_	_	_	_	_	_
10-8	TO999	10	fai	fai	linguistic	_	_	_	_	_	_
10-9	TO999	10	a	a	linguistic	_	_	_	_	_	_
10-10	TO999	10	torino?	torino	linguistic	Intonation=Rising	End=22.823	_	_	_	_
11-0	TO042	11	u::h	uh	linguistic	_	Begin=23.19	0x2	_	_	_
11-1	TO042	11	no.	no	linguistic	Intonation=Falling	End=24.065	_	_	_	_
12-0	TO999	12	okay.	okay	linguistic	Intonation=Falling	Begin=24.455|End=24.995	_	_	_	_
