token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO117	0	o:kay,	okay	linguistic	Intonation=weakly_rising	Begin=2.41|End=3.31	0x1	_	_	_
1-0	BO117	1	all:ora	allora	linguistic	_	Begin=6.98|End=8.53	2x1	_	_	_
2-0	BO117	2	e:::hm	ehm	linguistic	_	Begin=8.855	0x3	_	_	_
2-1	BO117	2	dunque	dunque	linguistic	_	_	_	_	_	_
2-2	BO117	2	mi	mi	linguistic	_	_	_	_	_	_
2-3	BO117	2	ricordo	ricordo	linguistic	_	_	_	_	_	_
2-4	BO117	2	che	che	linguistic	_	_	_	_	_	_
2-5	BO117	2	lei	lei	linguistic	_	_	_	_	_	_
2-6	BO117	2	ha	ha	linguistic	_	_	_	_	_	_
2-7	BO117	2	frequen[tato]	frequentato	linguistic	_	_	_	_	_	7-11(0)
2-8	BO117	2	e::hm	ehm	linguistic	_	End=13.81	0x2	_	_	_
3-0	BO141	3	[°sì,	sì	linguistic	Intonation=weakly_rising|Volume=Low	Begin=11.955	_	_	_	0-2(0)
3-1	BO141	3	(esatto)°]	esatto	linguistic	Volume=Low	End=12.825	_	_	0-6(0)	0-6(0)
4-0	BO117	4	le	le	linguistic	_	Begin=14.61	_	_	_	_
4-1	BO117	4	direi	direi	linguistic	_	_	_	_	_	_
4-2	BO117	4	di	di	linguistic	_	_	_	_	_	_
4-3	BO117	4	e:h	eh	linguistic	_	_	0x1	_	_	_
4-4	BO117	4	cominciare	cominciare	linguistic	_	_	_	_	_	_
4-5	BO117	4	con	con	linguistic	_	_	_	_	_	_
4-6	BO117	4	una	una	linguistic	_	_	_	_	_	_
4-7	BO117	4	definizione	definizione	linguistic	_	_	_	_	_	_
4-8	BO117	4	di	di	linguistic	_	_	_	_	_	_
4-9	BO117	4	eh	eh	linguistic	_	_	_	_	_	_
4-10	BO117	4	cortesia	cortesia	linguistic	_	End=20.02	_	_	_	_
5-0	BO117	5	mh?	mh	linguistic	Intonation=Rising	Begin=20.182|End=20.982	_	_	_	_
6-0	BO117	6	e::h	eh	linguistic	_	Begin=21.082	0x2	_	_	_
6-1	BO117	6	e	e	linguistic	_	_	_	_	_	_
6-2	BO117	6	poi	poi	linguistic	_	_	_	_	_	_
6-3	BO117	6	ehm:	ehm	linguistic	_	_	2x1	_	_	_
6-4	BO117	6	facciamo	facciamo	linguistic	_	_	_	_	_	_
6-5	BO117	6	un	un	linguistic	_	_	_	_	_	_
6-6	BO117	6	esempio	esempio	linguistic	_	_	_	_	_	_
6-7	BO117	6	di	di	linguistic	_	_	_	_	_	_
6-8	BO117	6	fenomeno	fenomeno	linguistic	_	_	_	_	_	_
6-9	BO117	6	linguistico	linguistico	linguistic	_	_	_	_	_	_
6-10	BO117	6	che	che	linguistic	_	_	_	_	_	_
6-11	BO117	6	può	può	linguistic	_	_	_	_	_	_
6-12	BO117	6	essere	essere	linguistic	_	_	_	_	_	_
6-13	BO117	6	ricollegato	ricollegato	linguistic	_	End=27.11	_	_	_	_
7-0	BO117	7	alla	alla	linguistic	_	Begin=27.19	_	_	_	_
7-1	BO117	7	cortesia.	cortesia	linguistic	Intonation=Falling	End=28.42	_	_	_	_
8-0	BO141	8	okay,	okay	linguistic	Intonation=weakly_rising	Begin=28.505	_	_	_	_
8-1	BO141	8	allora	allora	linguistic	_	_	_	_	_	_
8-2	BO141	8	eh	eh	linguistic	_	_	_	_	_	_
8-3	BO141	8	la	la	linguistic	_	_	_	_	_	_
8-4	BO141	8	cortesia	cortesia	linguistic	_	_	_	_	_	_
8-5	BO141	8	è	è	linguistic	_	_	_	_	_	_
8-6	BO141	8	un	un	linguistic	_	_	_	_	_	_
8-7	BO141	8	motore	motore	linguistic	_	_	_	_	_	_
8-8	BO141	8	forte	forte	linguistic	_	_	_	_	_	_
8-9	BO141	8	per	per	linguistic	_	_	_	_	_	_
8-10	BO141	8	essere	essere	linguistic	_	_	_	_	_	_
8-11	BO141	8	indiretti,	indiretti	linguistic	Intonation=weakly_rising	End=32.409	_	_	_	_
9-0	BO141	9	infatti	infatti	linguistic	_	Begin=32.452	_	_	_	_
9-1	BO141	9	abbiamo	abbiamo	linguistic	_	_	_	_	_	_
9-2	BO141	9	visto	visto	linguistic	_	_	_	_	_	_
9-3	BO141	9	che	che	linguistic	_	_	_	_	_	_
9-4	BO141	9	è	è	linguistic	_	_	_	_	_	_
9-5	BO141	9	la	la	linguistic	_	_	_	_	_	_
9-6	BO141	9	possibilità	possibilità	linguistic	_	_	_	_	_	_
9-7	BO141	9	di	di	linguistic	_	_	_	_	_	_
9-8	BO141	9	attenuare	attenuare	linguistic	_	_	_	_	_	_
9-9	BO141	9	la	la	linguistic	_	_	_	_	_	_
9-10	BO141	9	forza	forza	linguistic	_	_	_	_	_	_
9-11	BO141	9	illocutiva	illocutiva	linguistic	_	_	_	_	_	_
9-12	BO141	9	di	di	linguistic	_	_	_	_	_	_
9-13	BO141	9	un	un	linguistic	_	_	_	_	_	_
9-14	BO141	9	enunciato	enunciato	linguistic	_	End=37.507	_	_	_	_
10-0	BO141	10	e	e	linguistic	_	Begin=37.63	_	_	_	_
10-1	BO141	10	minimizzando	minimizzando	linguistic	_	_	_	_	_	_
