token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO117	0	okay.	okay	linguistic	Intonation=Falling	Begin=1.97|End=2.249	_	_	_	_
1-0	BO117	1	((tossisce))	((tossisce))	nonverbalbehavior	_	Begin=2.544|End=3.264	_	_	_	_
2-0	BO117	2	dunque	dunque	linguistic	_	Begin=3.933	_	_	_	_
2-1	BO117	2	lei	lei	linguistic	_	_	_	_	_	_
2-2	BO117	2	su	su	linguistic	_	_	_	_	_	_
2-3	BO117	2	quali	quali	linguistic	_	_	_	_	_	_
2-4	BO117	2	manuali	manuali	linguistic	_	_	_	_	_	_
2-5	BO117	2	si	si	linguistic	_	_	_	_	_	_
2-6	BO117	2	è	è	linguistic	_	_	_	_	_	_
2-7	BO117	2	preparata	preparata	linguistic	_	_	_	_	_	_
2-8	BO117	2	da	da	linguistic	_	_	_	_	_	_
2-9	BO117	2	non	non	linguistic	_	_	_	_	_	_
2-10	BO117	2	frequentante?	frequentante	linguistic	Intonation=Rising	End=7.308	_	_	_	_
3-0	BO142	3	su	su	linguistic	_	Begin=7.594	_	_	_	_
3-1	BO142	3	bianchi,	bianchi	linguistic	Intonation=weakly_rising	_	_	_	_	_
3-2	BO142	3	andorno	andorno	linguistic	_	_	_	_	_	_
3-3	BO142	3	e::mh,	emh	linguistic	Intonation=weakly_rising	End=10.676	0x2	_	_	_
4-0	BO142	4	e:	e	linguistic	_	Begin=11.683	0x1	_	_	_
4-1	BO142	4	poi	poi	linguistic	_	_	_	_	_	_
4-2	BO142	4	penco	penco	linguistic	_	_	_	_	_	_
4-3	BO142	4	e:::	e	linguistic	_	_	0x3	_	_	_
4-4	BO142	4	domaneschi,	domaneschi	linguistic	Intonation=weakly_rising	End=14.75	_	_	_	_
5-0	BO117	5	mhmh.	mhmh	linguistic	Intonation=Falling	Begin=14.948|End=15.352	_	_	_	_
6-0	BO142	6	e	e	linguistic	_	Begin=15.772	_	_	_	_
6-1	BO142	6	voghera.	voghera	linguistic	Intonation=Falling	End=16.478	_	_	_	_
7-0	BO117	7	va	va	linguistic	_	Begin=17.276	_	_	_	_
7-1	BO117	7	bene.	bene	linguistic	Intonation=Falling	End=17.909	_	_	_	_
8-0	BO117	8	e::h	eh	linguistic	_	Begin=18.963	0x2	_	_	_
8-1	BO117	8	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
8-2	BO117	8	partiamo	partiamo	linguistic	_	_	_	_	_	_
8-3	BO117	8	da	da	linguistic	_	_	_	_	_	_
8-4	BO117	8	voghera,	voghera	linguistic	Intonation=weakly_rising	End=20.955	_	_	_	_
9-0	BO117	9	eh	eh	linguistic	_	Begin=21.823	_	_	_	_
9-1	BO117	9	cosa	cosa	linguistic	_	_	_	_	_	_
9-2	BO117	9	si	si	linguistic	_	_	_	_	_	_
9-3	BO117	9	intende	intende	linguistic	_	_	_	_	_	_
9-4	BO117	9	per	per	linguistic	_	_	_	_	_	_
9-5	BO117	9	correlati	correlati	linguistic	_	_	_	_	_	_
9-6	BO117	9	funzionali	funzionali	linguistic	_	_	_	_	_	_
9-7	BO117	9	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
