token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO089	0	buongio[rno]	buongiorno	linguistic	_	Begin=20.85|End=21.509	_	_	_	7-10(0)
1-0	BO087	1	[ecco]	ecco	linguistic	_	Begin=21.23	_	_	_	0-4(0)
1-1	BO087	1	buongiorno.	buongiorno	linguistic	Intonation=Falling	End=22.255	_	_	_	_
2-0	BO089	2	xxx	x	unknown	_	Begin=25.71|End=26.133	_	_	_	_
3-0	BO087	3	((tossisce))	((tossisce))	nonverbalbehavior	_	Begin=26.131|End=26.693	_	_	_	_
4-0	BO087	4	no.	no	linguistic	Intonation=Falling	Begin=26.765	_	_	_	_
4-1	BO087	4	ho	ho	linguistic	_	_	_	_	_	_
4-2	BO087	4	un	un	linguistic	_	_	_	_	_	_
4-3	BO087	4	po'	po'	linguistic	_	_	_	_	_	_
4-4	BO087	4	freddo,	freddo	linguistic	Intonation=WeaklyRising	_	_	_	_	_
4-5	BO087	4	si	si	linguistic	_	_	_	_	_	_
4-6	BO087	4	può	può	linguistic	_	_	_	_	_	_
4-7	BO087	4	chiudere	chiudere	linguistic	_	_	_	_	_	_
4-8	BO087	4	la	la	linguistic	_	_	_	_	_	_
4-9	BO087	4	porta?	porta	linguistic	Intonation=Rising	End=29.318	_	_	_	_
5-0	BO087	5	vi	vi	linguistic	_	Begin=29.848	_	_	_	_
5-1	BO087	5	dispiace?	dispiace	linguistic	Intonation=Rising	End=30.909	_	_	_	_
6-0	???	6	(a	a	linguistic	_	Begin=31.075	_	_	0-1(0)	_
6-1	???	6	ma	ma	linguistic	_	_	_	_	0-2(0)	_
6-2	???	6	per	per	linguistic	_	_	_	_	0-3(0)	_
6-3	???	6	chiudere?)	chiudere	linguistic	Intonation=Rising	End=32.009	_	_	0-8(0)	_
7-0	???	7	xxx	x	unknown	_	Begin=32.476	_	_	_	_
7-1	???	7	vado	vado	linguistic	_	_	_	_	_	_
7-2	???	7	io.	io	linguistic	Intonation=Falling	End=33.231	_	_	_	_
8-0	BO087	8	allora	allora	linguistic	_	Begin=37.204	_	_	_	_
8-1	BO087	8	lei,	lei	linguistic	Intonation=WeaklyRising	End=38.05	_	_	_	_
9-0	BO089	9	[bibliografia	bibliografia	linguistic	_	Begin=38.261	_	_	_	0-12(1)
9-1	BO089	9	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(1)
9-2	BO089	9	sì].	sì	linguistic	Intonation=Falling	End=39.44	_	_	_	0-2(1)
10-0	BO087	10	[<bibliografia>],	bibliografia	linguistic	Intonation=WeaklyRising	Begin=38.27|End=39.429	_	Slow=0-12	_	0-12(1)
