token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO096	0	cioè	cioè	linguistic	_	Begin=0.85	_	_	_	_
0-1	BO096	0	al	al	linguistic	_	_	_	_	_	_
0-2	BO096	0	dubbio	dubbio	linguistic	_	_	_	_	_	_
0-3	BO096	0	non	non	linguistic	_	_	_	_	_	_
0-4	BO096	0	si	si	linguistic	_	_	_	_	_	_
0-5	BO096	0	reagisce	reagisce	linguistic	_	_	_	_	_	_
0-6	BO096	0	con	con	linguistic	_	_	_	_	_	_
0-7	BO096	0	la	la	linguistic	_	_	_	_	_	_
0-8	BO096	0	fiducia	fiducia	linguistic	_	_	_	_	_	_
0-9	BO096	0	cieca	cieca	linguistic	_	_	_	_	_	_
0-10	BO096	0	da	da	linguistic	_	_	_	_	_	_
0-11	BO096	0	una	una	linguistic	_	_	_	_	_	_
0-12	BO096	0	delle	delle	linguistic	_	_	_	_	_	_
0-13	BO096	0	parti	parti	linguistic	_	End=4.368	_	_	_	_
1-0	BO095	1	assolutamente	assolutamente	linguistic	_	Begin=4.368|End=5.315	_	_	_	_
2-0	BO095	2	ci	ci	linguistic	_	Begin=13.615	_	_	_	_
2-1	BO095	2	dovrebbe	dovrebbe	linguistic	_	_	_	_	_	_
2-2	BO095	2	essere	essere	linguistic	_	_	_	_	_	_
2-3	BO095	2	riflessione,	riflessione	linguistic	Intonation=weakly_rising	_	_	_	_	_
2-4	BO095	2	ci	ci	linguistic	_	_	_	_	_	_
2-5	BO095	2	dovrebbe	dovrebbe	linguistic	_	_	_	_	_	_
2-6	BO095	2	essere	essere	linguistic	_	_	_	_	_	_
2-7	BO095	2	indagine	indagine	linguistic	_	End=16.231	_	_	_	_
3-0	BO096	3	e	e	linguistic	_	Begin=16.357	_	_	_	_
3-1	BO096	3	neanche	neanche	linguistic	_	_	_	_	_	_
3-2	BO096	3	col	col	linguistic	_	_	_	_	_	_
3-3	BO096	3	totale	totale	linguistic	_	_	_	_	_	_
3-4	BO096	3	scetticismo	scetticismo	linguistic	_	End=18.41	_	_	_	_
4-0	BO095	4	assolutamente	assolutamente	linguistic	_	Begin=18.438|End=19.257	_	_	_	_
5-0	BO095	5	però	però	linguistic	_	Begin=27.127	_	_	_	_
5-1	BO095	5	una	una	linguistic	_	_	_	_	_	_
5-2	BO095	5	buona	buona	linguistic	_	_	_	_	_	_
5-3	BO095	5	dose	dose	linguistic	_	_	_	_	_	_
5-4	BO095	5	non	non	linguistic	_	_	_	_	_	_
5-5	BO095	5	fa	fa	linguistic	_	_	_	_	_	_
5-6	BO095	5	male	male	linguistic	_	_	_	_	_	_
5-7	BO095	5	eh	eh	linguistic	_	_	_	_	_	_
5-8	BO095	5	di	di	linguistic	_	_	_	_	_	_
5-9	BO095	5	[scetticismo]	scetticismo	linguistic	_	End=29.573	_	_	_	0-11(0)
6-0	BO096	6	[assolutame]nte	assolutamente	linguistic	_	Begin=28.978|End=29.847	_	_	_	0-10(0)
7-0	BO096	7	no	no	linguistic	_	Begin=30.047	_	_	_	_
7-1	BO096	7	lo	lo	linguistic	_	_	_	_	_	_
7-2	BO096	7	scetticismo	scetticismo	linguistic	_	_	_	_	_	_
7-3	BO096	7	fa	fa	linguistic	_	_	_	_	_	_
7-4	BO096	7	(spesso)	spesso	linguistic	_	_	_	_	0-6(0)	_
7-5	BO096	7	bene	bene	linguistic	_	_	_	_	_	_
7-6	BO096	7	ma	ma	linguistic	_	_	_	_	_	_
7-7	BO096	7	quando	quando	linguistic	_	_	_	_	_	_
7-8	BO096	7	si	si	linguistic	_	_	_	_	_	_
7-9	BO096	7	esagera	esagera	linguistic	_	_	_	_	_	_
7-10	BO096	7	non	non	linguistic	_	_	_	_	_	_
7-11	BO096	7	significa	significa	linguistic	_	_	_	_	_	_
7-12	BO096	7	più	più	linguistic	_	_	_	_	_	_
7-13	BO096	7	niente	niente	linguistic	_	End=34.447	_	_	_	_
8-0	BO095	8	diventa	diventa	linguistic	_	Begin=35.807	_	_	_	_
8-1	BO095	8	complottismo	complottismo	linguistic	_	End=37.105	_	_	_	_
9-0	BO096	9	tra:::	tra	linguistic	_	Begin=38.239	2x3	_	_	_
9-1	BO096	9	credere	credere	linguistic	_	_	_	_	_	_
9-2	BO096	9	a	a	linguistic	_	_	_	_	_	_
9-3	BO096	9	tutto	tutto	linguistic	_	_	_	_	_	_
9-4	BO096	9	e	e	linguistic	_	_	_	_	_	_
9-5	BO096	9	credere	credere	linguistic	_	_	_	_	_	_
