token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO075	0	allora	allora	linguistic	_	Begin=0.41	_	_	_	_
0-1	TO075	0	ines	ines	linguistic	_	_	_	_	_	_
0-2	TO075	0	mi	mi	linguistic	_	_	_	_	_	_
0-3	TO075	0	mi	mi	linguistic	_	_	_	_	_	_
0-4	TO075	0	mi	mi	linguistic	_	_	_	_	_	_
0-5	TO075	0	ripete	ripete	linguistic	_	_	_	_	_	_
0-6	TO075	0	un	un	linguistic	_	_	_	_	_	_
0-7	TO075	0	attimo	attimo	linguistic	_	_	_	_	_	_
0-8	TO075	0	quali	quali	linguistic	_	_	_	_	_	_
0-9	TO075	0	sono::	sono	linguistic	_	_	3x2	_	_	_
0-10	TO075	0	[le:	le	linguistic	_	_	1x1	_	_	0-2(0)
0-11	TO075	0	le	le	linguistic	_	_	_	_	_	0-2(0)
0-12	TO075	0	sue	sue	linguistic	_	_	_	_	_	0-3(0)
0-13	TO075	0	esigenze]	esigenze	linguistic	_	End=4.437	_	_	_	0-8(0)
1-0	TO076	1	[allora	allora	linguistic	_	Begin=2.879	_	_	_	0-6(0)
1-1	TO076	1	e:hm	ehm	linguistic	_	_	0x1	_	_	0-3(0)
1-2	TO076	1	allora]	allora	linguistic	_	End=4.437	_	_	_	0-6(0)
2-0	TO076	2	la	la	linguistic	_	Begin=4.458	_	_	_	_
2-1	TO076	2	cosa	cosa	linguistic	_	_	_	_	_	_
2-2	TO076	2	era	era	linguistic	_	_	_	_	_	_
2-3	TO076	2	[che	che	linguistic	_	_	_	_	_	0-3(1)
2-4	TO076	2	io]	io	linguistic	_	_	_	_	_	0-2(1)
2-5	TO076	2	ero	ero	linguistic	_	_	_	_	_	_
2-6	TO076	2	venuta:::	venuta	linguistic	_	_	5x3	_	_	_
2-7	TO076	2	alla	alla	linguistic	_	_	_	_	_	_
2-8	TO076	2	lezione	lezione	linguistic	_	_	_	_	_	_
2-9	TO076	2	a	a	linguistic	_	_	_	_	_	_
2-10	TO076	2	ottobre	ottobre	linguistic	_	End=7.618	_	_	_	_
3-0	TO075	3	[sì]	sì	linguistic	_	Begin=5.06|End=5.563	_	_	_	0-2(1)
4-0	TO076	4	che	che	linguistic	_	Begin=7.652	_	_	_	_
4-1	TO076	4	non	non	linguistic	_	_	_	_	_	_
4-2	TO076	4	so	so	linguistic	_	_	_	_	_	_
4-3	TO076	4	se	se	linguistic	_	_	_	_	_	_
4-4	TO076	4	si	si	linguistic	_	_	_	_	_	_
4-5	TO076	4	ricorda	ricorda	linguistic	_	_	_	_	_	_
4-6	TO076	4	che	che	linguistic	_	_	_	_	_	_
4-7	TO076	4	[stava	stava	linguistic	_	_	_	_	_	0-5(2)
4-8	TO076	4	facendo::	facendo	linguistic	_	_	6x2	_	_	0-7(2)
