token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO021	0	non	non	linguistic	_	Begin=2.09	_	_	_	_
0-1	BO021	0	stavo	stavo	linguistic	_	_	_	_	_	_
0-2	BO021	0	registrando	registrando	linguistic	_	End=3.51	_	_	_	_
1-0	BO047	1	non	non	linguistic	_	Begin=6.08	_	_	_	_
1-1	BO047	1	hai	hai	linguistic	_	_	_	_	_	_
1-2	BO047	1	registrato	registrato	linguistic	_	_	_	_	_	_
1-3	BO047	1	nulla?	nulla	linguistic	Intonation=Rising	End=7.315	_	_	_	_
2-0	BO021	2	no	no	linguistic	_	Begin=7.53	_	_	_	_
2-1	BO021	2	fino	fino	linguistic	_	_	_	_	_	_
2-2	BO021	2	ad	ad	linguistic	_	_	_	_	_	_
2-3	BO021	2	ora	ora	linguistic	_	_	_	_	_	_
2-4	BO021	2	no.	no	linguistic	Intonation=Falling	End=8.61	_	_	_	_
3-0	BO021	3	ho	ho	linguistic	_	Begin=8.747	_	_	_	_
3-1	BO021	3	fatto	fatto	linguistic	_	_	_	_	_	_
3-2	BO021	3	prima	prima	linguistic	_	_	_	_	_	_
3-3	BO021	3	una	una	linguistic	_	_	_	_	_	_
3-4	BO021	3	registrazione	registrazione	linguistic	_	_	_	_	_	_
3-5	BO021	3	appena	appena	linguistic	_	_	_	_	_	_
3-6	BO021	3	sono	sono	linguistic	_	_	_	_	_	_
3-7	BO021	3	arrivata,	arrivata	linguistic	Intonation=weakly_rising	_	_	_	_	_
3-8	BO021	3	di	di	linguistic	_	_	_	_	_	_
3-9	BO021	3	due	due	linguistic	_	_	_	_	_	_
3-10	BO021	3	minuti,	minuti	linguistic	Intonation=weakly_rising	_	_	_	_	_
3-11	BO021	3	con	con	linguistic	_	_	_	_	_	_
3-12	BO021	3	me	me	linguistic	_	_	_	_	_	_
3-13	BO021	3	e	e	linguistic	_	_	_	_	_	_
3-14	BO021	3	ste	ste	linguistic	_	End=13.431	_	_	_	_
4-0	BO021	4	però	però	linguistic	_	Begin=13.652	_	_	_	_
4-1	BO021	4	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
4-2	BO021	4	era	era	linguistic	_	_	_	_	_	_
4-3	BO021	4	un	un	linguistic	_	_	_	_	_	_
4-4	BO021	4	sacco	sacco	linguistic	_	_	_	_	_	_
4-5	BO021	4	di	di	linguistic	_	_	_	_	_	_
4-6	BO021	4	gente	gente	linguistic	_	_	_	_	_	_
4-7	BO021	4	che	che	linguistic	_	_	_	_	_	_
4-8	BO021	4	ci	ci	linguistic	_	_	_	_	_	_
4-9	BO021	4	parlava	parlava	linguistic	_	_	_	_	_	_
4-10	BO021	4	intorno	intorno	linguistic	_	_	_	_	_	_
4-11	BO021	4	quindi	quindi	linguistic	_	_	_	_	_	_
4-12	BO021	4	la	la	linguistic	_	_	_	_	_	_
4-13	BO021	4	cosa	cosa	linguistic	_	_	_	_	_	_
4-14	BO021	4	era	era	linguistic	_	_	_	_	_	_
4-15	BO021	4	insostenibile	insostenibile	linguistic	_	End=17.81	_	_	_	_
5-0	BO046	5	ye:::h,	yeh	linguistic	Intonation=weakly_rising	Begin=18.305	1x3	_	_	_
5-1	BO046	5	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
5-2	BO046	5	fagiolini:::	fagiolini	linguistic	_	End=19.726	8x3	_	_	_
6-0	BO021	6	mh	mh	linguistic	_	Begin=21.694	_	_	_	_
6-1	BO021	6	(stat	stat	linguistic	_	_	_	_	0-4(0)	_
