token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO143	0	e:h	eh	linguistic	_	Begin=8.42	0x1	_	_	_
0-1	BO143	0	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
0-2	BO143	0	pos[so	posso	linguistic	_	_	_	_	_	3-5(0)
0-3	BO143	0	entrare?	entrare	linguistic	Intonation=Rising	_	_	_	_	0-7(0)
0-4	BO143	0	xx	x	unknown	_	_	_	_	_	0-2(0)
0-5	BO143	0	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(0)
0-6	BO143	0	grazie].	grazie	linguistic	Intonation=Falling	End=10.32	_	_	_	0-6(0)
1-0	BO092	1	[prego,	prego	linguistic	Intonation=weakly_rising	Begin=9.102	_	_	_	0-5(0)
1-1	BO092	1	prego,	prego	linguistic	Intonation=weakly_rising	_	_	_	_	0-5(0)
1-2	BO092	1	si	si	linguistic	_	_	_	_	_	0-2(0)
1-3	BO092	1	accomodi].	accomodi	linguistic	Intonation=Falling	End=10.31	_	_	_	0-8(0)
2-0	BO143	2	buongiorno.	buongiorno	linguistic	Intonation=Falling	Begin=11.02|End=11.66	_	_	_	_
3-0	BO092	3	buongiorno.	buongiorno	linguistic	Intonation=Falling	Begin=13.07|End=13.78	_	_	_	_
4-0	BO092	4	allora:	allora	linguistic	ProsodicLink=Yes	Begin=13.818	5x1	_	_	_
4-1	BO092	4	m:h,	mh	linguistic	Intonation=weakly_rising	End=15.22	0x1	_	_	_
5-0	BO092	5	marta,	marta	linguistic	Intonation=weakly_rising	Begin=15.28	_	_	_	_
5-1	BO092	5	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
5-2	BO092	5	ban[chi].	banchi	linguistic	Intonation=Falling	End=16.42	_	_	_	3-6(1)
6-0	BO143	6	[sì].	sì	linguistic	Intonation=Falling	Begin=16.219|End=16.45	_	_	_	0-2(1)
7-0	BO092	7	sì.	sì	linguistic	Intonation=Falling	Begin=16.657|End=17.028	_	_	_	_
8-0	BO092	8	dunque	dunque	linguistic	_	Begin=18.74	_	_	_	_
8-1	BO092	8	marta	marta	linguistic	_	_	_	_	_	_
8-2	BO092	8	tu	tu	linguistic	_	_	_	_	_	_
8-3	BO092	8	porti	porti	linguistic	_	_	_	_	_	_
8-4	BO092	8	il	il	linguistic	_	_	_	_	_	_
8-5	BO092	8	programma	programma	linguistic	_	_	_	_	_	_
8-6	BO092	8	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
8-7	BO092	8	anno	anno	linguistic	_	_	_	_	_	_
8-8	BO092	8	accademico	accademico	linguistic	_	_	_	_	_	_
8-9	BO092	8	duemilasedici	duemilasedici	linguistic	_	_	_	_	_	_
8-10	BO092	8	duemiladiciassette,	duemiladiciassette	linguistic	Intonation=weakly_rising	End=22.855	_	_	_	_
9-0	BO143	9	sì.	sì	linguistic	Intonation=Falling	Begin=22.855|End=23.093	_	_	_	_
10-0	BO092	10	°dell'	dell'	linguistic	SpaceAfter=No|Volume=Low	Begin=23.31	_	_	_	_
10-1	BO092	10	°anno	anno	linguistic	_	_	_	_	_	_
10-2	BO092	10	sco:rso,	scorso	linguistic	Intonation=weakly_rising	End=24.61	2x1	_	_	_
11-0	BO092	11	quindi	quindi	linguistic	_	Begin=25.24	_	_	_	_
11-1	BO092	11	fai	fai	linguistic	_	_	_	_	_	_
11-2	BO092	11	la	la	linguistic	_	_	_	_	_	_
11-3	BO092	11	prima	prima	linguistic	_	_	_	_	_	_
11-4	BO092	11	parte	parte	linguistic	_	_	_	_	_	_
11-5	BO092	11	con	con	linguistic	_	_	_	_	_	_
11-6	BO092	11	me,	me	linguistic	Intonation=weakly_rising	End=26.88	_	_	_	_
12-0	BO092	12	hai	hai	linguistic	_	Begin=28.542	_	_	_	_
12-1	BO092	12	un	un	linguistic	_	_	_	_	_	_
12-2	BO092	12	documento?	documento	linguistic	Intonation=Rising	End=29.47	_	_	_	_
13-0	BO143	13	sì.	sì	linguistic	Intonation=Falling	Begin=29.61|End=29.96	_	_	_	_
14-0	BO092	14	grazie.	grazie	linguistic	Intonation=Falling	Begin=29.994|End=30.737	_	_	_	_
15-0	BO092	15	°okay	okay	linguistic	Volume=Low	Begin=44.949	_	_	_	_
15-1	BO092	15	perfetto,°	perfetto	linguistic	Intonation=weakly_rising|Volume=Low	End=45.95	_	_	_	_
16-0	BO092	16	allo::ra,	allora	linguistic	Intonation=weakly_rising	Begin=48.985|End=50.02	3x2	_	_	_
17-0	BO092	17	°sì°	sì	linguistic	Volume=Low	Begin=61.188	_	_	_	_
17-1	BO092	17	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
17-2	BO092	17	dunque	dunque	linguistic	_	_	_	_	_	_
17-3	BO092	17	la	la	linguistic	_	_	_	_	_	_
17-4	BO092	17	tua	tua	linguistic	_	_	_	_	_	_
17-5	BO092	17	tesina	tesina	linguistic	_	_	_	_	_	_
