token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO055	0	ciao	ciao	linguistic	_	Begin=0.546	_	_	_	_
0-1	TO055	0	manu	manu	linguistic	_	_	_	_	_	_
0-2	TO055	0	((ride))	((ride))	nonverbalbehavior	_	End=2.404	_	_	_	_
1-0	TO055	1	cosa	cosa	linguistic	_	Begin=2.639	_	_	_	_
1-1	TO055	1	studi?	studi	linguistic	Intonation=Rising	End=3.38	_	_	_	_
2-0	TO046	2	allora	allora	linguistic	_	Begin=3.784	_	_	_	_
2-1	TO046	2	io::	io	linguistic	_	_	1x2	_	_	_
2-2	TO046	2	studio::	studio	linguistic	_	_	5x2	_	_	_
2-3	TO046	2	economia	economia	linguistic	_	_	_	_	_	_
2-4	TO046	2	e	e	linguistic	_	_	_	_	_	_
2-5	TO046	2	statistica	statistica	linguistic	_	_	_	_	_	_
2-6	TO046	2	a	a	linguistic	_	_	_	_	_	_
2-7	TO046	2	torino,	torino	linguistic	Intonation=WeaklyRising	_	_	_	_	_
2-8	TO046	2	presso::	presso	linguistic	_	_	5x2	_	_	_
2-9	TO046	2	cognetti	cognetti	linguistic	_	_	_	_	_	_
2-10	TO046	2	de	de	linguistic	_	_	_	_	_	_
2-11	TO046	2	martis,	martis	linguistic	Intonation=WeaklyRising	End=9.066	_	_	_	_
3-0	TO046	3	principalmente::	principalmente	linguistic	_	Begin=9.656	13x2	_	_	_
3-1	TO046	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-2	TO046	3	è	è	linguistic	_	_	_	_	_	_
3-3	TO046	3	un	un	linguistic	_	_	_	_	_	_
3-4	TO046	3	corso:::	corso	linguistic	_	_	4x3	_	_	_
3-5	TO046	3	di	di	linguistic	_	_	_	_	_	_
3-6	TO046	3	economia	economia	linguistic	_	_	_	_	_	_
3-7	TO046	3	che	che	linguistic	_	_	_	_	_	_
3-8	TO046	3	si	si	linguistic	_	_	_	_	_	_
3-9	TO046	3	specializza	specializza	linguistic	_	_	_	_	_	_
3-10	TO046	3	un	un	linguistic	_	_	_	_	_	_
3-11	TO046	3	po'	po'	linguistic	_	_	_	_	_	_
3-12	TO046	3	di	di	linguistic	_	_	_	_	_	_
3-13	TO046	3	più:	più	linguistic	_	_	2x1	_	_	_
3-14	TO046	3	sul	sul	linguistic	_	_	_	_	_	_
3-15	TO046	3	lato	lato	linguistic	_	_	_	_	_	_
3-16	TO046	3	statistico,	statistico	linguistic	Intonation=WeaklyRising	End=16.126	_	_	_	_
4-0	TO046	4	del	del	linguistic	ProsodicLink=Yes	Begin=17.128	_	_	_	_
4-1	TO046	4	eh	eh	linguistic	_	_	_	_	_	_
4-2	TO046	4	rapporto	rapporto	linguistic	_	_	_	_	_	_
4-3	TO046	4	con	con	linguistic	ProsodicLink=Yes	_	_	_	_	_
4-4	TO046	4	e:h	eh	linguistic	_	_	0x1	_	_	_
4-5	TO046	4	le	le	linguistic	_	_	_	_	_	_
4-6	TO046	4	imprese	imprese	linguistic	_	_	_	_	_	_
4-7	TO046	4	e	e	linguistic	_	_	_	_	_	_
4-8	TO046	4	le	le	linguistic	_	_	_	_	_	_
4-9	TO046	4	aziende::	aziende	linguistic	_	_	6x2	_	_	_
4-10	TO046	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-11	TO046	4	ci	ci	linguistic	_	_	_	_	_	_
4-12	TO046	4	occupiamo	occupiamo	linguistic	_	_	_	_	_	_
4-13	TO046	4	di::	di	linguistic	_	_	1x2	_	_	_
4-14	TO046	4	regressio::ni:	regressioni	linguistic	_	_	8x2,10x1	_	_	_
4-15	TO046	4	e:::	e	linguistic	_	_	0x3	_	_	_
4-16	TO046	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-17	TO046	4	valutazioni	valutazioni	linguistic	_	_	_	_	_	_
4-18	TO046	4	econometriche:	econometriche	linguistic	ProsodicLink=Yes	_	12x1	_	_	_
4-19	TO046	4	e	e	linguistic	_	_	_	_	_	_
4-20	TO046	4	[degli	degli	linguistic	_	_	_	_	_	0-5(0)
4-21	TO046	4	aspet]ti	aspetti	linguistic	_	_	_	_	_	0-5(0)
4-22	TO046	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-23	TO046	4	finanzia:ri	finanziari	linguistic	_	_	7x1	_	_	_
4-24	TO046	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-25	TO046	4	e	e	linguistic	_	_	_	_	_	_
4-26	TO046	4	economici	economici	linguistic	_	_	_	_	_	_
4-27	TO046	4	delle	delle	linguistic	_	_	_	_	_	_
4-28	TO046	4	imprese	imprese	linguistic	_	_	_	_	_	_
4-29	TO046	4	appunto,	appunto	linguistic	Intonation=WeaklyRising	End=31.621	_	_	_	_
