token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO056	0	io	io	linguistic	_	Begin=0.4	_	_	_	_
0-1	BO056	0	da	da	linguistic	_	_	_	_	_	_
0-2	BO056	0	@nomeluogo	@nomeluogo	linguistic	_	_	_	_	_	_
0-3	BO056	0	un	un	linguistic	_	_	_	_	_	_
0-4	BO056	0	anno	anno	linguistic	_	_	_	_	_	_
0-5	BO056	0	s:ono	sono	linguistic	_	_	0x1	_	_	_
0-6	BO056	0	venuto	venuto	linguistic	_	End=2.546	_	_	_	_
1-0	BO056	1	anche	anche	linguistic	_	Begin=2.582	_	_	_	_
1-1	BO056	1	se	se	linguistic	_	_	_	_	_	_
1-2	BO056	1	@nomeluogo	@nomeluogo	linguistic	_	_	_	_	_	_
1-3	BO056	1	è	è	linguistic	_	_	_	_	_	_
1-4	BO056	1	un	un	linguistic	_	_	_	_	_	_
1-5	BO056	1	quartiere	quartiere	linguistic	_	_	_	_	_	_
1-6	BO056	1	tipo	tipo	linguistic	_	_	_	_	_	_
1-7	BO056	1	nella	nella	linguistic	_	_	_	_	_	_
1-8	BO056	1	periferia	periferia	linguistic	_	_	_	_	_	_
1-9	BO056	1	di	di	linguistic	_	_	_	_	_	_
1-10	BO056	1	cesena	cesena	linguistic	_	_	_	_	_	_
1-11	BO056	1	poi	poi	linguistic	_	_	_	_	_	_
1-12	BO056	1	dopo	dopo	linguistic	_	_	_	_	_	_
1-13	BO056	1	tipo	tipo	linguistic	_	End=6.269	_	_	_	_
2-0	BO056	2	diec~	diec~	linguistic	Interrupted=Yes	Begin=6.405	_	_	_	_
2-1	BO056	2	anni	anni	linguistic	_	_	_	_	_	_
2-2	BO056	2	che	che	linguistic	_	_	_	_	_	_
2-3	BO056	2	vivevo	vivevo	linguistic	_	_	_	_	_	_
2-4	BO056	2	lì	lì	linguistic	_	_	_	_	_	_
2-5	BO056	2	mi	mi	linguistic	_	_	_	_	_	_
2-6	BO056	2	sono	sono	linguistic	_	_	_	_	_	_
2-7	BO056	2	spostato	spostato	linguistic	_	_	_	_	_	_
2-8	BO056	2	a	a	linguistic	_	_	_	_	_	_
2-9	BO056	2	cento	cento	linguistic	_	_	_	_	_	_
2-10	BO056	2	metri	metri	linguistic	_	_	_	_	_	_
2-11	BO056	2	più	più	linguistic	_	_	_	_	_	_
2-12	BO056	2	in	in	linguistic	_	_	_	_	_	_
2-13	BO056	2	là	là	linguistic	_	End=9.38	_	_	_	_
3-0	BO056	3	>cioè<	cioè	linguistic	_	Begin=9.911	_	Fast=0-4	_	_
3-1	BO056	3	tipo	tipo	linguistic	_	_	_	_	_	_
3-2	BO056	3	si	si	linguistic	_	_	_	_	_	_
3-3	BO056	3	no	no	linguistic	_	_	_	_	_	_
3-4	BO056	3	perché	perché	linguistic	_	_	_	_	_	_
3-5	BO056	3	in	in	linguistic	_	_	_	_	_	_
3-6	BO056	3	realtà	realtà	linguistic	_	_	_	_	_	_
3-7	BO056	3	i	i	linguistic	_	_	_	_	_	_
3-8	BO056	3	miei	miei	linguistic	_	_	_	_	_	_
3-9	BO056	3	volevano	volevano	linguistic	_	_	_	_	_	_
3-10	BO056	3	andare	andare	linguistic	_	_	_	_	_	_
3-11	BO056	3	in	in	linguistic	_	_	_	_	_	_
3-12	BO056	3	un'	un'	linguistic	SpaceAfter=No	_	_	_	_	_
3-13	BO056	3	altra	altra	linguistic	_	_	_	_	_	_
3-14	BO056	3	zona	zona	linguistic	_	_	_	_	_	_
3-15	BO056	3	solo	solo	linguistic	_	_	_	_	_	_
3-16	BO056	3	che	che	linguistic	_	_	_	_	_	_
3-17	BO056	3	dopo	dopo	linguistic	_	_	_	_	_	_
3-18	BO056	3	io	io	linguistic	_	_	_	_	_	_
3-19	BO056	3	avevo	avevo	linguistic	_	_	_	_	_	_
3-20	BO056	3	fatto	fatto	linguistic	_	_	_	_	_	_
3-21	BO056	3	un	un	linguistic	_	_	_	_	_	_
3-22	BO056	3	po'	po'	linguistic	_	_	_	_	_	_
3-23	BO056	3	di	di	linguistic	_	_	_	_	_	_
3-24	BO056	3	pre:ssa	pressa	linguistic	_	End=14.03	2x1	_	_	_
4-0	BO056	4	perché	perché	linguistic	_	Begin=14.073	_	_	_	_
4-1	BO056	4	perdevo	perdevo	linguistic	_	_	_	_	_	_
4-2	BO056	4	i	i	linguistic	_	_	_	_	_	_
4-3	BO056	4	miei	miei	linguistic	_	_	_	_	_	_
4-4	BO056	4	amici	amici	linguistic	_	_	_	_	_	_
4-5	BO056	4	quindi	quindi	linguistic	_	_	_	_	_	_
4-6	BO056	4	>in	in	linguistic	_	_	_	Fast=0-2	_	_
4-7	BO056	4	generale<	generale	linguistic	_	_	_	Fast=0-8	_	_
4-8	BO056	4	(alla	alla	linguistic	_	_	_	_	0-4(0)	_
4-9	BO056	4	fine)	fine	linguistic	_	_	_	_	0-4(0)	_
4-10	BO056	4	si	si	linguistic	_	_	_	_	_	_
4-11	BO056	4	sta	sta	linguistic	_	_	_	_	_	_
4-12	BO056	4	bene	bene	linguistic	_	_	_	_	_	_
4-13	BO056	4	tranquillo	tranquillo	linguistic	_	_	_	_	_	_
4-14	BO056	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-15	BO056	4	quindi:	quindi	linguistic	_	End=18.529	5x1	_	_	_
5-0	BO056	5	ci	ci	linguistic	_	Begin=18.903	_	_	_	_
5-1	BO056	5	siam'	siam'	linguistic	Truncated=Yes	_	_	_	_	_
5-2	BO056	5	spostati	spostati	linguistic	_	_	_	_	_	_
5-3	BO056	5	lì::	lì	linguistic	_	_	1x2	_	_	_
5-4	BO056	5	solo	solo	linguistic	_	_	_	_	_	_
5-5	BO056	5	che	che	linguistic	_	_	_	_	_	_
