token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO027	0	>°buongiorno.°<	buongiorno	linguistic	Intonation=Falling|Volume=Low	Begin=2.36|End=2.92	_	Fast=0-10	_	_
1-0	BO026	1	buongiorno.	buongiorno	linguistic	Intonation=Falling	Begin=3.13|End=3.74	_	_	_	_
2-0	BO027	2	e::	e	linguistic	_	Begin=3.779	0x2	_	_	_
2-1	BO027	2	allora	allora	linguistic	_	_	_	_	_	_
2-2	BO027	2	io:	io	linguistic	_	_	1x1	_	_	_
2-3	BO027	2	avevo	avevo	linguistic	_	_	_	_	_	_
2-4	BO027	2	mandato	mandato	linguistic	_	_	_	_	_	_
2-5	BO027	2	delle	delle	linguistic	_	_	_	_	_	_
2-6	BO027	2	mail	mail	linguistic	_	_	_	_	_	_
2-7	BO027	2	e	e	linguistic	_	_	_	_	_	_
2-8	BO027	2	poi	poi	linguistic	_	_	_	_	_	_
2-9	BO027	2	si	si	linguistic	_	_	_	_	_	_
2-10	BO027	2	era	era	linguistic	_	_	_	_	_	_
2-11	BO027	2	interrotta	interrotta	linguistic	_	_	_	_	_	_
2-12	BO027	2	un	un	linguistic	_	_	_	_	_	_
2-13	BO027	2	po'	po'	linguistic	_	_	_	_	_	_
2-14	BO027	2	la	la	linguistic	_	_	_	_	_	_
2-15	BO027	2	comunicazione,	comunicazione	linguistic	Intonation=weakly_rising	End=8.662	_	_	_	_
3-0	BO027	3	p[er	per	linguistic	_	Begin=8.745	_	_	_	1-3(0)
3-1	BO027	3	due	due	linguistic	_	_	_	_	_	0-3(0)
3-2	BO027	3	saggi],	saggi	linguistic	Intonation=weakly_rising	End=9.901	_	_	_	0-5(0)
4-0	BO026	4	[°x	x	unknown	Volume=Low	Begin=8.808	_	_	_	0-1(0)
4-1	BO026	4	xx	x	unknown	Volume=Low	_	_	_	_	0-2(0)
4-2	BO026	4	(chi	chi	linguistic	Volume=Low	_	_	_	0-3(0)	0-3(0)
4-3	BO026	4	è	è	linguistic	Volume=Low	_	_	_	0-1(0)	0-1(0)
4-4	BO026	4	lei?)°]	lei	linguistic	Intonation=Rising|Volume=Low	End=9.889	_	_	0-3(0)	0-3(0)
5-0	BO027	5	rossi	rossi	linguistic	_	Begin=10.016	_	_	_	_
5-1	BO027	5	chiara	chiara	linguistic	_	End=11.028	_	_	_	_
6-0	BO027	6	per	per	linguistic	_	Begin=12.156	_	_	_	_
6-1	BO027	6	dei	dei	linguistic	_	_	_	_	_	_
6-2	BO027	6	saggi:	saggi	linguistic	_	_	4x1	_	_	_
6-3	BO027	6	e:	e	linguistic	_	_	0x1	_	_	_
6-4	BO027	6	>praticamente	praticamente	linguistic	_	_	_	Fast=0-12	_	_
6-5	BO027	6	io	io	linguistic	_	_	_	Fast=0-2	_	_
6-6	BO027	6	ho	ho	linguistic	_	_	_	Fast=0-2	_	_
6-7	BO027	6	dato	dato	linguistic	_	_	_	Fast=0-4	_	_
6-8	BO027	6	l'	l'	linguistic	SpaceAfter=No	_	_	Fast=0-2	_	_
6-9	BO027	6	esame	esame	linguistic	_	_	_	Fast=0-5	_	_
6-10	BO027	6	di:<	di	linguistic	_	End=15.674	1x1	Fast=0-2	_	_
