token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO026	0	buongiorno.	buongiorno	linguistic	Intonation=Falling	Begin=24.99|End=25.66	_	_	_	_
1-0	TO027	1	salve.	salve	linguistic	Intonation=Falling	Begin=25.66|End=26.13	_	_	_	_
2-0	TO026	2	allora.	allora	linguistic	Intonation=Falling	Begin=26.878	_	_	_	_
2-1	TO026	2	sì,	sì	linguistic	Intonation=weakly_rising	End=27.919	_	_	_	_
3-0	TO026	3	e:h	eh	linguistic	_	Begin=29.287	0x1	_	_	_
3-1	TO026	3	ho:::	ho	linguistic	_	_	1x3	_	_	_
3-2	TO026	3	<letto:::>	letto	linguistic	_	_	4x3	Slow=0-5	_	_
3-3	TO026	3	le	le	linguistic	_	_	_	_	_	_
3-4	TO026	3	pagine,	pagine	linguistic	Intonation=weakly_rising	End=33.161	_	_	_	_
4-0	TO026	4	e::h	eh	linguistic	_	Begin=33.456	0x2	_	_	_
4-1	TO026	4	beh.	beh	linguistic	Intonation=Falling	_	_	_	_	_
4-2	TO026	4	queste	queste	linguistic	_	_	_	_	_	_
4-3	TO026	4	>le	le	linguistic	_	_	_	Fast=0-2	_	_
4-4	TO026	4	aveva	aveva	linguistic	_	_	_	Fast=0-5	_	_
4-5	TO026	4	scritte	scritte	linguistic	_	_	_	Fast=0-7	_	_
4-6	TO026	4	comunque<	comunque	linguistic	_	_	_	Fast=0-8	_	_
4-7	TO026	4	pri:ma,	prima	linguistic	Intonation=weakly_rising	_	2x1	_	_	_
4-8	TO026	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-9	TO026	4	che	che	linguistic	_	_	_	_	_	_
4-10	TO026	4	ci	ci	linguistic	_	_	_	_	_	_
4-11	TO026	4	incontrassimo	incontrassimo	linguistic	_	_	_	_	_	_
4-12	TO026	4	la	la	linguistic	_	_	_	_	_	_
4-13	TO026	4	volta	volta	linguistic	_	_	_	_	_	_
4-14	TO026	4	scorsa	scorsa	linguistic	_	_	_	_	_	_
4-15	TO026	4	im[magino.	immagino	linguistic	Intonation=Falling	_	_	_	_	2-8(0)
4-16	TO026	4	>no,	no	linguistic	Intonation=weakly_rising	_	_	Fast=0-2	_	0-2(0)
4-17	TO026	4	per]ché<,	perché	linguistic	Intonation=weakly_rising	End=38.651	_	Fast=0-6	_	0-3(0)
5-0	TO027	5	[sì].	sì	linguistic	Intonation=Falling	Begin=37.96|End=38.347	_	_	_	0-2(0)
6-0	TO026	6	e:::h	eh	linguistic	_	Begin=39.09	0x3	_	_	_
6-1	TO026	6	risentono	risentono	linguistic	_	_	_	_	_	_
6-2	TO026	6	ancora	ancora	linguistic	_	_	_	_	_	_
6-3	TO026	6	di	di	linguistic	_	_	_	_	_	_
6-4	TO026	6	quei	quei	linguistic	_	_	_	_	_	_
6-5	TO026	6	problemi::	problemi	linguistic	_	_	7x2	_	_	_
6-6	TO026	6	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
6-7	TO026	6	e:h	eh	linguistic	_	_	0x1	_	_	_
6-8	TO026	6	di	di	linguistic	_	_	_	_	_	_
6-9	TO026	6	cui	cui	linguistic	_	_	_	_	_	_
6-10	TO026	6	ve~	ve~	linguistic	Interrupted=Yes	_	_	_	_	_
6-11	TO026	6	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
6-12	TO026	6	di	di	linguistic	_	_	_	_	_	_
6-13	TO026	6	cui	cui	linguistic	_	_	_	_	_	_
6-14	TO026	6	parlavamo	parlavamo	linguistic	_	_	_	_	_	_
6-15	TO026	6	la	la	linguistic	_	_	_	_	_	_
