token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	???	0	lascio	lascio	linguistic	_	Begin=3.98	_	_	_	_
0-1	???	0	aperto?	aperto	linguistic	Intonation=Rising	End=4.77	_	_	_	_
1-0	TO026	1	sì	sì	linguistic	_	Begin=4.98	_	_	_	_
1-1	TO026	1	grazie.	grazie	linguistic	Intonation=Falling	End=5.535	_	_	_	_
2-0	???	2	°arrivederci°	arrivederci	linguistic	Volume=Low	Begin=5.78|End=6.342	_	_	_	_
3-0	TO028	3	permesso?	permesso	linguistic	Intonation=Rising	Begin=10.686|End=11.422	_	_	_	_
4-0	TO026	4	buongiorno,	buongiorno	linguistic	Intonation=weakly_rising	Begin=11.539	_	_	_	_
4-1	TO026	4	pre[go],	prego	linguistic	Intonation=weakly_rising	End=12.43	_	_	_	3-5(0)
5-0	TO028	5	[bu]ongiorno,	buongiorno	linguistic	Intonation=weakly_rising	Begin=12.326|End=12.867	_	_	_	0-2(0)
6-0	TO026	6	ha	ha	linguistic	_	Begin=12.879	_	_	_	_
6-1	TO026	6	già	già	linguistic	_	_	_	_	_	_
6-2	TO026	6	incontrato	incontrato	linguistic	_	_	_	_	_	_
6-3	TO026	6	@nomepersona?	@nomepersona	linguistic	Intonation=Rising	End=14.163	_	_	_	_
7-0	TO028	7	sì	sì	linguistic	_	Begin=14.648	_	_	_	_
7-1	TO028	7	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
7-2	TO028	7	[e	e	linguistic	_	_	_	_	_	0-1(1)
7-3	TO028	7	mi	mi	linguistic	_	_	_	_	_	0-2(1)
7-4	TO028	7	ha	ha	linguistic	_	_	_	_	_	0-2(1)
7-5	TO028	7	detto	detto	linguistic	_	_	_	_	_	0-5(1)
7-6	TO028	7	tutto,	tutto	linguistic	Intonation=weakly_rising	_	_	_	_	0-5(1)
7-7	TO028	7	si	si	linguistic	_	_	_	_	_	0-2(1)
7-8	TO028	7	si	si	linguistic	_	_	_	_	_	0-2(1)
7-9	TO028	7	si	si	linguistic	_	_	_	_	_	0-2(1)
7-10	TO028	7	appo]sto	apposto	linguistic	_	End=17.32	_	_	_	0-4(1)
8-0	TO026	8	[sì	sì	linguistic	_	Begin=15.223	_	_	_	0-2(1)
8-1	TO026	8	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(1)
8-2	TO026	8	che	che	linguistic	_	_	_	_	_	0-3(1)
8-3	TO026	8	le	le	linguistic	_	_	_	_	_	0-2(1)
8-4	TO026	8	ha	ha	linguistic	_	_	_	_	_	0-2(1)
8-5	TO026	8	detto	detto	linguistic	_	_	_	_	_	0-5(1)
8-6	TO026	8	benissimo]	benissimo	linguistic	_	End=17.167	_	_	_	0-9(1)
9-0	TO028	9	già	già	linguistic	_	Begin=18.1	_	_	_	_
9-1	TO028	9	ho	ho	linguistic	_	_	_	_	_	_
9-2	TO028	9	compilato	compilato	linguistic	_	_	_	_	_	_
9-3	TO028	9	tutto,	tutto	linguistic	Intonation=weakly_rising	End=19.181	_	_	_	_
10-0	TO026	10	ecco	ecco	linguistic	_	Begin=20.025	_	_	_	_
10-1	TO026	10	come	come	linguistic	_	_	_	_	_	_
10-2	TO026	10	si	si	linguistic	_	_	_	_	_	_
10-3	TO026	10	raccoglie	raccoglie	linguistic	_	_	_	_	_	_
10-4	TO026	10	materiale::	materiale	linguistic	_	_	8x2	_	_	_
10-5	TO026	10	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_
10-6	TO026	10	[del	del	linguistic	_	_	_	_	_	0-3(2)
10-7	TO026	10	parla]to	parlato	linguistic	_	End=22.994	_	_	_	0-5(2)
11-0	TO028	11	[infatti]	infatti	linguistic	_	Begin=22.134|End=22.703	_	_	_	0-7(2)
12-0	TO028	12	stavo::	stavo	linguistic	_	Begin=23.524	4x2	_	_	_
12-1	TO028	12	ci	ci	linguistic	_	_	_	_	_	_
12-2	TO028	12	stavo	stavo	linguistic	_	_	_	_	_	_
12-3	TO028	12	giusto	giusto	linguistic	_	_	_	_	_	_
12-4	TO028	12	pensando	pensando	linguistic	_	End=26.047	_	_	_	_
13-0	TO028	13	e::h	eh	linguistic	_	Begin=27.467	0x2	_	_	_
13-1	TO028	13	allora	allora	linguistic	_	_	_	_	_	_
13-2	TO028	13	io	io	linguistic	_	_	_	_	_	_
13-3	TO028	13	avrei	avrei	linguistic	_	_	_	_	_	_
13-4	TO028	13	qualche	qualche	linguistic	_	_	_	_	_	_
13-5	TO028	13	problema	problema	linguistic	_	_	_	_	_	_
13-6	TO028	13	proprio	proprio	linguistic	_	_	_	_	_	_
13-7	TO028	13	un	un	linguistic	_	_	_	_	_	_
13-8	TO028	13	po'	po'	linguistic	_	_	_	_	_	_
13-9	TO028	13	più	più	linguistic	_	_	_	_	_	_
13-10	TO028	13	amministrativo	amministrativo	linguistic	_	_	_	_	_	_
13-11	TO028	13	nel	nel	linguistic	_	_	_	_	_	_
13-12	TO028	13	senso	senso	linguistic	_	_	_	_	_	_
13-13	TO028	13	[della]	della	linguistic	_	_	_	_	_	0-5(3)
13-14	TO028	13	borsa	borsa	linguistic	_	_	_	_	_	_
13-15	TO028	13	di	di	linguistic	_	_	_	_	_	_
13-16	TO028	13	studio	studio	linguistic	_	End=33.25	_	_	_	_
14-0	TO026	14	mhmh	mhmh	linguistic	_	Begin=31.992|End=32.523	_	_	_	_
15-0	TO026	15	mhmh	mhmh	linguistic	_	Begin=33.452|End=33.881	_	_	_	_
