token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO037	0	xx	x	unknown	_	Begin=0.023	_	_	_	_
0-1	TO037	0	cola~	cola~	linguistic	Interrupted=Yes	_	_	_	_	_
0-2	TO037	0	eh	eh	linguistic	_	End=1.168	_	_	_	_
1-0	TO036	1	eh	eh	linguistic	_	Begin=1.17	_	_	_	_
1-1	TO036	1	puoi	puoi	linguistic	_	_	_	_	_	_
1-2	TO036	1	dire	dire	linguistic	_	_	_	_	_	_
1-3	TO036	1	pranzare	pranzare	linguistic	_	_	_	_	_	_
1-4	TO036	1	ma	ma	linguistic	_	_	_	_	_	_
1-5	TO036	1	non	non	linguistic	_	_	_	_	_	_
1-6	TO036	1	puoi	puoi	linguistic	_	_	_	_	_	_
1-7	TO036	1	dire	dire	linguistic	_	_	_	_	_	_
1-8	TO036	1	colazi[onare]	colazionare	linguistic	_	End=4.117	_	_	_	6-11(0)
2-0	TO037	2	[neanche]	neanche	linguistic	_	Begin=3.758	_	_	_	0-7(0)
2-1	TO037	2	cenare	cenare	linguistic	_	_	_	_	_	_
2-2	TO037	2	[xxxx]	x	unknown	_	End=5.606	_	_	_	0-4(1)
3-0	TO036	3	[cenare	cenare	linguistic	_	Begin=4.917	_	_	_	0-6(1)
3-1	TO036	3	lo]	lo	linguistic	_	_	_	_	_	0-2(1)
3-2	TO036	3	puoi	puoi	linguistic	_	_	_	_	_	_
3-3	TO036	3	dire	dire	linguistic	_	_	_	_	_	_
3-4	TO036	3	ma	ma	linguistic	_	_	_	_	_	_
3-5	TO036	3	non	non	linguistic	_	_	_	_	_	_
3-6	TO036	3	col~	col~	linguistic	Interrupted=Yes	_	_	_	_	_
3-7	TO036	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-8	TO036	3	tieni	tieni	linguistic	_	_	_	_	_	_
3-9	TO036	3	tieni	tieni	linguistic	_	_	_	_	_	_
3-10	TO036	3	tieni	tieni	linguistic	_	End=7.881	_	_	_	_
4-0	TO037	4	sembra	sembra	linguistic	_	Begin=8.368	_	_	_	_
4-1	TO037	4	un	un	linguistic	_	_	_	_	_	_
4-2	TO037	4	po'	po'	linguistic	_	_	_	_	_	_
4-3	TO037	4	una	una	linguistic	_	_	_	_	_	_
4-4	TO037	4	cartina	cartina	linguistic	_	_	_	_	_	_
4-5	TO037	4	del	del	linguistic	_	_	_	_	_	_
4-6	TO037	4	mondo	mondo	linguistic	_	End=10.31	_	_	_	_
5-0	TO029	5	mettici	mettici	linguistic	_	Begin=10.315	_	_	_	_
5-1	TO029	5	il	il	linguistic	_	_	_	_	_	_
5-2	TO029	5	bicarbonato	bicarbonato	linguistic	_	End=11.71	_	_	_	_
6-0	TO037	6	giusto	giusto	linguistic	_	Begin=11.73|End=12.453	_	_	_	_
7-0	TO036	7	secondo	secondo	linguistic	_	Begin=12.614	_	_	_	_
7-1	TO036	7	me	me	linguistic	_	_	_	_	_	_
7-2	TO036	7	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
7-3	TO036	7	aceto	aceto	linguistic	_	_	_	_	_	_
7-4	TO036	7	xx	x	unknown	_	_	_	_	_	_
7-5	TO036	7	il	il	linguistic	_	_	_	_	_	_
7-6	TO036	7	bicarbona~	bicarbona~	linguistic	Interrupted=Yes	End=14.301	_	_	_	_
8-0	TO029	8	eh	eh	linguistic	_	Begin=14.301	_	_	_	_
8-1	TO029	8	cla	cla	linguistic	_	_	_	_	_	_
8-2	TO029	8	ha	ha	linguistic	_	_	_	_	_	_
8-3	TO029	8	deciso	deciso	linguistic	_	_	_	_	_	_
8-4	TO029	8	che	che	linguistic	_	_	_	_	_	_
8-5	TO029	8	il	il	linguistic	_	_	_	_	_	_
8-6	TO029	8	bicarbonato	bicarbonato	linguistic	_	_	_	_	_	_
8-7	TO029	8	è	è	linguistic	_	_	_	_	_	_
8-8	TO029	8	la	la	linguistic	_	_	_	_	_	_
8-9	TO029	8	svolta	svolta	linguistic	_	End=16.103	_	_	_	_
9-0	TO037	9	cos'	cos'	linguistic	SpaceAfter=No	Begin=16.102	_	_	_	_
9-1	TO037	9	è	è	linguistic	_	_	_	_	_	_
9-2	TO037	9	che	che	linguistic	_	_	_	_	_	_
9-3	TO037	9	devo	devo	linguistic	_	_	_	_	_	_
