token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO085	0	((è_unica_lombarda_le_altre_due_sono_di_perugia))	((è_unica_lombarda_le_altre_due_sono_di_perugia))	nonverbalbehavior	_	Begin=0.14|End=1.37	_	_	_	_
1-0	TO095	1	((è_la_persona_più_vicina_al_microfono))	((è_la_persona_più_vicina_al_microfono))	nonverbalbehavior	_	Begin=0.174|End=1.364	_	_	_	_
2-0	TO095	2	cioè	cioè	linguistic	_	Begin=2.47	_	_	_	_
2-1	TO095	2	come	come	linguistic	_	_	_	_	_	_
2-2	TO095	2	se	se	linguistic	_	_	_	_	_	_
2-3	TO095	2	fosse	fosse	linguistic	_	_	_	_	_	_
2-4	TO095	2	la	la	linguistic	_	_	_	_	_	_
2-5	TO095	2	vostra	vostra	linguistic	_	_	_	_	_	_
2-6	TO095	2	città,	città	linguistic	Intonation=weakly_rising	End=4.089	_	_	_	_
3-0	TO095	3	quindi	quindi	linguistic	_	Begin=4.14	_	_	_	_
3-1	TO095	3	conoscete	conoscete	linguistic	_	_	_	_	_	_
3-2	TO095	3	la	la	linguistic	_	_	_	_	_	_
3-3	TO095	3	gente,	gente	linguistic	Intonation=weakly_rising	_	_	_	_	_
3-4	TO095	3	andate	andate	linguistic	_	_	_	_	_	_
3-5	TO095	3	in	in	linguistic	_	_	_	_	_	_
3-6	TO095	3	giro,	giro	linguistic	Intonation=weakly_rising	_	_	_	_	_
3-7	TO095	3	salutate	salutate	linguistic	_	_	_	_	_	_
3-8	TO095	3	la	la	linguistic	_	_	_	_	_	_
3-9	TO095	3	gente,	gente	linguistic	Intonation=weakly_rising	_	_	_	_	_
3-10	TO095	3	cazzo	cazzo	linguistic	_	_	_	_	_	_
3-11	TO095	3	bello	bello	linguistic	_	End=7.33	_	_	_	_
4-0	TO091	4	vabbè	vabbè	linguistic	_	Begin=7.64	_	_	_	_
4-1	TO091	4	che	che	linguistic	_	_	_	_	_	_
