token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO048	0	e	e	linguistic	_	Begin=0.04	_	_	_	_
0-1	BO048	0	lui	lui	linguistic	_	_	_	_	_	_
0-2	BO048	0	fa	fa	linguistic	_	_	_	_	_	_
0-3	BO048	0	finta	finta	linguistic	_	_	_	_	_	_
0-4	BO048	0	di	di	linguistic	_	_	_	_	_	_
0-5	BO048	0	fare	fare	linguistic	_	_	_	_	_	_
0-6	BO048	0	il	il	linguistic	_	_	_	_	_	_
0-7	BO048	0	toro	toro	linguistic	_	_	_	_	_	_
0-8	BO048	0	lo	lo	linguistic	_	_	_	_	_	_
0-9	BO048	0	segue	segue	linguistic	_	_	_	_	_	_
0-10	BO048	0	con	con	linguistic	_	_	_	_	_	_
0-11	BO048	0	degli	degli	linguistic	_	_	_	_	_	_
0-12	BO048	0	uncini	uncini	linguistic	_	_	_	_	_	_
0-13	BO048	0	dice	dice	linguistic	_	_	_	_	_	_
0-14	BO048	0	di	di	linguistic	_	_	_	_	_	_
0-15	BO048	0	inseguire	inseguire	linguistic	_	_	_	_	_	_
0-16	BO048	0	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
0-17	BO048	0	altro	altro	linguistic	_	_	_	_	_	_
0-18	BO048	0	ragazzetto	ragazzetto	linguistic	_	_	_	_	_	_
0-19	BO048	0	lo	lo	linguistic	_	_	_	_	_	_
0-20	BO048	0	colpisce	colpisce	linguistic	_	_	_	_	_	_
0-21	BO048	0	e:,	e	linguistic	Intonation=weakly_rising	End=5.76	0x1	_	_	_
1-0	BO072	1	eh.	eh	linguistic	Intonation=Falling	Begin=6.45|End=6.95	_	_	_	_
2-0	BO071	2	questa	questa	linguistic	_	Begin=8.8	_	_	_	_
2-1	BO071	2	è	è	linguistic	_	_	_	_	_	_
2-2	BO071	2	una	una	linguistic	_	_	_	_	_	_
2-3	BO071	2	bella	bella	linguistic	_	_	_	_	_	_
2-4	BO071	2	metafora	metafora	linguistic	_	_	_	_	_	_
2-5	BO071	2	((ride))	((ride))	nonverbalbehavior	_	End=10.6	_	_	_	_
3-0	BO072	3	non	non	linguistic	_	Begin=11.13	_	_	_	_
3-1	BO072	3	sono	sono	linguistic	_	_	_	_	_	_
3-2	BO072	3	morti	morti	linguistic	_	_	_	_	_	_
3-3	BO072	3	neanche	neanche	linguistic	_	_	_	_	_	_
3-4	BO072	3	dei	dei	linguistic	_	_	_	_	_	_
3-5	BO072	3	[tori]	tori	linguistic	_	End=12.29	_	_	_	0-4(0)
4-0	BO048	4	[della	della	linguistic	_	Begin=11.68	_	_	_	0-5(0)
4-1	BO048	4	corri]da	corrida	linguistic	_	End=12.78	_	_	_	0-5(0)
5-0	BO048	5	quello	quello	linguistic	_	Begin=12.95	_	_	_	_
5-1	BO048	5	stava	stava	linguistic	_	_	_	_	_	_
5-2	BO048	5	fissa[to].	fissato	linguistic	Intonation=Falling	End=13.84	_	_	_	5-7(1)
6-0	BO072	6	[i	i	linguistic	_	Begin=13.63	_	_	_	0-1(1)
6-1	BO072	6	to]ri	tori	linguistic	_	_	_	_	_	0-2(1)
6-2	BO072	6	non	non	linguistic	_	_	_	_	_	_
6-3	BO072	6	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
6-4	BO072	6	erano	erano	linguistic	_	_	_	_	_	_
6-5	BO072	6	proprio.	proprio	linguistic	Intonation=Falling	End=14.9	_	_	_	_
7-0	BO048	7	>ma	ma	linguistic	_	Begin=15.92	_	Fast=0-2	_	_
7-1	BO048	7	pure	pure	linguistic	_	_	_	Fast=0-4	_	_
7-2	BO048	7	quell'	quell'	linguistic	SpaceAfter=No	_	_	Fast=0-6	_	_
7-3	BO048	7	altro	altro	linguistic	_	_	_	Fast=0-5	_	_
7-4	BO048	7	dove	dove	linguistic	_	_	_	Fast=0-4	_	_
7-5	BO048	7	andavano	andavano	linguistic	_	_	_	Fast=0-8	_	_
7-6	BO048	7	a	a	linguistic	_	_	_	Fast=0-1	_	_
7-7	BO048	7	cacciare	cacciare	linguistic	_	_	_	Fast=0-8	_	_
7-8	BO048	7	la	la	linguistic	_	_	_	Fast=0-2	_	_
7-9	BO048	7	ti:gre	tigre	linguistic	_	_	1x1	Fast=0-5	_	_
7-10	BO048	7	e	e	linguistic	_	_	_	Fast=0-1	_	_
7-11	BO048	7	poi	poi	linguistic	_	_	_	Fast=0-3	_	_
7-12	BO048	7	lei	lei	linguistic	_	_	_	Fast=0-3	_	_
7-13	BO048	7	lo	lo	linguistic	_	_	_	Fast=0-2	_	_
7-14	BO048	7	mollava	mollava	linguistic	_	_	_	Fast=0-7	_	_
7-15	BO048	7	e	e	linguistic	_	_	_	Fast=0-1	_	_
7-16	BO048	7	lei	lei	linguistic	_	_	_	Fast=0-3	_	_
7-17	BO048	7	si	si	linguistic	_	_	_	Fast=0-2	_	_
7-18	BO048	7	metteva	metteva	linguistic	_	_	_	Fast=0-7	_	_
7-19	BO048	7	con	con	linguistic	_	_	_	Fast=0-3	_	_
7-20	BO048	7	un	un	linguistic	_	_	_	Fast=0-2	_	_
7-21	BO048	7	altro	altro	linguistic	_	_	_	Fast=0-5	_	_
7-22	BO048	7	che	che	linguistic	_	_	_	Fast=0-3	_	_
7-23	BO048	7	cacciava	cacciava	linguistic	_	_	_	Fast=0-8	_	_
7-24	BO048	7	la	la	linguistic	_	_	_	Fast=0-2	_	_
7-25	BO048	7	tigre	tigre	linguistic	_	_	_	Fast=0-5	_	_
7-26	BO048	7	meglio	meglio	linguistic	_	_	_	Fast=0-6	_	_
7-27	BO048	7	dell'	dell'	linguistic	SpaceAfter=No	_	_	Fast=0-5	_	_
