token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO017	0	la	la	linguistic	_	Begin=1.62	_	_	_	_
0-1	TO017	0	mia	mia	linguistic	_	_	_	_	_	_
0-2	TO017	0	si	si	linguistic	_	_	_	_	_	_
0-3	TO017	0	è	è	linguistic	_	_	_	_	_	_
0-4	TO017	0	rotta	rotta	linguistic	_	_	_	_	_	_
0-5	TO017	0	questa	questa	linguistic	_	_	_	_	_	_
0-6	TO017	0	mattina	mattina	linguistic	_	_	_	_	_	_
0-7	TO017	0	giusto	giusto	linguistic	_	_	_	_	_	_
0-8	TO017	0	pe::r	per	linguistic	_	_	1x2	_	_	_
0-9	TO017	0	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
0-10	TO017	0	dire,	dire	linguistic	Intonation=weakly_rising	End=4.94	_	_	_	_
1-0	TO017	1	<(per)mess:o>,	permesso	linguistic	Intonation=weakly_rising	Begin=15.24	6x1	Slow=0-8	0-3(0)	_
1-1	TO017	1	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1-2	TO017	1	la	la	linguistic	_	_	_	_	_	_
1-3	TO017	1	magia	magia	linguistic	_	_	_	_	_	_
1-4	TO017	1	grazie.	grazie	linguistic	Intonation=Falling	_	_	_	_	_
1-5	TO017	1	di	di	linguistic	_	_	_	_	_	_
1-6	TO017	1	accendere	accendere	linguistic	_	_	_	_	_	_
1-7	TO017	1	il	il	linguistic	_	_	_	_	_	_
1-8	TO017	1	proiettore	proiettore	linguistic	_	End=20.205	_	_	_	_
2-0	TO017	2	°<sento>	sento	linguistic	Volume=Low	Begin=20.655	_	Slow=0-5	_	_
2-1	TO017	2	che	che	linguistic	Volume=Low	_	_	_	_	_
2-2	TO017	2	possiamo	possiamo	linguistic	Volume=Low	_	_	_	_	_
2-3	TO017	2	far(cela)°	farcela	linguistic	Volume=Low	End=22.605	_	_	3-7(0)	_
3-0	TO017	3	°(a)	a	linguistic	Volume=Low	Begin=24.606	_	_	0-1(0)	_
3-1	TO017	3	caso	caso	linguistic	Volume=Low	_	_	_	_	_
3-2	TO017	3	proprio°	proprio	linguistic	Volume=Low	End=25.523	_	_	_	_
4-0	???	4	vabbé	vabbé	linguistic	_	Begin=43.283	_	_	_	_
4-1	???	4	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
4-2	???	4	avrei	avrei	linguistic	_	_	_	_	_	_
4-3	???	4	accettato	accettato	linguistic	_	_	_	_	_	_
4-4	???	4	anch'	anch'	linguistic	SpaceAfter=No	_	_	_	_	_
4-5	???	4	io	io	linguistic	_	End=44.566	_	_	_	_
5-0	???	5	<ventuno>	ventuno	linguistic	_	Begin=47.724	_	Slow=0-7	_	_
5-1	???	5	ventidue,	ventidue	linguistic	Intonation=weakly_rising	End=48.808	_	_	_	_
6-0	???	6	sai	sai	linguistic	_	Begin=59.627	_	_	_	_
6-1	???	6	quella	quella	linguistic	_	_	_	_	_	_
6-2	???	6	risata	risata	linguistic	_	_	_	_	_	_
6-3	???	6	che	che	linguistic	_	End=60.566	_	_	_	_
7-0	???	7	isterica	isterica	linguistic	_	Begin=61.06|End=61.819	_	_	_	_
8-0	???	8	ta:	ta	linguistic	_	Begin=71.293	1x1	_	_	_
8-1	???	8	ta::n,	tan	linguistic	Intonation=weakly_rising	_	1x2	_	_	_
8-2	???	8	ventu:no,	ventuno	linguistic	Intonation=weakly_rising	End=72.809	4x1	_	_	_
9-0	???	9	°stai	stai	linguistic	Volume=Low	Begin=73.58	_	_	_	_
9-1	???	9	<scherzando>,	scherzando	linguistic	Intonation=weakly_rising|Volume=Low	_	_	Slow=0-10	_	_
9-2	???	9	è	è	linguistic	Volume=Low	_	_	_	_	_
9-3	???	9	da	da	linguistic	Volume=Low	_	_	_	_	_
9-4	???	9	mezz'	mezz'	linguistic	SpaceAfter=No|Volume=Low	_	_	_	_	_
9-5	???	9	ora	ora	linguistic	Volume=Low	_	_	_	_	_
9-6	???	9	che	che	linguistic	Volume=Low	_	_	_	_	_
9-7	???	9	(rispondo)	rispondo	linguistic	Volume=Low	_	_	_	0-8(0)	_
9-8	???	9	la	la	linguistic	Volume=Low	_	_	_	_	_
9-9	???	9	stessa	stessa	linguistic	Volume=Low	_	_	_	_	_
9-10	???	9	cosa°	cosa	linguistic	Volume=Low	End=76.714	_	_	_	_
10-0	???	10	perché	perché	linguistic	_	Begin=91.717	_	_	_	_
10-1	???	10	non	non	linguistic	_	_	_	_	_	_
10-2	???	10	ti	ti	linguistic	_	_	_	_	_	_
10-3	???	10	ho	ho	linguistic	_	_	_	_	_	_
10-4	???	10	detto	detto	linguistic	_	_	_	_	_	_
10-5	???	10	il	il	linguistic	_	_	_	_	_	_
10-6	???	10	participio:	participio	linguistic	_	End=93.467	9x1	_	_	_
