token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO120	0	((canticchia))	((canticchia))	nonverbalbehavior	_	Begin=0.16|End=1.76	_	_	_	_
1-0	BO119	1	okay	okay	linguistic	_	Begin=1.81|End=2.402	_	_	_	_
2-0	BO119	2	ci	ci	linguistic	_	Begin=3.022	_	_	_	_
2-1	BO119	2	siamo	siamo	linguistic	_	End=4.176	_	_	_	_
3-0	BO119	3	allora	allora	linguistic	_	Begin=5.59	_	_	_	_
3-1	BO119	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-2	BO119	3	cia::o,	ciao	linguistic	Intonation=weakly_rising	End=6.809	2x2	_	_	_
4-0	BO120	4	ciao	ciao	linguistic	_	Begin=6.809|End=7.34	_	_	_	_
5-0	BO119	5	tu	tu	linguistic	_	Begin=7.779	_	_	_	_
5-1	BO119	5	ti	ti	linguistic	_	_	_	_	_	_
5-2	BO119	5	chiami?	chiami	linguistic	Intonation=Rising	End=8.64	_	_	_	_
6-0	BO120	6	francesco,	francesco	linguistic	Intonation=weakly_rising	Begin=8.781|End=9.375	_	_	_	_
7-0	BO119	7	okay	okay	linguistic	_	Begin=9.393	_	_	_	_
7-1	BO119	7	franci	franci	linguistic	_	_	_	_	_	_
7-2	BO119	7	allora	allora	linguistic	_	_	_	_	_	_
7-3	BO119	7	e:::hm	ehm	linguistic	_	End=12.04	0x3	_	_	_
8-0	BO119	8	volevo	volevo	linguistic	_	Begin=12.591	_	_	_	_
8-1	BO119	8	sapere:::	sapere	linguistic	_	_	5x3	_	_	_
8-2	BO119	8	e::h	eh	linguistic	_	_	0x2	_	_	_
8-3	BO119	8	tu	tu	linguistic	_	_	_	_	_	_
8-4	BO119	8	vivi	vivi	linguistic	_	_	_	_	_	_
8-5	BO119	8	qua	qua	linguistic	_	_	_	_	_	_
8-6	BO119	8	a	a	linguistic	_	_	_	_	_	_
8-7	BO119	8	bologna	bologna	linguistic	_	End=16.059	_	_	_	_
9-0	BO120	9	sì	sì	linguistic	_	Begin=16.059|End=16.418	_	_	_	_
10-0	BO119	10	giusto?	giusto	linguistic	Intonation=Rising	Begin=16.418|End=16.878	_	_	_	_
11-0	BO120	11	sì	sì	linguistic	_	Begin=17.043|End=17.397	_	_	_	_
12-0	BO119	12	e::hm	ehm	linguistic	_	Begin=17.397	0x2	_	_	_
12-1	BO119	12	vivi	vivi	linguistic	_	_	_	_	_	_
12-2	BO119	12	in	in	linguistic	_	_	_	_	_	_
12-3	BO119	12	questa	questa	linguistic	_	_	_	_	_	_
12-4	BO119	12	casa	casa	linguistic	_	_	_	_	_	_
12-5	BO119	12	con	con	linguistic	_	_	_	_	_	_
12-6	BO119	12	dei	dei	linguistic	_	_	_	_	_	_
12-7	BO119	12	coinquilini?	coinquilini	linguistic	Intonation=Rising	End=21.09	_	_	_	_
13-0	BO120	13	sì	sì	linguistic	_	Begin=21.09	_	_	_	_
13-1	BO120	13	coinquiline,	coinquiline	linguistic	Intonation=weakly_rising	_	_	_	_	_
13-2	BO120	13	e::h	eh	linguistic	_	_	0x2	_	_	_
13-3	BO120	13	due	due	linguistic	_	_	_	_	_	_
13-4	BO120	13	coinquiline,	coinquiline	linguistic	Intonation=weakly_rising	End=23.827	_	_	_	_
14-0	BO120	14	e::h	eh	linguistic	_	Begin=24.643	0x2	_	_	_
14-1	BO120	14	vivo	vivo	linguistic	_	_	_	_	_	_
14-2	BO120	14	in	in	linguistic	_	_	_	_	_	_
14-3	BO120	14	zona	zona	linguistic	_	_	_	_	_	_
