token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO038	0	sono	sono	linguistic	_	Begin=0.0	_	_	_	_
0-1	TO038	0	un	un	linguistic	_	_	_	_	_	_
0-2	TO038	0	sacco	sacco	linguistic	_	_	_	_	_	_
0-3	TO038	0	di	di	linguistic	_	_	_	_	_	_
0-4	TO038	0	stronzate.	stronzate	linguistic	Intonation=Falling	End=1.187	_	_	_	_
1-0	TO031	1	tu	tu	linguistic	_	Begin=1.347	_	_	_	_
1-1	TO031	1	puoi	puoi	linguistic	_	_	_	_	_	_
1-2	TO031	1	dire	dire	linguistic	_	_	_	_	_	_
1-3	TO031	1	quello	quello	linguistic	_	_	_	_	_	_
1-4	TO031	1	che	che	linguistic	_	_	_	_	_	_
1-5	TO031	1	cazzo	cazzo	linguistic	_	_	_	_	_	_
1-6	TO031	1	vuoi.	vuoi	linguistic	Intonation=Falling	End=2.686	_	_	_	_
2-0	TO038	2	(ah,)	ah	linguistic	Intonation=weakly_rising	Begin=3.204|End=3.623	_	_	0-2(0)	_
3-0	TO040	3	si	si	linguistic	_	Begin=3.752	_	_	_	_
3-1	TO040	3	può	può	linguistic	_	_	_	_	_	_
3-2	TO040	3	parlare	parlare	linguistic	_	_	_	_	_	_
3-3	TO040	3	anche	anche	linguistic	_	_	_	_	_	_
3-4	TO040	3	del	del	linguistic	_	_	_	_	_	_
3-5	TO040	3	tuo	tuo	linguistic	_	_	_	_	_	_
3-6	TO040	3	esame	esame	linguistic	_	_	_	_	_	_
3-7	TO040	3	di	di	linguistic	_	_	_	_	_	_
3-8	TO040	3	linguistica?	linguistica	linguistic	Intonation=Rising	End=6.001	_	_	_	_
4-0	TO031	4	ecco	ecco	linguistic	_	Begin=6.48	_	_	_	_
4-1	TO031	4	quello	quello	linguistic	_	_	_	_	_	_
4-2	TO031	4	forse	forse	linguistic	_	_	_	_	_	_
4-3	TO031	4	lo	lo	linguistic	_	_	_	_	_	_
4-4	TO031	4	eviterei.	eviterei	linguistic	Intonation=Falling	End=7.848	_	_	_	_
