token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO103	0	va	va	linguistic	_	Begin=3.171	_	_	_	_
0-1	BO103	0	bene	bene	linguistic	_	_	_	_	_	_
0-2	BO103	0	abbiamo	abbiamo	linguistic	_	_	_	_	_	_
0-3	BO103	0	detto	detto	linguistic	_	_	_	_	_	_
0-4	BO103	0	un	un	linguistic	_	_	_	_	_	_
0-5	BO103	0	po'	po'	linguistic	_	_	_	_	_	_
0-6	BO103	0	di	di	linguistic	_	_	_	_	_	_
0-7	BO103	0	cazzate	cazzate	linguistic	_	_	_	_	_	_
0-8	BO103	0	prima	prima	linguistic	_	_	_	_	_	_
0-9	BO103	0	che	che	linguistic	_	_	_	_	_	_
0-10	BO103	0	((ride))	((ride))	nonverbalbehavior	_	_	_	_	_	_
0-11	BO103	0	si	si	linguistic	_	_	_	_	_	_
0-12	BO103	0	accendesse	accendesse	linguistic	_	_	_	_	_	_
0-13	BO103	0	il	il	linguistic	_	_	_	_	_	_
0-14	BO103	0	registratore.	registratore	linguistic	Intonation=Falling	End=6.718	_	_	_	_
1-0	BO103	1	allora.	allora	linguistic	Intonation=Falling	Begin=9.21|End=9.87	_	_	_	_
2-0	BO103	2	allora	allora	linguistic	_	Begin=14.223	_	_	_	_
2-1	BO103	2	allora	allora	linguistic	_	_	_	_	_	_
2-2	BO103	2	allora,	allora	linguistic	Intonation=weakly_rising	End=15.751	_	_	_	_
3-0	BO103	3	vi	vi	linguistic	_	Begin=17.505	_	_	_	_
3-1	BO103	3	ricordo	ricordo	linguistic	_	_	_	_	_	_
3-2	BO103	3	che	che	linguistic	_	_	_	_	_	_
3-3	BO103	3	abbiamo::	abbiamo	linguistic	_	_	6x2	_	_	_
3-4	BO103	3	venerdì	venerdì	linguistic	_	_	_	_	_	_
3-5	BO103	3	prissimo	prissimo	linguistic	_	_	_	_	_	_
3-6	BO103	3	facciamo	facciamo	linguistic	_	_	_	_	_	_
3-7	BO103	3	lezione	lezione	linguistic	_	_	_	_	_	_
3-8	BO103	3	eh,	eh	linguistic	Intonation=weakly_rising	_	_	_	_	_
3-9	BO103	3	regolar[mente].	regolarmente	linguistic	Intonation=Falling	End=21.82	_	_	_	7-12(0)
4-0	???	4	[la	la	linguistic	_	Begin=21.387	_	_	_	0-2(0)
4-1	???	4	faccia]mo?	facciamo	linguistic	Intonation=Rising	End=22.085	_	_	_	0-6(0)
5-0	BO103	5	sì	sì	linguistic	_	Begin=22.09	_	_	_	_
5-1	BO103	5	sì	sì	linguistic	_	_	_	_	_	_
5-2	BO103	5	la	la	linguistic	_	_	_	_	_	_
5-3	BO103	5	facciamo.	facciamo	linguistic	Intonation=Falling	End=22.92	_	_	_	_
6-0	BO103	6	anche	anche	linguistic	_	Begin=23.8	_	_	_	_
6-1	BO103	6	se	se	linguistic	_	_	_	_	_	_
6-2	BO103	6	magari	magari	linguistic	_	_	_	_	_	_
6-3	BO103	6	qualcuno	qualcuno	linguistic	_	_	_	_	_	_
6-4	BO103	6	di	di	linguistic	_	_	_	_	_	_
6-5	BO103	6	voi	voi	linguistic	_	_	_	_	_	_
6-6	BO103	6	non	non	linguistic	_	_	_	_	_	_
6-7	BO103	6	ci	ci	linguistic	_	_	_	_	_	_
6-8	BO103	6	sarà,	sarà	linguistic	Intonation=weakly_rising	End=25.798	_	_	_	_
7-0	BO103	7	[è	è	linguistic	_	Begin=27.94	_	_	_	0-1(?)
7-1	BO103	7	il]	il	linguistic	_	_	_	_	_	0-2(?)
7-2	BO103	7	ventitré.	ventitré	linguistic	Intonation=Falling	_	_	_	_	_
7-3	BO103	7	no	no	linguistic	_	_	_	_	_	_
7-4	BO103	7	è	è	linguistic	_	_	_	_	_	_
7-5	BO103	7	il	il	linguistic	_	_	_	_	_	_
7-6	BO103	7	ventidue,	ventidue	linguistic	Intonation=weakly_rising	_	_	_	_	_
7-7	BO103	7	scusa.	scusa	linguistic	Intonation=Falling	_	_	_	_	_
7-8	BO103	7	ventidue.	ventidue	linguistic	Intonation=Falling	End=30.51	_	_	_	_
8-0	BO103	8	e:	e	linguistic	_	Begin=31.568	0x1	_	_	_
8-1	BO103	8	magari	magari	linguistic	_	_	_	_	_	_
8-2	BO103	8	ne	ne	linguistic	_	_	_	_	_	_
8-3	BO103	8	approfittiamo,	approfittiamo	linguistic	Intonation=weakly_rising	End=33.56	_	_	_	_
9-0	BO103	9	chi	chi	linguistic	_	Begin=35.046	_	_	_	_
9-1	BO103	9	di	di	linguistic	_	_	_	_	_	_
9-2	BO103	9	voi	voi	linguistic	_	_	_	_	_	_
9-3	BO103	9	è	è	linguistic	_	_	_	_	_	_
9-4	BO103	9	sicuro	sicuro	linguistic	_	_	_	_	_	_
9-5	BO103	9	di	di	linguistic	_	_	_	_	_	_
9-6	BO103	9	venire?	venire	linguistic	Intonation=Rising	End=36.613	_	_	_	_
10-0	BO103	10	sì.	sì	linguistic	Intonation=Falling	Begin=37.526	_	_	_	_
10-1	BO103	10	okay.	okay	linguistic	Intonation=Falling	End=38.423	_	_	_	_
11-0	BO103	11	ci	ci	linguistic	_	Begin=38.66	_	_	_	_
11-1	BO103	11	portiamo	portiamo	linguistic	_	_	_	_	_	_
11-2	BO103	11	dolci	dolci	linguistic	_	_	_	_	_	_
11-3	BO103	11	dolcetti.	dolcetti	linguistic	Intonation=Falling	_	_	_	_	_
11-4	BO103	11	approffittiamo	approffittiamo	linguistic	_	_	_	_	_	_
11-5	BO103	11	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
11-6	BO103	11	assenza,	assenza	linguistic	Intonation=weakly_rising	_	_	_	_	_
11-7	BO103	11	dei::	dei	linguistic	_	_	2x2	_	_	_
11-8	BO103	11	delle	delle	linguistic	_	_	_	_	_	_
11-9	BO103	11	persone	persone	linguistic	_	_	_	_	_	_
11-10	BO103	11	meno	meno	linguistic	_	_	_	_	_	_
11-11	BO103	11	gradite.	gradite	linguistic	Intonation=Falling	End=44.74	_	_	_	_
12-0	BO103	12	per	per	linguistic	_	Begin=46.005	_	_	_	_
12-1	BO103	12	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
12-2	BO103	12	tu	tu	linguistic	_	_	_	_	_	_
12-3	BO103	12	ci	ci	linguistic	_	_	_	_	_	_
12-4	BO103	12	sei?	sei	linguistic	Intonation=Rising	End=48.93	_	_	_	_
13-0	BO103	13	no.	no	linguistic	Intonation=Falling	Begin=49.411	_	_	_	_
13-1	BO103	13	allora	allora	linguistic	_	_	_	_	_	_
13-2	BO103	13	rideremo	rideremo	linguistic	_	_	_	_	_	_
13-3	BO103	13	di	di	linguistic	_	_	_	_	_	_
13-4	BO103	13	lui.	lui	linguistic	Intonation=Falling	End=51.06	_	_	_	_
14-0	BO103	14	ma	ma	linguistic	_	Begin=54.745	_	_	_	_
14-1	BO103	14	vieni	vieni	linguistic	_	_	_	_	_	_
14-2	BO103	14	dai,	dai	linguistic	Intonation=weakly_rising	_	_	_	_	_
14-3	BO103	14	ci	ci	linguistic	_	_	_	_	_	_
14-4	BO103	14	divertiamo.	divertiamo	linguistic	Intonation=Falling	End=57.025	_	_	_	_
15-0	???	15	((interventi_studenti))	((interventi_studenti))	nonverbalbehavior	_	Begin=59.863|End=60.992	_	_	_	_
16-0	BO103	16	no	no	linguistic	_	Begin=63.705	_	_	_	_
16-1	BO103	16	lui	lui	linguistic	_	_	_	_	_	_
16-2	BO103	16	fa	fa	linguistic	_	_	_	_	_	_
16-3	BO103	16	lo	lo	linguistic	_	_	_	_	_	_
16-4	BO103	16	sci.	sci	linguistic	Intonation=Falling	End=64.833	_	_	_	_
17-0	BO103	17	cioè	cioè	linguistic	_	Begin=65.272	_	_	_	_
17-1	BO103	17	e	e	linguistic	_	_	_	_	_	_
17-2	BO103	17	si	si	linguistic	_	_	_	_	_	_
17-3	BO103	17	mette	mette	linguistic	_	_	_	_	_	_
17-4	BO103	17	così,	così	linguistic	Intonation=weakly_rising	_	_	_	_	_
17-5	BO103	17	e	e	linguistic	_	_	_	_	_	_
17-6	BO103	17	qualcuno	qualcuno	linguistic	_	_	_	_	_	_
17-7	BO103	17	gli	gli	linguistic	_	_	_	_	_	_
17-8	BO103	17	si	si	linguistic	_	_	_	_	_	_
17-9	BO103	17	mette	mette	linguistic	_	_	_	_	_	_
17-10	BO103	17	sopra,	sopra	linguistic	Intonation=weakly_rising	End=68.227	_	_	_	_
18-0	BO103	18	ma	ma	linguistic	_	Begin=72.72	_	_	_	_
18-1	BO103	18	tu	tu	linguistic	_	_	_	_	_	_
18-2	BO103	18	di	di	linguistic	_	_	_	_	_	_
18-3	BO103	18	dove	dove	linguistic	_	_	_	_	_	_
18-4	BO103	18	sei	sei	linguistic	_	_	_	_	_	_
18-5	BO103	18	scusa?	scusa	linguistic	Intonation=Rising	End=74.318	_	_	_	_
19-0	???	19	xxx	x	unknown	_	Begin=75.672|End=76.573	_	_	_	_
20-0	BO103	20	ah	ah	linguistic	_	Begin=77.761	_	_	_	_
20-1	BO103	20	ah	ah	linguistic	_	_	_	_	_	_
20-2	BO103	20	ah.	ah	linguistic	Intonation=Falling	End=78.713	_	_	_	_
21-0	BO103	21	quindi	quindi	linguistic	_	Begin=79.82	_	_	_	_
21-1	BO103	21	stai	stai	linguistic	_	_	_	_	_	_
21-2	BO103	21	qui	qui	linguistic	_	_	_	_	_	_
21-3	BO103	21	insomma.	insomma	linguistic	Intonation=Falling	_	_	_	_	_
21-4	BO103	21	vivi	vivi	linguistic	_	_	_	_	_	_
21-5	BO103	21	qui	qui	linguistic	_	_	_	_	_	_
21-6	BO103	21	vivi.	vivi	linguistic	Intonation=Falling	End=82.126	_	_	_	_
22-0	???	22	cioè.	cioè	linguistic	Intonation=Falling	Begin=82.21	_	_	_	_
22-1	???	22	non	non	linguistic	_	_	_	_	_	_
22-2	???	22	a	a	linguistic	_	_	_	_	_	_
22-3	???	22	bologna	bologna	linguistic	_	_	_	_	_	_
22-4	???	22	però	però	linguistic	_	End=84.27	_	_	_	_
23-0	BO103	23	si	si	linguistic	_	Begin=84.282	_	_	_	_
23-1	BO103	23	vabbè	vabbè	linguistic	_	_	_	_	_	_
23-2	BO103	23	dico	dico	linguistic	_	_	_	_	_	_
23-3	BO103	23	in	in	linguistic	_	_	_	_	_	_
23-4	BO103	23	zona.	zona	linguistic	Intonation=Falling	End=85.758	_	_	_	_
24-0	???	24	un'	un'	linguistic	SpaceAfter=No	Begin=87.671	_	_	_	_
24-1	???	24	oretta	oretta	linguistic	_	End=88.553	_	_	_	_
25-0	BO103	25	un'	un'	linguistic	SpaceAfter=No	Begin=89.335	_	_	_	_
25-1	BO103	25	oretta	oretta	linguistic	_	_	_	_	_	_
25-2	BO103	25	addirittura	addirittura	linguistic	_	_	_	_	_	_
25-3	BO103	25	da	da	linguistic	_	_	_	_	_	_
25-4	BO103	25	qui?	qui	linguistic	Intonation=Rising	_	_	_	_	_
25-5	BO103	25	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
25-6	BO103	25	a	a	linguistic	_	_	_	_	_	_
25-7	BO103	25	piedi	piedi	linguistic	_	End=92.71	_	_	_	_
26-0	BO103	26	un'	un'	linguistic	SpaceAfter=No	Begin=93.048	_	_	_	_
26-1	BO103	26	oretta	oretta	linguistic	_	_	_	_	_	_
26-2	BO103	26	((ride))	((ride))	nonverbalbehavior	_	End=94.505	_	_	_	_
27-0	???	27	col	col	linguistic	_	Begin=94.76	_	_	_	_
27-1	???	27	trenino	trenino	linguistic	_	End=95.951	_	_	_	_
28-0	BO103	28	a:h	ah	linguistic	_	Begin=96.176	0x1	_	_	_
28-1	BO103	28	cavolo	cavolo	linguistic	_	_	_	_	_	_
28-2	BO103	28	non	non	linguistic	_	_	_	_	_	_
28-3	BO103	28	è	è	linguistic	_	_	_	_	_	_
28-4	BO103	28	così	così	linguistic	_	_	_	_	_	_
28-5	BO103	28	vicino	vicino	linguistic	_	_	_	_	_	_
28-6	BO103	28	allora.	allora	linguistic	Intonation=Falling	End=98.803	_	_	_	_
29-0	BO103	29	lui	lui	linguistic	_	Begin=116.431	_	_	_	_
29-1	BO103	29	attacca	attacca	linguistic	_	_	_	_	_	_
