token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO151	0	~so	~so	linguistic	Interrupted=Yes	Begin=0.0	_	_	_	_
0-1	BO151	0	((ride))	((ride))	nonverbalbehavior	_	End=0.776	_	_	_	_
1-0	BO149	1	quindi	quindi	linguistic	_	Begin=0.9	_	_	_	_
1-1	BO149	1	nessuno	nessuno	linguistic	_	_	_	_	_	_
1-2	BO149	1	[sa	sa	linguistic	_	_	_	_	_	0-2(0)
1-3	BO149	1	xxare]?	xxare	linguistic	Intonation=Rising	End=2.38	_	_	_	0-5(0)
2-0	BO150	2	[adoro	adoro	linguistic	_	Begin=1.41	_	_	_	0-5(0)
2-1	BO150	2	lo	lo	linguistic	_	_	_	_	_	0-2(0)
2-2	BO150	2	zucchero	zucchero	linguistic	_	_	_	_	_	0-8(0)
2-3	BO150	2	di	di	linguistic	_	_	_	_	_	0-2(0)
2-4	BO150	2	ca]nna.	canna	linguistic	Intonation=Falling	End=2.78	_	_	_	0-2(0)
3-0	BO151	3	[a::h	ah	linguistic	_	Begin=2.78	0x2	_	_	0-2(1)
3-1	BO151	3	ma	ma	linguistic	_	_	_	_	_	0-2(1)
3-2	BO151	3	>alla	alla	linguistic	_	_	_	Fast=0-4	_	0-4(1)
3-3	BO151	3	fine	fine	linguistic	_	_	_	Fast=0-4	_	0-4(1)
3-4	BO151	3	mi	mi	linguistic	_	_	_	Fast=0-2	_	0-2(1)
3-5	BO151	3	son	son	linguistic	_	_	_	Fast=0-3	_	0-3(1)
3-6	BO151	3	dimenticato]<.	dimenticato	linguistic	Intonation=Falling	End=4.56	_	Fast=0-11	_	0-11(1)
4-0	BO150	4	[è	è	linguistic	_	Begin=2.838	_	_	_	0-1(1)
4-1	BO150	4	sicuramente	sicuramente	linguistic	_	_	_	_	_	0-11(1)
4-2	BO150	4	meglio	meglio	linguistic	_	_	_	_	_	0-6(1)
4-3	BO150	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	0-3(1)
4-4	BO150	4	che	che	linguistic	_	_	_	_	_	0-3(1)
4-5	BO150	4	lo	lo	linguistic	_	_	_	_	_	0-2(1)
4-6	BO150	4	zucchero	zucchero	linguistic	_	_	_	_	_	0-8(1)
4-7	BO150	4	no]r[male].	normale	linguistic	Intonation=Falling	End=5.04	_	_	_	0-2(1),3-7(2)
5-0	BO149	5	[a:::h	ah	linguistic	_	Begin=4.6	0x3	_	_	0-2(2)
5-1	BO149	5	oka]y	okay	linguistic	_	End=5.32	_	_	_	0-3(2)
6-0	BO150	6	x	x	unknown	_	Begin=5.48|End=6.01	_	_	_	_
7-0	???	7	eh	eh	linguistic	_	Begin=6.06	_	_	_	_
7-1	???	7	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
7-2	???	7	(posso	posso	linguistic	_	_	_	_	0-5(0)	_
7-3	???	7	se	se	linguistic	_	_	_	_	0-2(0)	_
7-4	???	7	c'	c'	linguistic	SpaceAfter=No	_	_	_	0-2(0)	_
7-5	???	7	è	è	linguistic	_	_	_	_	0-1(0)	_
7-6	???	7	un	un	linguistic	_	_	_	_	0-2(0)	_
7-7	???	7	tavolo?)	tavolo	linguistic	Intonation=Rising	End=7.92	_	_	0-6(0)	_
8-0	BO152	8	sta	sta	linguistic	_	Begin=8.16	_	_	_	_
8-1	BO152	8	andan[do]?	andando	linguistic	Intonation=Rising	End=8.74	_	_	_	5-7(3)
9-0	???	9	[e]	e	linguistic	_	Begin=8.58	_	_	_	0-1(3)
9-1	???	9	terrazza	terrazza	linguistic	_	End=9.3	_	_	_	_
10-0	BO151	10	sì:	sì	linguistic	_	Begin=9.31|End=9.76	1x1	_	_	_
11-0	BO151	11	molto	molto	linguistic	_	Begin=9.97	_	_	_	_
11-1	BO151	11	antisg[amo].	antisgamo	linguistic	Intonation=Falling	End=10.97	_	_	_	6-9(329)
12-0	BO152	12	[okay].	okay	linguistic	Intonation=Falling	Begin=10.66|End=11.17	_	_	_	0-4(329)
13-0	???	13	[xxx]	x	unknown	_	Begin=10.683|End=11.308	_	_	_	0-3(329)
14-0	BO150	14	datti	datti	linguistic	_	Begin=11.73	_	_	_	_
14-1	BO150	14	uno	uno	linguistic	_	_	_	_	_	_
14-2	BO150	14	sle[go	slego	linguistic	_	_	_	_	_	3-5(4)
14-3	BO150	14	frank]	frank	linguistic	_	End=12.91	_	_	_	0-5(4)
15-0	???	15	[vai]	vai	linguistic	_	Begin=12.33|End=12.708	_	_	_	0-3(4)
16-0	BO151	16	((ride))	((ride))	nonverbalbehavior	_	Begin=12.7|End=13.53	_	_	_	_
17-0	BO149	17	((ride))	((ride))	nonverbalbehavior	_	Begin=13.08|End=13.54	_	_	_	_
18-0	BO149	18	°vez::°	vez	linguistic	Volume=Low	Begin=13.56|End=14.28	2x2	_	_	_
19-0	BO151	19	e:h	eh	linguistic	_	Begin=14.86|End=15.15	0x1	_	_	_
20-0	BO152	20	per	per	linguistic	_	Begin=14.88	_	_	_	_
20-1	BO152	20	fa[vo::re]	favore	linguistic	_	_	3x2	_	_	2-6(?)
20-2	BO152	20	((ride))	((ride))	nonverbalbehavior	_	End=16.18	_	_	_	_
21-0	BO151	21	[s::viz]	sviz	linguistic	_	Begin=15.2|End=16.129	0x2	_	_	0-4(6)
22-0	BO151	22	((ride))	((ride))	nonverbalbehavior	_	Begin=16.225|End=16.54	_	_	_	_
23-0	BO151	23	io	io	linguistic	_	Begin=17.121	_	_	_	_
23-1	BO151	23	i[ntanto:]	intanto	linguistic	_	End=17.858	6x1	_	_	1-7(7)
24-0	BO149	24	[dai	dai	linguistic	_	Begin=17.3	_	_	_	0-3(7)
24-1	BO149	24	per	per	linguistic	_	_	_	_	_	0-3(7)
24-2	BO149	24	favo]re	favore	linguistic	_	_	_	_	_	0-4(7)
24-3	BO149	24	datti	datti	linguistic	_	_	_	_	_	_
24-4	BO149	24	sto	sto	linguistic	_	_	_	_	_	_
24-5	BO149	24	slego	slego	linguistic	_	End=19.06	_	_	_	_
25-0	BO151	25	((ride))	((ride))	nonverbalbehavior	_	Begin=18.788|End=19.68	_	_	_	_
26-0	BO151	26	io	io	linguistic	_	Begin=19.763	_	_	_	_
26-1	BO151	26	intanto	intanto	linguistic	_	_	_	_	_	_
26-2	BO151	26	aspetto	aspetto	linguistic	_	_	_	_	_	_
26-3	BO151	26	la	la	linguistic	_	_	_	_	_	_
26-4	BO151	26	mia	mia	linguistic	_	_	_	_	_	_
26-5	BO151	26	fetta	fetta	linguistic	_	_	_	_	_	_
26-6	BO151	26	di::	di	linguistic	_	End=21.34	1x2	_	_	_
27-0	BO151	27	di	di	linguistic	_	Begin=21.39	_	_	_	_
27-1	BO151	27	torta	torta	linguistic	_	_	_	_	_	_
27-2	BO151	27	e	e	linguistic	_	_	_	_	_	_
27-3	BO151	27	poi:	poi	linguistic	_	_	2x1	_	_	_
27-4	BO151	27	in[comincio	incomincio	linguistic	_	_	_	_	_	2-10(8)
27-5	BO151	27	a	a	linguistic	_	_	_	_	_	0-1(8)
27-6	BO151	27	parlare]	parlare	linguistic	_	_	_	_	_	0-7(8)
27-7	BO151	27	della	della	linguistic	_	_	_	_	_	_
27-8	BO151	27	torta,	torta	linguistic	Intonation=weakly_rising	_	_	_	_	_
27-9	BO151	27	di	di	linguistic	_	_	_	_	_	_
27-10	BO151	27	quanto	quanto	linguistic	_	_	_	_	_	_
27-11	BO151	27	è	è	linguistic	_	_	_	_	_	_
27-12	BO151	27	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
27-13	BO151	27	bella	bella	linguistic	_	_	_	_	_	_
27-14	BO151	27	la	la	linguistic	_	_	_	_	_	_
27-15	BO151	27	torta,	torta	linguistic	Intonation=weakly_rising	_	_	_	_	_
27-16	BO151	27	[(m::h)]	mh	linguistic	_	End=26.24	0x2	_	0-2(0)	0-2(9)
28-0	BO149	28	[e::h	eh	linguistic	_	Begin=22.815	0x2	_	_	0-2(8)
28-1	BO149	28	anch'	anch'	linguistic	SpaceAfter=No	_	_	_	_	0-5(8)
28-2	BO149	28	io]	io	linguistic	_	End=23.6	_	_	_	0-2(8)
29-0	BO150	29	((ride))	((ride))	nonverbalbehavior	_	Begin=24.385|End=25.48	_	_	_	_
30-0	BO150	30	[gustos]a	gustosa	linguistic	_	Begin=25.7	_	_	_	0-6(9)
30-1	BO150	30	cremosa	cremosa	linguistic	_	_	_	_	_	_
30-2	BO150	30	al	al	linguistic	_	_	_	_	_	_
30-3	BO150	30	punto	punto	linguistic	_	_	_	_	_	_
30-4	BO150	30	gius(to)	giusto	linguistic	_	End=27.66	_	_	4-6(0)	_
31-0	BO149	31	((ride))	((ride))	nonverbalbehavior	_	Begin=27.5|End=28.13	_	_	_	_
32-0	BO151	32	oh	oh	linguistic	_	Begin=27.805	_	_	_	_
32-1	BO151	32	guarda	guarda	linguistic	_	_	_	_	_	_
32-2	BO151	32	che::	che	linguistic	_	End=28.59	2x2	_	_	_
33-0	BO151	33	per	per	linguistic	_	Begin=28.89	_	_	_	_
33-1	BO151	33	riuscire	riuscire	linguistic	_	_	_	_	_	_
33-2	BO151	33	a	a	linguistic	_	_	_	_	_	_
33-3	BO151	33	descrivere	descrivere	linguistic	_	_	_	_	_	_
33-4	BO151	33	correttamente::	correttamente	linguistic	_	_	12x2	_	_	_
33-5	BO151	33	la	la	linguistic	_	_	_	_	_	_
33-6	BO151	33	torta:,	torta	linguistic	Intonation=weakly_rising	_	4x1	_	_	_
33-7	BO151	33	ci	ci	linguistic	_	_	_	_	_	_
33-8	BO151	33	volgiono	volgiono	linguistic	_	_	_	_	_	_
33-9	BO151	33	capacità	capacità	linguistic	_	End=33.14	_	_	_	_
34-0	BO150	34	[devi	devi	linguistic	_	Begin=33.295	_	_	_	0-4(10)
34-1	BO150	34	averna	averna	linguistic	_	_	_	_	_	0-6(10)
34-2	BO150	34	man~]	man~	linguistic	Interrupted=Yes	End=33.798	_	_	_	0-4(10)
35-0	BO152	35	[(la)	la	linguistic	_	Begin=33.3	_	_	0-2(0)	0-2(10)
35-1	BO152	35	torta	torta	linguistic	_	_	_	_	_	0-5(10)
35-2	BO152	35	è	è	linguistic	_	_	_	_	_	0-1(10)
35-3	BO152	35	una]	una	linguistic	_	_	_	_	_	0-3(10)
35-4	BO152	35	bugia.	bugia	linguistic	Intonation=Falling	End=34.25	_	_	_	_
36-0	BO150	36	devi	devi	linguistic	_	Begin=34.265	_	_	_	_
36-1	BO150	36	averne	averne	linguistic	_	_	_	_	_	_
36-2	BO150	36	mangiate	mangiate	linguistic	_	_	_	_	_	_
36-3	BO150	36	molte.	molte	linguistic	Intonation=Falling	End=35.35	_	_	_	_
37-0	BO149	37	((ride))	((ride))	nonverbalbehavior	_	Begin=34.821|End=35.218	_	_	_	_
