token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO084	0	prima	prima	linguistic	_	Begin=0.63	_	_	_	_
0-1	TO084	0	dimmi	dimmi	linguistic	_	_	_	_	_	_
0-2	TO084	0	di	di	linguistic	_	_	_	_	_	_
0-3	TO084	0	che	che	linguistic	_	_	_	_	_	_
0-4	TO084	0	cosa,	cosa	linguistic	Intonation=weakly_rising	End=1.818	_	_	_	_
1-0	TO999	1	carlotta	carlotta	linguistic	_	Begin=2.236	_	_	_	_
1-1	TO999	1	allora	allora	linguistic	_	_	_	_	_	_
1-2	TO999	1	cominciamo	cominciamo	linguistic	_	_	_	_	_	_
1-3	TO999	1	dalle	dalle	linguistic	_	_	_	_	_	_
1-4	TO999	1	cose	cose	linguistic	_	_	_	_	_	_
1-5	TO999	1	importanti,	importanti	linguistic	Intonation=weakly_rising	_	_	_	_	_
1-6	TO999	1	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1-7	TO999	1	quanti	quanti	linguistic	_	_	_	_	_	_
1-8	TO999	1	hanni	hanni	linguistic	_	_	_	_	_	_
1-9	TO999	1	hai?	hai	linguistic	Intonation=Rising	End=5.883	_	_	_	_
2-0	TO084	2	quasi	quasi	linguistic	_	Begin=6.113	_	_	_	_
2-1	TO084	2	ventitré.	ventitré	linguistic	Intonation=Falling	End=6.916	_	_	_	_
3-0	TO999	3	quasi	quasi	linguistic	_	Begin=7.154	_	_	_	_
3-1	TO999	3	ventitré.	ventitré	linguistic	Intonation=Falling	End=8.029	_	_	_	_
4-0	TO999	4	e:	e	linguistic	_	Begin=8.538	0x1	_	_	_
4-1	TO999	4	dove	dove	linguistic	_	_	_	_	_	_
4-2	TO999	4	sei	sei	linguistic	_	_	_	_	_	_
4-3	TO999	4	nata?	nata	linguistic	Intonation=Rising	End=9.496	_	_	_	_
5-0	TO084	5	a	a	linguistic	_	Begin=9.78	_	_	_	_
5-1	TO084	5	nomepaese.	nomepaese	linguistic	Intonation=Falling	End=10.615	_	_	_	_
6-0	TO084	6	vicino	vicino	linguistic	_	Begin=10.756	_	_	_	_
