token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO055	0	okay	okay	linguistic	_	Begin=0.0	_	_	_	_
0-1	TO055	0	cosa	cosa	linguistic	_	_	_	_	_	_
0-2	TO055	0	hai	hai	linguistic	_	_	_	_	_	_
0-3	TO055	0	studiato	studiato	linguistic	_	_	_	_	_	_
0-4	TO055	0	te?	te	linguistic	Intonation=Rising	End=1.422	_	_	_	_
1-0	TO044	1	ho	ho	linguistic	_	Begin=1.72	_	_	_	_
1-1	TO044	1	studiato,	studiato	linguistic	Intonation=weakly_rising	End=2.61	_	_	_	_
2-0	TO044	2	lingue	lingue	linguistic	_	Begin=2.845	_	_	_	_
2-1	TO044	2	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
2-2	TO044	2	università	università	linguistic	_	_	_	_	_	_
2-3	TO044	2	di	di	linguistic	_	_	_	_	_	_
2-4	TO044	2	torino	torino	linguistic	_	_	_	_	_	_
2-5	TO044	2	ho	ho	linguistic	_	_	_	_	_	_
2-6	TO044	2	studiato,	studiato	linguistic	Intonation=weakly_rising	End=5.58	_	_	_	_
3-0	TO044	3	e:h	eh	linguistic	_	Begin=5.9	0x1	_	_	_
3-1	TO044	3	inglese	inglese	linguistic	_	_	_	_	_	_
3-2	TO044	3	spagnolo	spagnolo	linguistic	_	_	_	_	_	_
3-3	TO044	3	e:	e	linguistic	_	_	0x1	_	_	_
3-4	TO044	3	francese.	francese	linguistic	Intonation=Falling	End=8.65	_	_	_	_
4-0	TO055	4	okay	okay	linguistic	_	Begin=8.65	_	_	_	_
4-1	TO055	4	ma	ma	linguistic	_	_	_	_	_	_
4-2	TO055	4	hai	hai	linguistic	_	_	_	_	_	_
4-3	TO055	4	finito	finito	linguistic	_	_	_	_	_	_
4-4	TO055	4	sei	sei	linguistic	_	_	_	_	_	_
4-5	TO055	4	al	al	linguistic	_	_	_	_	_	_
4-6	TO055	4	terzo	terzo	linguistic	_	_	_	_	_	_
4-7	TO055	4	anno:,	anno	linguistic	Intonation=weakly_rising	End=11.305	3x1	_	_	_
5-0	TO044	5	sì	sì	linguistic	_	Begin=11.305	_	_	_	_
5-1	TO044	5	sì	sì	linguistic	_	_	_	_	_	_
5-2	TO044	5	ho:	ho	linguistic	_	_	1x1	_	_	_
5-3	TO044	5	finito	finito	linguistic	_	_	_	_	_	_
5-4	TO044	5	da	da	linguistic	_	_	_	_	_	_
5-5	TO044	5	poco	poco	linguistic	_	_	_	_	_	_
5-6	TO044	5	adesso:	adesso	linguistic	_	_	5x1	_	_	_
5-7	TO044	5	questo	questo	linguistic	_	_	_	_	_	_
5-8	TO044	5	è	è	linguistic	_	_	_	_	_	_
5-9	TO044	5	il	il	linguistic	_	_	_	_	_	_
5-10	TO044	5	mio	mio	linguistic	_	_	_	_	_	_
5-11	TO044	5	anno	anno	linguistic	_	_	_	_	_	_
5-12	TO044	5	sabbatico	sabbatico	linguistic	_	_	_	_	_	_
5-13	TO044	5	poi	poi	linguistic	_	_	_	_	_	_
5-14	TO044	5	inizierò	inizierò	linguistic	_	_	_	_	_	_
5-15	TO044	5	la	la	linguistic	_	_	_	_	_	_
5-16	TO044	5	magistrale.	magistrale	linguistic	Intonation=Falling	End=16.8	_	_	_	_
6-0	TO055	6	e::h	eh	linguistic	_	Begin=16.9	0x2	_	_	_
6-1	TO055	6	cosa	cosa	linguistic	_	_	_	_	_	_
6-2	TO055	6	farai	farai	linguistic	_	_	_	_	_	_
6-3	TO055	6	in	in	linguistic	_	_	_	_	_	_
6-4	TO055	6	questo	questo	linguistic	_	_	_	_	_	_
6-5	TO055	6	anno?	anno	linguistic	Intonation=Rising	End=18.75	_	_	_	_
7-0	TO044	7	e::h	eh	linguistic	_	Begin=18.795	0x2	_	_	_
7-1	TO044	7	sono	sono	linguistic	_	_	_	_	_	_
7-2	TO044	7	andata	andata	linguistic	_	_	_	_	_	_
7-3	TO044	7	a	a	linguistic	_	_	_	_	_	_
7-4	TO044	7	boston.	boston	linguistic	Intonation=Falling	End=21.13	_	_	_	_
8-0	TO055	8	okay.	okay	linguistic	Intonation=Falling	Begin=21.379|End=21.96	_	_	_	_
9-0	TO044	9	per	per	linguistic	_	Begin=22.189	_	_	_	_
9-1	TO044	9	quattro	quattro	linguistic	_	_	_	_	_	_
9-2	TO044	9	mesi	mesi	linguistic	_	_	_	_	_	_
9-3	TO044	9	e	e	linguistic	_	_	_	_	_	_
