token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO071	0	allora	allora	linguistic	_	Begin=1.588	_	_	_	_
0-1	TO071	0	carla	carla	linguistic	_	_	_	_	_	_
0-2	TO071	0	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
0-3	TO071	0	grazie	grazie	linguistic	_	_	_	_	_	_
0-4	TO071	0	mille	mille	linguistic	_	_	_	_	_	_
0-5	TO071	0	per	per	linguistic	_	_	_	_	_	_
0-6	TO071	0	aver	aver	linguistic	_	_	_	_	_	_
0-7	TO071	0	partecipato	partecipato	linguistic	_	End=4.11	_	_	_	_
1-0	TO073	1	a	a	linguistic	_	Begin=4.11	_	_	_	_
1-1	TO073	1	te.	te	linguistic	Intonation=Falling	End=4.45	_	_	_	_
2-0	TO071	2	a	a	linguistic	_	Begin=4.45	_	_	_	_
2-1	TO071	2	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
2-2	TO071	2	inter~	inter~	linguistic	Interrupted=Yes	_	_	_	_	_
2-3	TO071	2	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
2-4	TO071	2	a	a	linguistic	_	_	_	_	_	_
2-5	TO071	2	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
2-6	TO071	2	intervista	intervista	linguistic	_	_	_	_	_	_
2-7	TO071	2	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
2-8	TO071	2	a	a	linguistic	_	_	_	_	_	_
2-9	TO071	2	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
2-10	TO071	2	indagine	indagine	linguistic	_	End=7.909	_	_	_	_
3-0	TO071	3	ehm:::	ehm	linguistic	_	Begin=7.909	2x3	_	_	_
3-1	TO071	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-2	TO071	3	adesso	adesso	linguistic	_	_	_	_	_	_
3-3	TO071	3	ci	ci	linguistic	_	_	_	_	_	_
3-4	TO071	3	facciamo	facciamo	linguistic	_	_	_	_	_	_
3-5	TO071	3	una	una	linguistic	_	_	_	_	_	_
3-6	TO071	3	chiacchierata	chiacchierata	linguistic	_	_	_	_	_	_
3-7	TO071	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-8	TO071	3	sul	sul	linguistic	_	_	_	_	_	_
3-9	TO071	3	concetto	concetto	linguistic	_	_	_	_	_	_
3-10	TO071	3	di	di	linguistic	_	_	_	_	_	_
3-11	TO071	3	casa	casa	linguistic	_	_	_	_	_	_
3-12	TO071	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-13	TO071	3	okay?	okay	linguistic	Intonation=Rising	End=13.853	_	_	_	_
4-0	TO071	4	ma	ma	linguistic	_	Begin=13.853	_	_	_	_
4-1	TO071	4	non	non	linguistic	_	_	_	_	_	_
4-2	TO071	4	eh	eh	linguistic	_	_	_	_	_	_
4-3	TO071	4	astrattamente	astrattamente	linguistic	_	_	_	_	_	_
4-4	TO071	4	ti	ti	linguistic	_	_	_	_	_	_
4-5	TO071	4	chiederò	chiederò	linguistic	_	_	_	_	_	_
4-6	TO071	4	di	di	linguistic	_	_	_	_	_	_
4-7	TO071	4	parlare	parlare	linguistic	_	_	_	_	_	_
4-8	TO071	4	delle	delle	linguistic	_	_	_	_	_	_
4-9	TO071	4	tue	tue	linguistic	_	_	_	_	_	_
4-10	TO071	4	case	case	linguistic	_	_	_	_	_	_
4-11	TO071	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-12	TO071	4	okay?	okay	linguistic	Intonation=Rising	End=18.25	_	_	_	_
5-0	TO071	5	puoi	puoi	linguistic	_	Begin=18.268	_	_	_	_
5-1	TO071	5	parire::	parire	linguistic	_	_	5x2	_	_	_
5-2	TO071	5	da	da	linguistic	_	_	_	_	_	_
5-3	TO071	5	quello	quello	linguistic	_	_	_	_	_	_
5-4	TO071	5	che	che	linguistic	_	_	_	_	_	_
5-5	TO071	5	ti	ti	linguistic	_	_	_	_	_	_
5-6	TO071	5	pare	pare	linguistic	_	_	_	_	_	_
5-7	TO071	5	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
5-8	TO071	5	PERÒ	però	linguistic	Volume=High	_	_	_	_	_
5-9	TO071	5	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
5-10	TO071	5	io	io	linguistic	_	_	_	_	_	_
5-11	TO071	5	direi	direi	linguistic	_	_	_	_	_	_
5-12	TO071	5	che	che	linguistic	_	_	_	_	_	_
5-13	TO071	5	partiamo	partiamo	linguistic	_	_	_	_	_	_
5-14	TO071	5	dal	dal	linguistic	_	_	_	_	_	_
5-15	TO071	5	duemiladiciotto.	duemiladiciotto	linguistic	Intonation=Falling	End=24.85	_	_	_	_
6-0	TO071	6	(o)kay?	okay	linguistic	Intonation=Rising	Begin=24.85|End=25.32	_	_	0-1(0)	_
7-0	TO073	7	d'	d'	linguistic	SpaceAfter=No	Begin=25.32	_	_	_	_
7-1	TO073	7	accordo.	accordo	linguistic	Intonation=Falling	End=25.87	_	_	_	_
8-0	TO071	8	nel	nel	linguistic	_	Begin=26.042	_	_	_	_
8-1	TO071	8	duemiladiciotto	duemiladiciotto	linguistic	_	_	_	_	_	_
8-2	TO071	8	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
8-3	TO071	8	dove	dove	linguistic	_	_	_	_	_	_
8-4	TO071	8	hai	hai	linguistic	_	_	_	_	_	_
8-5	TO071	8	vissuto	vissuto	linguistic	_	_	_	_	_	_
8-6	TO071	8	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
8-7	TO071	8	[quali	quali	linguistic	_	_	_	_	_	0-5(0)
8-8	TO071	8	sono]	sono	linguistic	_	_	_	_	_	0-4(0)
8-9	TO071	8	state	state	linguistic	_	_	_	_	_	_
8-10	TO071	8	o	o	linguistic	_	_	_	_	_	_
8-11	TO071	8	qualè	qualè	linguistic	_	_	_	_	_	_
8-12	TO071	8	stata	stata	linguistic	_	_	_	_	_	_
8-13	TO071	8	la	la	linguistic	_	_	_	_	_	_
8-14	TO071	8	tua	tua	linguistic	_	_	_	_	_	_
8-15	TO071	8	casa	casa	linguistic	_	_	_	_	_	_
8-16	TO071	8	nel	nel	linguistic	_	_	_	_	_	_
8-17	TO071	8	duemiladiciotto	duemiladiciotto	linguistic	_	End=32.13	_	_	_	_
9-0	TO073	9	[d'	d'	linguistic	SpaceAfter=No	Begin=28.726	_	_	_	0-2(0)
9-1	TO073	9	accordo].	accordo	linguistic	Intonation=Falling	End=29.666	_	_	_	0-7(0)
10-0	TO073	10	allora	allora	linguistic	_	Begin=32.15	_	_	_	_
10-1	TO073	10	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
10-2	TO073	10	dunque	dunque	linguistic	_	End=34.146	_	_	_	_
11-0	TO073	11	<e:hm	ehm	linguistic	_	Begin=34.146	0x1	Slow=0-3	_	_
11-1	TO073	11	(.)	[PAUSE]	shortpause	_	_	_	Slow=0-3	_	_
11-2	TO073	11	la:	la	linguistic	_	_	1x1	Slow=0-2	_	_
11-3	TO073	11	il	il	linguistic	_	_	_	Slow=0-2	_	_
11-4	TO073	11	mio	mio	linguistic	_	_	_	Slow=0-3	_	_
11-5	TO073	11	concetto	concetto	linguistic	_	_	_	Slow=0-8	_	_
11-6	TO073	11	di	di	linguistic	_	_	_	Slow=0-2	_	_
11-7	TO073	11	casa	casa	linguistic	_	_	_	Slow=0-4	_	_
11-8	TO073	11	è	è	linguistic	_	_	_	Slow=0-1	_	_
11-9	TO073	11	un	un	linguistic	_	_	_	Slow=0-2	_	_
