token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO139	0	eccoci	eccoci	linguistic	_	Begin=0.85	_	_	_	_
0-1	BO139	0	qua	qua	linguistic	_	End=1.41	_	_	_	_
1-0	BO148	1	weila	weila	linguistic	_	Begin=1.67|End=2.21	_	_	_	_
2-0	BO139	2	allora	allora	linguistic	_	Begin=2.33	_	_	_	_
2-1	BO139	2	appoggiamo	appoggiamo	linguistic	_	_	_	_	_	_
2-2	BO139	2	questo	questo	linguistic	_	_	_	_	_	_
2-3	BO139	2	teniamolo	teniamolo	linguistic	_	_	_	_	_	_
2-4	BO139	2	fermo	fermo	linguistic	_	_	_	_	_	_
2-5	BO139	2	così	così	linguistic	_	_	_	_	_	_
2-6	BO139	2	non	non	linguistic	_	_	_	_	_	_
2-7	BO139	2	devo	devo	linguistic	_	_	_	_	_	_
2-8	BO139	2	((ride))	((ride))	nonverbalbehavior	_	End=5.19	_	_	_	_
3-0	BO148	3	va	va	linguistic	_	Begin=5.32	_	_	_	_
3-1	BO148	3	bene.	bene	linguistic	Intonation=Falling	_	_	_	_	_
3-2	BO148	3	ah	ah	linguistic	_	_	_	_	_	_
3-3	BO148	3	darà	darà	linguistic	_	_	_	_	_	_
3-4	BO148	3	fastidio	fastidio	linguistic	_	_	_	_	_	_
3-5	BO148	3	se	se	linguistic	_	_	_	_	_	_
3-6	BO148	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-7	BO148	3	se	se	linguistic	_	_	_	_	_	_
3-8	BO148	3	intanto	intanto	linguistic	_	_	_	_	_	_
3-9	BO148	3	mangio	mangio	linguistic	_	_	_	_	_	_
3-10	BO148	3	fette	fette	linguistic	_	_	_	_	_	_
3-11	BO148	3	biscottate	biscottate	linguistic	_	End=8.99	_	_	_	_
4-0	BO139	4	no	no	linguistic	_	Begin=9.06	_	_	_	_
4-1	BO139	4	n[o	no	linguistic	_	_	_	_	_	1-2(0)
4-2	BO139	4	no	no	linguistic	_	_	_	_	_	0-2(0)
4-3	BO139	4	va	va	linguistic	_	_	_	_	_	0-2(0)
4-4	BO139	4	>bene<	bene	linguistic	_	_	_	Fast=0-4	_	0-4(0)
4-5	BO139	4	n]o	no	linguistic	_	_	_	_	_	0-1(0)
4-6	BO139	4	no	no	linguistic	_	_	_	_	_	_
4-7	BO139	4	va	va	linguistic	_	_	_	_	_	_
4-8	BO139	4	>bene<	bene	linguistic	_	End=11.39	_	Fast=0-4	_	_
5-0	BO148	5	[mastico]	mastico	linguistic	_	Begin=9.4|End=10.32	_	_	_	0-7(0)
6-0	BO139	6	basta	basta	linguistic	_	Begin=11.72	_	_	_	_
6-1	BO139	6	cioè	cioè	linguistic	_	_	_	_	_	_
6-2	BO139	6	>nel	nel	linguistic	_	_	_	Fast=0-3	_	_
6-3	BO139	6	senso<	senso	linguistic	_	_	_	Fast=0-5	_	_
6-4	BO139	6	se	se	linguistic	_	_	_	_	_	_
6-5	BO139	6	riesci	riesci	linguistic	_	_	_	_	_	_
6-6	BO139	6	eh	eh	linguistic	_	_	_	_	_	_
6-7	BO139	6	a	a	linguistic	_	_	_	_	_	_
6-8	BO139	6	non	non	linguistic	_	_	_	_	_	_
6-9	BO139	6	parlare	parlare	linguistic	_	_	_	_	_	_
6-10	BO139	6	con	con	linguistic	_	_	_	_	_	_
6-11	BO139	6	la	la	linguistic	_	_	_	_	_	_
6-12	BO139	6	bocca	bocca	linguistic	_	_	_	_	_	_
6-13	BO139	6	strapiena	strapiena	linguistic	_	_	_	_	_	_
6-14	BO139	6	dopo	dopo	linguistic	_	_	_	_	_	_
6-15	BO139	6	mi	mi	linguistic	_	_	_	_	_	_
6-16	BO139	6	viene	viene	linguistic	_	_	_	_	_	_
6-17	BO139	6	più	più	linguistic	_	_	_	_	_	_
6-18	BO139	6	facile	facile	linguistic	_	_	_	_	_	_
6-19	BO139	6	però	però	linguistic	_	_	_	_	_	_
6-20	BO139	6	insomma	insomma	linguistic	_	End=16.71	_	_	_	_
7-0	BO139	7	te	te	linguistic	_	Begin=16.79	_	_	_	_
7-1	BO139	7	fai	fai	linguistic	_	_	_	_	_	_
7-2	BO139	7	normale	normale	linguistic	_	_	_	_	_	_
7-3	BO139	7	insomma	insomma	linguistic	_	End=18.28	_	_	_	_
8-0	BO139	8	non	non	linguistic	_	Begin=18.545	_	_	_	_
8-1	BO139	8	deve	deve	linguistic	_	_	_	_	_	_
8-2	BO139	8	essere	essere	linguistic	_	_	_	_	_	_
8-3	BO139	8	niente	niente	linguistic	_	_	_	_	_	_
8-4	BO139	8	di	di	linguistic	_	_	_	_	_	_
8-5	BO139	8	alterato	alterato	linguistic	_	End=20.157	_	_	_	_
9-0	BO148	9	va	va	linguistic	_	Begin=20.157	_	_	_	_
9-1	BO148	9	bene	bene	linguistic	_	End=20.85	_	_	_	_
10-0	BO139	10	e:h	eh	linguistic	_	Begin=20.945	0x1	_	_	_
10-1	BO139	10	niente	niente	linguistic	_	_	_	_	_	_
10-2	BO139	10	no	no	linguistic	_	_	_	_	_	_
10-3	BO139	10	ti	ti	linguistic	_	_	_	_	_	_
10-4	BO139	10	volevo	volevo	linguistic	_	_	_	_	_	_
10-5	BO139	10	raccontare	raccontare	linguistic	_	_	_	_	_	_
10-6	BO139	10	di	di	linguistic	_	_	_	_	_	_
10-7	BO139	10	ieri	ieri	linguistic	_	_	_	_	_	_
10-8	BO139	10	che	che	linguistic	_	End=24.125	_	_	_	_
