token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO118	0	dovresti	dovresti	linguistic	_	Begin=0.96	_	_	_	_
0-1	BO118	0	parlarmi	parlarmi	linguistic	_	_	_	_	_	_
0-2	BO118	0	della	della	linguistic	_	_	_	_	_	_
0-3	BO118	0	tua	tua	linguistic	_	_	_	_	_	_
0-4	BO118	0	casa.	casa	linguistic	Intonation=Falling	End=2.78	_	_	_	_
1-0	BO118	1	attuale.	attuale	linguistic	Intonation=Falling	Begin=2.81|End=3.4	_	_	_	_
2-0	BO140	2	mh	mh	linguistic	_	Begin=4.9	_	_	_	_
2-1	BO140	2	sì	sì	linguistic	_	End=5.94	_	_	_	_
3-0	BO118	3	com'	com'	linguistic	SpaceAfter=No	Begin=5.95	_	_	_	_
3-1	BO118	3	è	è	linguistic	_	_	_	_	_	_
3-2	BO118	3	fatta::	fatta	linguistic	_	_	4x2	_	_	_
3-3	BO118	3	la	la	linguistic	_	_	_	_	_	_
3-4	BO118	3	tua	tua	linguistic	_	_	_	_	_	_
3-5	BO118	3	casa:,	casa	linguistic	Intonation=weakly_rising	_	3x1	_	_	_
3-6	BO118	3	con	con	linguistic	_	_	_	_	_	_
3-7	BO118	3	chi	chi	linguistic	_	_	_	_	_	_
3-8	BO118	3	vivi,	vivi	linguistic	Intonation=weakly_rising	End=8.61	_	_	_	_
4-0	BO140	4	allora	allora	linguistic	_	Begin=9.19	_	_	_	_
4-1	BO140	4	la	la	linguistic	_	_	_	_	_	_
4-2	BO140	4	mia	mia	linguistic	_	_	_	_	_	_
4-3	BO140	4	ca:sa::	casa	linguistic	_	_	1x1,3x2	_	_	_
4-4	BO140	4	è:::	è	linguistic	_	_	0x3	_	_	_
4-5	BO140	4	una:	una	linguistic	_	_	2x1	_	_	_
4-6	BO140	4	villa::	villa	linguistic	_	End=13.92	4x2	_	_	_
5-0	BO140	5	mh:	mh	linguistic	_	Begin=14.54	1x1	_	_	_
5-1	BO140	5	in	in	linguistic	_	_	_	_	_	_
5-2	BO140	5	mezzo	mezzo	linguistic	_	_	_	_	_	_
5-3	BO140	5	alla	alla	linguistic	_	_	_	_	_	_
5-4	BO140	5	natura,	natura	linguistic	Intonation=weakly_rising	End=16.62	_	_	_	_
6-0	BO140	6	ci	ci	linguistic	_	Begin=17.0	_	_	_	_
6-1	BO140	6	viviamo:	viviamo	linguistic	_	_	6x1	_	_	_
6-2	BO140	6	in:	in	linguistic	_	_	1x1	_	_	_
6-3	BO140	6	un	un	linguistic	_	_	_	_	_	_
6-4	BO140	6	po'	po'	linguistic	_	_	_	_	_	_
6-5	BO140	6	di	di	linguistic	_	_	_	_	_	_
6-6	BO140	6	famiglie,	famiglie	linguistic	Intonation=weakly_rising	_	_	_	_	_
6-7	BO140	6	che	che	linguistic	_	_	_	_	_	_
6-8	BO140	6	sono::,	sono	linguistic	Intonation=weakly_rising	End=20.76	3x2	_	_	_
7-0	BO140	7	eh::	eh	linguistic	_	Begin=21.332	1x2	_	_	_
7-1	BO140	7	la	la	linguistic	_	_	_	_	_	_
7-2	BO140	7	mia	mia	linguistic	_	_	_	_	_	_
7-3	BO140	7	famiglia,	famiglia	linguistic	Intonation=weakly_rising	End=22.63	_	_	_	_
8-0	BO118	8	mh[mh]	mhmh	linguistic	_	Begin=22.716|End=23.28	_	_	_	2-4(0)
9-0	BO140	9	[mi]a	mia	linguistic	_	Begin=23.11	_	_	_	0-2(0)
9-1	BO140	9	nonna,	nonna	linguistic	Intonation=weakly_rising	End=23.93	_	_	_	_
10-0	BO140	10	mh	mh	linguistic	_	Begin=24.725	_	_	_	_
10-1	BO140	10	i	i	linguistic	_	_	_	_	_	_
10-2	BO140	10	miei	miei	linguistic	_	_	_	_	_	_
10-3	BO140	10	cugini	cugini	linguistic	_	_	_	_	_	_
10-4	BO140	10	quindi	quindi	linguistic	_	_	_	_	_	_
10-5	BO140	10	due	due	linguistic	_	_	_	_	_	_
10-6	BO140	10	famiglie:	famiglie	linguistic	_	_	7x1	_	_	_
10-7	BO140	10	e	e	linguistic	_	_	_	_	_	_
10-8	BO140	10	la	la	linguistic	_	_	_	_	_	_
10-9	BO140	10	nonna	nonna	linguistic	_	_	_	_	_	_
10-10	BO140	10	dei	dei	linguistic	_	_	_	_	_	_
10-11	BO140	10	miei	miei	linguistic	_	_	_	_	_	_
10-12	BO140	10	cugini	cugini	linguistic	_	_	_	_	_	_
10-13	BO140	10	quindi	quindi	linguistic	_	_	_	_	_	_
10-14	BO140	10	ci	ci	linguistic	_	_	_	_	_	_
10-15	BO140	10	sono	sono	linguistic	_	_	_	_	_	_
10-16	BO140	10	cinque	cinque	linguistic	_	_	_	_	_	_
10-17	BO140	10	famiglie	famiglie	linguistic	_	End=30.51	_	_	_	_
11-0	BO118	11	<okay>	okay	linguistic	_	Begin=30.54	_	Slow=0-4	_	_
11-1	BO118	11	quindi	quindi	linguistic	_	_	_	_	_	_
11-2	BO118	11	è	è	linguistic	_	_	_	_	_	_
11-3	BO118	11	fatta	fatta	linguistic	_	_	_	_	_	_
11-4	BO118	11	su	su	linguistic	_	_	_	_	_	_
11-5	BO118	11	diversi	diversi	linguistic	_	_	_	_	_	_
11-6	BO118	11	piani?	piani	linguistic	Intonation=Rising	End=32.7	_	_	_	_
12-0	BO140	12	sì:	sì	linguistic	_	Begin=32.735	1x1	_	_	_
12-1	BO140	12	ci	ci	linguistic	_	_	_	_	_	_
12-2	BO140	12	sono::	sono	linguistic	_	_	3x2	_	_	_
12-3	BO140	12	tre	tre	linguistic	_	_	_	_	_	_
