token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO026	0	ha	ha	linguistic	_	Begin=3.17	_	_	_	_
0-1	BO026	0	dimentica~	dimentica~	linguistic	Interrupted=Yes	_	_	_	_	_
0-2	BO026	0	ah	ah	linguistic	_	_	_	_	_	_
0-3	BO026	0	non	non	linguistic	_	_	_	_	_	_
0-4	BO026	0	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
0-5	BO026	0	ho	ho	linguistic	_	_	_	_	_	_
0-6	BO026	0	neanche	neanche	linguistic	_	_	_	_	_	_
0-7	BO026	0	visto	visto	linguistic	_	_	_	_	_	_
0-8	BO026	0	meno	meno	linguistic	_	_	_	_	_	_
0-9	BO026	0	male.	male	linguistic	Intonation=Falling	End=6.498	_	_	_	_
1-0	BO037	1	buonasera.	buonasera	linguistic	Intonation=Falling	Begin=8.32|End=8.955	_	_	_	_
2-0	BO037	2	io	io	linguistic	_	Begin=9.286	_	_	_	_
2-1	BO037	2	sono	sono	linguistic	_	_	_	_	_	_
2-2	BO037	2	qua	qua	linguistic	_	_	_	_	_	_
2-3	BO037	2	per	per	linguistic	_	_	_	_	_	_
2-4	BO037	2	chiederle	chiederle	linguistic	_	_	_	_	_	_
2-5	BO037	2	se	se	linguistic	_	_	_	_	_	_
2-6	BO037	2	voleva	voleva	linguistic	_	_	_	_	_	_
2-7	BO037	2	farmi	farmi	linguistic	_	_	_	_	_	_
2-8	BO037	2	da	da	linguistic	_	_	_	_	_	_
2-9	BO037	2	correlatrice	correlatrice	linguistic	_	_	_	_	_	_
2-10	BO037	2	io	io	linguistic	_	_	_	_	_	_
2-11	BO037	2	ho	ho	linguistic	_	_	_	_	_	_
2-12	BO037	2	come	come	linguistic	_	_	_	_	_	_
2-13	BO037	2	relatrice	relatrice	linguistic	_	_	_	_	_	_
2-14	BO037	2	la	la	linguistic	_	_	_	_	_	_
2-15	BO037	2	professoressa	professoressa	linguistic	_	_	_	_	_	_
2-16	BO037	2	rossi.	rossi	linguistic	Intonation=Falling	End=14.985	_	_	_	_
3-0	BO037	3	e::h	eh	linguistic	ProsodicLink=Yes	Begin=15.65	0x2	_	_	_
3-1	BO037	3	mh	mh	linguistic	_	End=16.771	_	_	_	_
4-0	BO037	4	volevo	volevo	linguistic	_	Begin=17.54	_	_	_	_
4-1	BO037	4	farla	farla	linguistic	_	_	_	_	_	_
4-2	BO037	4	sul	sul	linguistic	_	_	_	_	_	_
4-3	BO037	4	child	child	linguistic	_	_	_	_	_	_
4-4	BO037	4	language	language	linguistic	_	_	_	_	_	_
4-5	BO037	4	brokering,	brokering	linguistic	Intonation=weakly_rising	End=19.895	_	_	_	_
5-0	BO026	5	[lei	lei	linguistic	_	Begin=20.22	_	_	_	0-3(0)
5-1	BO026	5	l]ei	lei	linguistic	_	_	_	_	_	0-1(0)
5-2	BO026	5	è:	è	linguistic	_	_	0x1	_	_	_
5-3	BO026	5	del[la:	della	linguistic	_	_	4x1	_	_	3-5(1)
5-4	BO026	5	xx]	x	unknown	_	End=22.76	_	_	_	0-2(1)
6-0	BO037	6	[però],	però	linguistic	Intonation=weakly_rising	Begin=20.22|End=20.805	_	_	_	0-4(0)
7-0	BO037	7	[italiano	italiano	linguistic	_	Begin=22.101	_	_	_	0-8(1)
7-1	BO037	7	p]er	per	linguistic	_	_	_	_	_	0-1(1)
7-2	BO037	7	stranie[ri].	stranieri	linguistic	Intonation=Falling	End=23.616	_	_	_	7-9(2)
8-0	BO026	8	[a]h.	ah	linguistic	Intonation=Falling	Begin=23.406|End=23.76	_	_	_	0-1(2)
9-0	BO037	9	però:	però	linguistic	_	Begin=24.006	3x1	_	_	_
9-1	BO037	9	avevo	avevo	linguistic	_	_	_	_	_	_
9-2	BO037	9	chiesto	chiesto	linguistic	_	_	_	_	_	_
9-3	BO037	9	alla	alla	linguistic	_	_	_	_	_	_
9-4	BO037	9	professoressa	professoressa	linguistic	_	_	_	_	_	_
9-5	BO037	9	verdi	verdi	linguistic	_	_	_	_	_	_
9-6	BO037	9	che:	che	linguistic	_	_	2x1	_	_	_
9-7	BO037	9	ho	ho	linguistic	_	_	_	_	_	_
9-8	BO037	9	visto	visto	linguistic	_	_	_	_	_	_
9-9	BO037	9	che	che	linguistic	_	_	_	_	_	_
9-10	BO037	9	si	si	linguistic	_	_	_	_	_	_
9-11	BO037	9	occupava	occupava	linguistic	_	_	_	_	_	_
9-12	BO037	9	di	di	linguistic	_	_	_	_	_	_
9-13	BO037	9	child	child	linguistic	_	_	_	_	_	_
9-14	BO037	9	language	language	linguistic	_	_	_	_	_	_
9-15	BO037	9	brokering,	brokering	linguistic	Intonation=weakly_rising	End=28.871	_	_	_	_
10-0	BO037	10	il	il	linguistic	_	Begin=28.946	_	_	_	_
10-1	BO037	10	focus	focus	linguistic	_	_	_	_	_	_
10-2	BO037	10	sarebbe	sarebbe	linguistic	_	_	_	_	_	_
10-3	BO037	10	e:h	eh	linguistic	_	_	0x1	_	_	_
10-4	BO037	10	però	però	linguistic	_	_	_	_	_	_
10-5	BO037	10	sui	sui	linguistic	_	_	_	_	_	_
10-6	BO037	10	coda	coda	linguistic	_	_	_	_	_	_
10-7	BO037	10	che	che	linguistic	_	_	_	_	_	_
10-8	BO037	10	sono	sono	linguistic	_	_	_	_	_	_
10-9	BO037	10	i	i	linguistic	_	_	_	_	_	_
10-10	BO037	10	bambini	bambini	linguistic	_	_	_	_	_	_
10-11	BO037	10	udenti	udenti	linguistic	_	_	_	_	_	_
10-12	BO037	10	figli	figli	linguistic	_	_	_	_	_	_
10-13	BO037	10	dei	dei	linguistic	_	_	_	_	_	_
10-14	BO037	10	sordi.	sordi	linguistic	Intonation=Falling	End=34.078	_	_	_	_
11-0	BO037	11	e	e	linguistic	_	Begin=34.251	_	_	_	_
11-1	BO037	11	quindi	quindi	linguistic	_	_	_	_	_	_
11-2	BO037	11	come	come	linguistic	_	_	_	_	_	_
11-3	BO037	11	fanno	fanno	linguistic	_	_	_	_	_	_
11-4	BO037	11	da	da	linguistic	_	_	_	_	_	_
11-5	BO037	11	interpreti	interpreti	linguistic	_	_	_	_	_	_
11-6	BO037	11	loro	loro	linguistic	_	_	_	_	_	_
11-7	BO037	11	per	per	linguistic	_	_	_	_	_	_
11-8	BO037	11	la	la	linguistic	_	_	_	_	_	_
11-9	BO037	11	famiglia,	famiglia	linguistic	Intonation=weakly_rising	_	_	_	_	_
11-10	BO037	11	per	per	linguistic	_	_	_	_	_	_
11-11	BO037	11	gli	gli	linguistic	_	_	_	_	_	_
11-12	BO037	11	amici,	amici	linguistic	Intonation=weakly_rising	End=38.73	_	_	_	_
12-0	BO037	12	come	come	linguistic	_	Begin=38.826	_	_	_	_
12-1	BO037	12	comunque	comunque	linguistic	_	_	_	_	_	_
