token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO074	0	bene	bene	linguistic	_	Begin=0.15	_	_	_	_
0-1	TO074	0	allora	allora	linguistic	_	_	_	_	_	_
0-2	TO074	0	[mi	mi	linguistic	_	_	_	_	_	0-2(0)
0-3	TO074	0	dica]	dica	linguistic	_	_	_	_	_	0-4(0)
0-4	TO074	0	tutto	tutto	linguistic	_	End=1.633	_	_	_	_
1-0	TO073	1	[allora]	allora	linguistic	_	Begin=0.918|End=1.303	_	_	_	0-6(0)
2-0	TO073	2	[s]ì	sì	linguistic	_	Begin=1.525|End=1.814	_	_	_	0-1(1)
3-0	TO073	3	dunque	dunque	linguistic	_	Begin=2.4	_	_	_	_
3-1	TO073	3	io	io	linguistic	_	_	_	_	_	_
3-2	TO073	3	ho:	ho	linguistic	ProsodicLink=Yes	_	1x1	_	_	_
3-3	TO073	3	m:::h	mh	linguistic	_	End=4.592	0x3	_	_	_
4-0	TO073	4	ho	ho	linguistic	_	Begin=4.962	_	_	_	_
4-1	TO073	4	svolto	svolto	linguistic	_	_	_	_	_	_
4-2	TO073	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-3	TO073	4	e:h	eh	linguistic	_	_	0x1	_	_	_
4-4	TO073	4	due	due	linguistic	_	_	_	_	_	_
4-5	TO073	4	anni	anni	linguistic	_	_	_	_	_	_
4-6	TO073	4	fa	fa	linguistic	_	_	_	_	_	_
4-7	TO073	4	un	un	linguistic	_	_	_	_	_	_
4-8	TO073	4	periodo	periodo	linguistic	_	_	_	_	_	_
4-9	TO073	4	di	di	linguistic	_	_	_	_	_	_
4-10	TO073	4	mobilità	mobilità	linguistic	_	_	_	_	_	_
4-11	TO073	4	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
4-12	TO073	4	estero.	estero	linguistic	Intonation=Falling	End=8.932	_	_	_	_
5-0	TO074	5	sì	sì	linguistic	_	Begin=8.953|End=9.234	_	_	_	_
6-0	TO073	6	con	con	linguistic	_	Begin=9.691	_	_	_	_
6-1	TO073	6	il	il	linguistic	_	_	_	_	_	_
6-2	TO073	6	programma	programma	linguistic	_	_	_	_	_	_
6-3	TO073	6	erasmus.	erasmus	linguistic	Intonation=Falling	End=11.033	_	_	_	_
7-0	TO074	7	certo	certo	linguistic	_	Begin=11.043|End=11.407	_	_	_	_
8-0	TO073	8	sotto	sotto	linguistic	_	Begin=11.66	_	_	_	_
8-1	TO073	8	la	la	linguistic	_	_	_	_	_	_
8-2	TO073	8	facoltà	facoltà	linguistic	_	_	_	_	_	_
8-3	TO073	8	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
8-4	TO073	8	di	di	linguistic	_	_	_	_	_	_
8-5	TO073	8	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
8-6	TO073	8	beni	beni	linguistic	_	_	_	_	_	_
8-7	TO073	8	culturali	culturali	linguistic	_	End=13.793	_	_	_	_
9-0	TO073	9	perché	perché	linguistic	_	Begin=13.854	_	_	_	_
9-1	TO073	9	io	io	linguistic	_	_	_	_	_	_
9-2	TO073	9	sono	sono	linguistic	_	_	_	_	_	_
9-3	TO073	9	stata	stata	linguistic	_	_	_	_	_	_
9-4	TO073	9	immatricolata:	immatricolata	linguistic	_	End=15.78	12x1	_	_	_
10-0	TO073	10	sotto	sotto	linguistic	_	Begin=15.934	_	_	_	_
10-1	TO073	10	beni	beni	linguistic	_	_	_	_	_	_
10-2	TO073	10	culturali,	culturali	linguistic	Intonation=WeaklyRising	End=17.003	_	_	_	_
11-0	TO074	11	sì	sì	linguistic	_	Begin=17.031|End=17.205	_	_	_	_
12-0	TO073	12	e	e	linguistic	_	Begin=17.353	_	_	_	_
12-1	TO073	12	ho	ho	linguistic	_	_	_	_	_	_
12-2	TO073	12	svolto	svolto	linguistic	_	_	_	_	_	_
12-3	TO073	12	il	il	linguistic	_	_	_	_	_	_
12-4	TO073	12	primo	primo	linguistic	_	_	_	_	_	_
12-5	TO073	12	e	e	linguistic	_	_	_	_	_	_
12-6	TO073	12	il	il	linguistic	_	_	_	_	_	_
12-7	TO073	12	secondo	secondo	linguistic	_	_	_	_	_	_
12-8	TO073	12	anno	anno	linguistic	_	_	_	_	_	_
12-9	TO073	12	di	di	linguistic	_	_	_	_	_	_
12-10	TO073	12	corso	corso	linguistic	_	_	_	_	_	_
12-11	TO073	12	lì	lì	linguistic	_	End=19.127	_	_	_	_
13-0	TO073	13	per	per	linguistic	_	Begin=19.457	_	_	_	_
13-1	TO073	13	poi	poi	linguistic	_	End=20.09	_	_	_	_
14-0	TO073	14	quando	quando	linguistic	_	Begin=20.205	_	_	_	_
14-1	TO073	14	sono	sono	linguistic	_	_	_	_	_	_
14-2	TO073	14	>tornata<	tornata	linguistic	_	_	_	Fast=0-7	_	_
14-3	TO073	14	dall:'	dall'	linguistic	SpaceAfter=No	_	3x1	_	_	_
14-4	TO073	14	erasmus	erasmus	linguistic	_	_	_	_	_	_
14-5	TO073	14	effettuare	effettuare	linguistic	_	_	_	_	_	_
14-6	TO073	14	il	il	linguistic	_	_	_	_	_	_
14-7	TO073	14	passaggio	passaggio	linguistic	_	_	_	_	_	_
