token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO004	0	allora	allora	linguistic	_	Begin=1.34|End=1.93	_	_	_	_
1-0	TO004	1	visto	visto	linguistic	_	Begin=5.62	_	_	_	_
1-1	TO004	1	che,	che	linguistic	Intonation=weakly_rising	End=6.44	_	_	_	_
2-0	TO004	2	non	non	linguistic	_	Begin=6.675	_	_	_	_
2-1	TO004	2	<abbia:mo>	abbiamo	linguistic	_	End=7.815	4x1	Slow=0-7	_	_
3-0	TO004	3	la	la	linguistic	_	Begin=7.86	_	_	_	_
3-1	TO004	3	possibilità	possibilità	linguistic	_	_	_	_	_	_
3-2	TO004	3	di	di	linguistic	_	_	_	_	_	_
3-3	TO004	3	proiettare	proiettare	linguistic	_	_	_	_	_	_
3-4	TO004	3	<sli:de>	slide	linguistic	_	End=10.18	2x1	Slow=0-5	_	_
4-0	TO004	4	<o:ggi>,	oggi	linguistic	Intonation=weakly_rising	Begin=10.215|End=10.905	0x1	Slow=0-4	_	_
5-0	TO004	5	lo	lo	linguistic	_	Begin=10.965	_	_	_	_
5-1	TO004	5	faremo	faremo	linguistic	_	_	_	_	_	_
5-2	TO004	5	da	da	linguistic	_	_	_	_	_	_
5-3	TO004	5	doma:ni,	domani	linguistic	Intonation=weakly_rising	End=12.255	3x1	_	_	_
6-0	TO004	6	e:::h	eh	linguistic	_	Begin=13.605|End=14.185	0x3	_	_	_
7-0	TO004	7	voi	voi	linguistic	_	Begin=15.89	_	_	_	_
7-1	TO004	7	dovete	dovete	linguistic	_	_	_	_	_	_
7-2	TO004	7	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
7-3	TO004	7	abituarvi	abituarvi	linguistic	_	_	_	_	_	_
7-4	TO004	7	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
7-5	TO004	7	all'	all'	linguistic	SpaceAfter=No	_	_	_	_	_
7-6	TO004	7	ide:a,	idea	linguistic	Intonation=weakly_rising	End=18.469	2x1	_	_	_
8-0	TO004	8	mi	mi	linguistic	_	Begin=18.53	_	_	_	_
8-1	TO004	8	dispiace	dispiace	linguistic	_	_	_	_	_	_
8-2	TO004	8	dirlo	dirlo	linguistic	_	_	_	_	_	_
