token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO021	0	okay	okay	linguistic	_	Begin=0.3|End=0.81	_	_	_	_
1-0	BO021	1	spero	spero	linguistic	_	Begin=1.82	_	_	_	_
1-1	BO021	1	che	che	linguistic	_	_	_	_	_	_
1-2	BO021	1	si	si	linguistic	_	_	_	_	_	_
1-3	BO021	1	senta	senta	linguistic	_	_	_	_	_	_
1-4	BO021	1	questa	questa	linguistic	_	_	_	_	_	_
1-5	BO021	1	qua	qua	linguistic	_	_	_	_	_	_
1-6	BO021	1	è	è	linguistic	_	_	_	_	_	_
1-7	BO021	1	proprio	proprio	linguistic	_	_	_	_	_	_
1-8	BO021	1	una	una	linguistic	_	_	_	_	_	_
1-9	BO021	1	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
1-10	BO021	1	primissima	primissima	linguistic	_	_	_	_	_	_
1-11	BO021	1	prova,	prova	linguistic	Intonation=weakly_rising	End=5.51	_	_	_	_
2-0	BO073	2	non	non	linguistic	_	Begin=5.76	_	_	_	_
2-1	BO073	2	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
2-2	BO073	2	hai	hai	linguistic	_	_	_	_	_	_
2-3	BO073	2	mai	mai	linguistic	_	_	_	_	_	_
2-4	BO073	2	usato	usato	linguistic	_	_	_	_	_	_
2-5	BO073	2	proprio?	proprio	linguistic	Intonation=Rising	End=7.01	_	_	_	_
3-0	BO021	3	l'	l'	linguistic	SpaceAfter=No	Begin=7.329	_	_	_	_
3-1	BO021	3	ho	ho	linguistic	_	_	_	_	_	_
3-2	BO021	3	usato	usato	linguistic	_	_	_	_	_	_
3-3	BO021	3	a	a	linguistic	_	_	_	_	_	_
3-4	BO021	3	casetta	casetta	linguistic	_	_	_	_	_	_
3-5	BO021	3	mia:	mia	linguistic	_	_	2x1	_	_	_
3-6	BO021	3	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
3-7	BO021	3	ho	ho	linguistic	_	_	_	_	_	_
3-8	BO021	3	messo	messo	linguistic	_	_	_	_	_	_
3-9	BO021	3	sul	sul	linguistic	_	_	_	_	_	_
3-10	BO021	3	tavolo	tavolo	linguistic	_	_	_	_	_	_
3-11	BO021	3	e	e	linguistic	_	_	_	_	_	_
3-12	BO021	3	mi	mi	linguistic	_	_	_	_	_	_
3-13	BO021	3	sono	sono	linguistic	_	_	_	_	_	_
3-14	BO021	3	messa	messa	linguistic	_	_	_	_	_	_
3-15	BO021	3	a	a	linguistic	_	_	_	_	_	_
3-16	BO021	3	dire	dire	linguistic	_	_	_	_	_	_
3-17	BO021	3	ehi	ehi	linguistic	_	_	_	_	_	_
3-18	BO021	3	ehi	ehi	linguistic	_	_	_	_	_	_
3-19	BO021	3	prima	prima	linguistic	_	_	_	_	_	_
3-20	BO021	3	prova	prova	linguistic	_	_	_	_	_	_
3-21	BO021	3	prima	prima	linguistic	_	_	_	_	_	_
3-22	BO021	3	prova	prova	linguistic	_	_	_	_	_	_
3-23	BO021	3	si	si	linguistic	_	_	_	_	_	_
