token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO139	0	eccoci	eccoci	linguistic	_	Begin=0.4	_	_	_	_
0-1	BO139	0	qua.	qua	linguistic	Intonation=Falling	_	_	_	_	_
0-2	BO139	0	sarà	sarà	linguistic	_	_	_	_	_	_
0-3	BO139	0	difficilissimo	difficilissimo	linguistic	_	_	_	_	_	_
0-4	BO139	0	raga	raga	linguistic	_	_	_	_	_	_
0-5	BO139	0	perché	perché	linguistic	_	_	_	_	_	_
0-6	BO139	0	tipo	tipo	linguistic	_	_	_	_	_	_
0-7	BO139	0	in	in	linguistic	_	_	_	_	_	_
0-8	BO139	0	quattro	quattro	linguistic	_	_	_	_	_	_
0-9	BO139	0	poi	poi	linguistic	_	_	_	_	_	_
0-10	BO139	0	comunque	comunque	linguistic	_	End=4.03	_	_	_	_
1-0	BO147	1	((ride))	((ride))	nonverbalbehavior	_	Begin=0.41|End=0.64	_	_	_	_
2-0	BO139	2	ci	ci	linguistic	_	Begin=4.45	_	_	_	_
2-1	BO139	2	si	si	linguistic	_	_	_	_	_	_
2-2	BO139	2	parla	parla	linguistic	_	_	_	_	_	_
2-3	BO139	2	sopra	sopra	linguistic	_	End=5.35	_	_	_	_
3-0	BO147	3	((ride))	((ride))	nonverbalbehavior	_	Begin=5.36|End=6.17	_	_	_	_
4-0	BO145	4	dopo	dopo	linguistic	_	Begin=5.7	_	_	_	_
4-1	BO145	4	lo	lo	linguistic	_	_	_	_	_	_
4-2	BO145	4	devi	devi	linguistic	_	_	_	_	_	_
4-3	BO145	4	far	far	linguistic	_	_	_	_	_	_
4-4	BO145	4	te?	te	linguistic	Intonation=Rising	End=6.64	_	_	_	_
5-0	BO139	5	sì	sì	linguistic	_	Begin=7.1|End=7.3	_	_	_	_
6-0	BO146	6	già	già	linguistic	_	Begin=7.79	_	_	_	_
6-1	BO146	6	xxxx	x	unknown	_	_	_	_	_	_
6-2	BO146	6	(mi	mi	linguistic	_	_	_	_	0-2(0)	_
6-3	BO146	6	sono)	sono	linguistic	_	_	_	_	0-4(0)	_
6-4	BO146	6	emozio[nato]	emozionato	linguistic	_	End=9.33	_	_	_	6-10(0)
7-0	BO145	7	[ma	ma	linguistic	_	Begin=9.01	_	_	_	0-2(0)
7-1	BO145	7	già]	già	linguistic	_	_	_	_	_	0-3(0)
7-2	BO145	7	qua~	qua~	linguistic	Interrupted=Yes	_	_	_	_	_
7-3	BO145	7	>cioè<	cioè	linguistic	_	_	_	Fast=0-4	_	_
7-4	BO145	7	quattro	quattro	linguistic	_	_	_	_	_	_
7-5	BO145	7	[poi	poi	linguistic	_	_	_	_	_	0-3(1)
7-6	BO145	7	(sono)	sono	linguistic	_	_	_	_	0-4(0)	0-4(1)
7-7	BO145	7	tanti]	tanti	linguistic	_	End=11.24	_	_	_	0-5(1)
8-0	BO147	8	[ma	ma	linguistic	_	Begin=10.31	_	_	_	0-2(1)
8-1	BO147	8	ti	ti	linguistic	_	_	_	_	_	0-2(1)
8-2	BO147	8	devi	devi	linguistic	_	_	_	_	_	0-4(1)
8-3	BO147	8	a~	a~	linguistic	Interrupted=Yes	_	_	_	_	0-2(1)
8-4	BO147	8	anch]e	anche	linguistic	_	_	_	_	_	0-4(1)
8-5	BO147	8	autox~	autox~	linguistic	Interrupted=Yes	_	_	_	_	_
8-6	BO147	8	autotrascrivere?	autotrascrivere	linguistic	Intonation=Rising	End=12.7	_	_	_	_
9-0	BO139	9	sì	sì	linguistic	_	Begin=13.01|End=13.17	_	_	_	_
10-0	BO146	10	x	x	unknown	_	Begin=13.195|End=13.345	_	_	_	_
11-0	BO139	11	sì	sì	linguistic	_	Begin=13.355|End=13.525	_	_	_	_
12-0	BO139	12	mi	mi	linguistic	_	Begin=13.925	_	_	_	_
12-1	BO139	12	sto	sto	linguistic	_	_	_	_	_	_
12-2	BO139	12	inculando	inculando	linguistic	_	_	_	_	_	_
12-3	BO139	12	in	in	linguistic	_	_	_	_	_	_
12-4	BO139	12	questo	questo	linguistic	_	_	_	_	_	_
12-5	BO139	12	mo[mento	momento	linguistic	_	_	_	_	_	2-7(2)
12-6	BO139	12	non	non	linguistic	_	_	_	_	_	0-3(2)
12-7	BO139	12	è	è	linguistic	_	_	_	_	_	0-1(2)
12-8	BO139	12	che	che	linguistic	_	_	_	_	_	0-3(2)
12-9	BO139	12	sto	sto	linguistic	_	_	_	_	_	0-3(2)
12-10	BO139	12	f]acendo	facendo	linguistic	_	_	_	_	_	0-1(2)
