token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO085	0	buongiorno.	buongiorno	linguistic	Intonation=Falling	Begin=1.7|End=2.215	_	_	_	_
1-0	BO082	1	buongiorno.	buongiorno	linguistic	Intonation=Falling	Begin=2.215|End=2.882	_	_	_	_
2-0	BO085	2	io	io	linguistic	_	Begin=6.641	_	_	_	_
2-1	BO085	2	le	le	linguistic	_	_	_	_	_	_
2-2	BO085	2	ho	ho	linguistic	_	_	_	_	_	_
2-3	BO085	2	scrittto	scrittto	linguistic	_	_	_	_	_	_
2-4	BO085	2	una	una	linguistic	_	_	_	_	_	_
2-5	BO085	2	mail	mail	linguistic	_	_	_	_	_	_
2-6	BO085	2	ier[i	ieri	linguistic	_	_	_	_	_	3-4(0)
2-7	BO085	2	a]	a	linguistic	_	_	_	_	_	0-1(0)
2-8	BO085	2	proposito	proposito	linguistic	_	_	_	_	_	_
2-9	BO085	2	del	del	linguistic	_	_	_	_	_	_
2-10	BO085	2	piano	piano	linguistic	_	_	_	_	_	_
2-11	BO085	2	di	di	linguistic	_	_	_	_	_	_
2-12	BO085	2	studi,	studi	linguistic	Intonation=weakly_rising	End=9.84	_	_	_	_
3-0	BO082	3	[sì].	sì	linguistic	Intonation=Falling	Begin=8.239|End=8.5	_	_	_	0-2(0)
4-0	BO082	4	ah	ah	linguistic	_	Begin=9.8	_	_	_	_
4-1	BO082	4	okay	okay	linguistic	_	_	_	_	_	_
4-2	BO082	4	sì.	sì	linguistic	Intonation=Falling	End=10.64	_	_	_	_
5-0	BO082	5	allora	allora	linguistic	_	Begin=11.24	_	_	_	_
5-1	BO082	5	io	io	linguistic	_	_	_	_	_	_
5-2	BO082	5	non	non	linguistic	_	_	_	_	_	_
5-3	BO082	5	ho	ho	linguistic	_	_	_	_	_	_
5-4	BO082	5	capito	capito	linguistic	_	_	_	_	_	_
5-5	BO082	5	perché	perché	linguistic	_	_	_	_	_	_
5-6	BO082	5	la	la	linguistic	_	_	_	_	_	_
5-7	BO082	5	sua	sua	linguistic	_	_	_	_	_	_
5-8	BO082	5	mail	mail	linguistic	_	_	_	_	_	_
5-9	BO082	5	è	è	linguistic	_	_	_	_	_	_
5-10	BO082	5	diciamo	diciamo	linguistic	_	_	_	_	_	_
5-11	BO082	5	tecnicamente	tecnicamente	linguistic	_	_	_	_	_	_
5-12	BO082	5	un	un	linguistic	_	_	_	_	_	_
5-13	BO082	5	po'	po'	linguistic	_	_	_	_	_	_
5-14	BO082	5	imprecisa,	imprecisa	linguistic	Intonation=weakly_rising	End=15.63	_	_	_	_
6-0	BO082	6	anzi	anzi	linguistic	_	Begin=16.364	_	_	_	_
6-1	BO082	6	molto.	molto	linguistic	Intonation=Falling	End=17.39	_	_	_	_
7-0	BO082	7	allora,	allora	linguistic	Intonation=weakly_rising	Begin=17.608|End=18.209	_	_	_	_
8-0	BO082	8	aspetti	aspetti	linguistic	_	Begin=18.209	_	_	_	_
8-1	BO082	8	un	un	linguistic	_	_	_	_	_	_
8-2	BO082	8	attimo,	attimo	linguistic	Intonation=weakly_rising	End=19.303	_	_	_	_
9-0	BO082	9	scusi	scusi	linguistic	_	Begin=19.326	_	_	_	_
9-1	BO082	9	eh.	eh	linguistic	Intonation=Falling	End=20.03	_	_	_	_
10-0	BO082	10	catturato	catturato	linguistic	_	Begin=20.78	_	_	_	_
10-1	BO082	10	il:,	il	linguistic	Intonation=weakly_rising	End=21.76	1x1	_	_	_
