token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO084	0	buon[giorno	buongiorno	linguistic	_	Begin=1.257	_	_	_	4-10(0)
0-1	BO084	0	posso	posso	linguistic	_	_	_	_	_	0-5(0)
0-2	BO084	0	entr]are?	entrare	linguistic	Intonation=Rising	End=2.823	_	_	_	0-4(0)
1-0	BO082	1	[prego	prego	linguistic	_	Begin=1.611	_	_	_	0-5(0)
1-1	BO082	1	buongiorno	buongiorno	linguistic	_	_	_	_	_	0-10(0)
1-2	BO082	1	venga].	venga	linguistic	Intonation=Falling	End=2.65	_	_	_	0-5(0)
2-0	BO084	2	buongiorno.	buongiorno	linguistic	Intonation=Falling	Begin=4.145|End=4.861	_	_	_	_
3-0	BO082	3	buongiorno.	buongiorno	linguistic	Intonation=Falling	Begin=4.861|End=5.85	_	_	_	_
4-0	BO084	4	le	le	linguistic	_	Begin=6.43	_	_	_	_
4-1	BO084	4	avevo	avevo	linguistic	_	_	_	_	_	_
4-2	BO084	4	scritto	scritto	linguistic	_	_	_	_	_	_
4-3	BO084	4	una	una	linguistic	_	_	_	_	_	_
4-4	BO084	4	mail,	mail	linguistic	Intonation=weakly_rising	End=7.93	_	_	_	_
5-0	BO084	5	per	per	linguistic	_	Begin=8.18	_	_	_	_
5-1	BO084	5	[una	una	linguistic	_	_	_	_	_	0-3(1)
5-2	BO084	5	eventuale	eventuale	linguistic	_	_	_	_	_	0-9(1)
5-3	BO084	5	proposta	proposta	linguistic	_	_	_	_	_	0-8(1)
5-4	BO084	5	della]	della	linguistic	_	_	_	_	_	0-5(1)
5-5	BO084	5	tesi,	tesi	linguistic	Intonation=weakly_rising	End=9.85	_	_	_	_
6-0	BO082	6	[ah	ah	linguistic	_	Begin=8.31	_	_	_	0-2(1)
6-1	BO082	6	quella	quella	linguistic	_	_	_	_	_	0-6(1)
6-2	BO082	6	mail:],	mail	linguistic	Intonation=weakly_rising	End=9.35	3x1	_	_	0-4(1)
7-0	BO082	7	de:l	del	linguistic	_	Begin=9.8	1x1	_	_	_
7-1	BO082	7	eh	eh	linguistic	_	_	_	_	_	_
7-2	BO082	7	del?	del	linguistic	Intonation=Rising	_	_	_	_	_
7-3	BO082	7	ah	ah	linguistic	_	_	_	_	_	_
7-4	BO082	7	proposta	proposta	linguistic	_	_	_	_	_	_
7-5	BO082	7	di	di	linguistic	_	_	_	_	_	_
7-6	BO082	7	tesi?	tesi	linguistic	Intonation=Rising	End=11.808	_	_	_	_
8-0	BO084	8	sì.	sì	linguistic	Intonation=Falling	Begin=11.808|End=12.415	_	_	_	_
9-0	BO082	9	allora	allora	linguistic	_	Begin=12.444	_	_	_	_
9-1	BO082	9	non	non	linguistic	_	_	_	_	_	_
9-2	BO082	9	so	so	linguistic	_	_	_	_	_	_
9-3	BO082	9	chi	chi	linguistic	_	_	_	_	_	_
9-4	BO082	9	è.	è	linguistic	Intonation=Falling	End=13.484	_	_	_	_
10-0	BO082	10	aspetta	aspetta	linguistic	_	Begin=13.512	_	_	_	_
10-1	BO082	10	lei	lei	linguistic	_	_	_	_	_	_
10-2	BO082	10	è	è	linguistic	_	_	_	_	_	_
10-3	BO082	10	si	si	linguistic	_	_	_	_	_	_
10-4	BO082	10	chiama?	chiama	linguistic	Intonation=Rising	End=14.73	_	_	_	_
11-0	BO084	11	miriam	miriam	linguistic	_	Begin=14.959|End=15.71	_	_	_	_
12-0	BO082	12	allora	allora	linguistic	_	Begin=16.406	_	_	_	_
12-1	BO082	12	cognome?	cognome	linguistic	Intonation=Rising	End=17.598	_	_	_	_
13-0	BO084	13	rossi.	rossi	linguistic	Intonation=Falling	Begin=17.614|End=18.502	_	_	_	_
14-0	BO082	14	okay.	okay	linguistic	Intonation=Falling	Begin=18.679|End=19.538	_	_	_	_
15-0	BO082	15	ah	ah	linguistic	_	Begin=21.836	_	_	_	_
15-1	BO082	15	okay	okay	linguistic	_	_	_	_	_	_
15-2	BO082	15	sì	sì	linguistic	_	_	_	_	_	_
15-3	BO082	15	perché	perché	linguistic	_	_	_	_	_	_
15-4	BO082	15	xx	x	unknown	_	_	_	_	_	_
15-5	BO082	15	di	di	linguistic	_	_	_	_	_	_
15-6	BO082	15	email	email	linguistic	_	_	_	_	_	_
15-7	BO082	15	ne	ne	linguistic	_	_	_	_	_	_
15-8	BO082	15	ho	ho	linguistic	_	_	_	_	_	_
15-9	BO082	15	xx	x	unknown	_	_	_	_	_	_
15-10	BO082	15	un	un	linguistic	_	_	_	_	_	_
15-11	BO082	15	milione	milione	linguistic	_	_	_	_	_	_
15-12	BO082	15	ma	ma	linguistic	_	_	_	_	_	_
15-13	BO082	15	non	non	linguistic	_	_	_	_	_	_
15-14	BO082	15	tutte	tutte	linguistic	_	_	_	_	_	_
15-15	BO082	15	[con	con	linguistic	_	_	_	_	_	0-3(3)
15-16	BO082	15	proposte	proposte	linguistic	_	_	_	_	_	0-8(3)
15-17	BO082	15	di]	di	linguistic	_	_	_	_	_	0-2(3)
15-18	BO082	15	tesi.	tesi	linguistic	Intonation=Falling	End=25.348	_	_	_	_
16-0	BO084	16	[sì:	sì	linguistic	_	Begin=24.421	1x1	_	_	0-2(3)
16-1	BO084	16	sì:].	sì	linguistic	Intonation=Falling	End=25.309	1x1	_	_	0-2(3)
17-0	BO082	17	allora	allora	linguistic	_	Begin=25.381	_	_	_	_
17-1	BO082	17	intanto	intanto	linguistic	_	_	_	_	_	_
17-2	BO082	17	per	per	linguistic	_	_	_	_	_	_
17-3	BO082	17	quando?	quando	linguistic	Intonation=Rising	End=26.822	_	_	_	_
18-0	BO084	18	allora::	allora	linguistic	_	Begin=27.602	5x2	_	_	_
18-1	BO084	18	se:	se	linguistic	_	_	1x1	_	_	_
18-2	BO084	18	vanno	vanno	linguistic	_	_	_	_	_	_
18-3	BO084	18	bene	bene	linguistic	_	_	_	_	_	_
18-4	BO084	18	tutti	tutti	linguistic	_	_	_	_	_	_
18-5	BO084	18	gli	gli	linguistic	_	_	_	_	_	_
18-6	BO084	18	esami	esami	linguistic	_	_	_	_	_	_
18-7	BO084	18	di	di	linguistic	_	_	_	_	_	_
18-8	BO084	18	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
18-9	BO084	18	anno,	anno	linguistic	Intonation=weakly_rising	_	_	_	_	_
18-10	BO084	18	giugno	giugno	linguistic	_	_	_	_	_	_
18-11	BO084	18	luglio.	luglio	linguistic	Intonation=Falling	End=31.824	_	_	_	_
19-0	BO082	19	giugno	giugno	linguistic	_	Begin=32.186	_	_	_	_
19-1	BO082	19	non	non	linguistic	_	_	_	_	_	_
19-2	BO082	19	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
19-3	BO082	19	è,	è	linguistic	Intonation=weakly_rising	_	_	_	_	_
19-4	BO082	19	quindi	quindi	linguistic	_	_	_	_	_	_
19-5	BO082	19	[luglio].	luglio	linguistic	Intonation=Falling	End=33.632	_	_	_	0-6(4)
20-0	BO084	20	[luglio].	luglio	linguistic	Intonation=Falling	Begin=33.103|End=33.65	_	_	_	0-6(4)
21-0	BO082	21	allora	allora	linguistic	_	Begin=34.36	_	_	_	_
21-1	BO082	21	luglio	luglio	linguistic	_	_	_	_	_	_
21-2	BO082	21	diciotto.	diciotto	linguistic	Intonation=Falling	End=36.125	_	_	_	_
22-0	BO084	22	sì	sì	linguistic	_	Begin=36.16	_	_	_	_
22-1	BO084	22	sì.	sì	linguistic	Intonation=Falling	End=36.73	_	_	_	_
23-0	BO082	23	allora	allora	linguistic	_	Begin=38.716	_	_	_	_
23-1	BO082	23	bisogna	bisogna	linguistic	_	_	_	_	_	_
23-2	BO082	23	vedere	vedere	linguistic	_	_	_	_	_	_
23-3	BO082	23	quante	quante	linguistic	_	_	_	_	_	_
23-4	BO082	23	ne	ne	linguistic	_	_	_	_	_	_
23-5	BO082	23	ho	ho	linguistic	_	_	_	_	_	_
23-6	BO082	23	io	io	linguistic	_	_	_	_	_	_
23-7	BO082	23	per	per	linguistic	_	_	_	_	_	_
23-8	BO082	23	luglio	luglio	linguistic	_	_	_	_	_	_
23-9	BO082	23	diciotto	diciotto	linguistic	_	_	_	_	_	_
23-10	BO082	23	eh,	eh	linguistic	Intonation=weakly_rising	_	_	_	_	_
23-11	BO082	23	un	un	linguistic	_	_	_	_	_	_
23-12	BO082	23	attimo	attimo	linguistic	_	_	_	_	_	_
23-13	BO082	23	solo.	solo	linguistic	Intonation=Falling	End=42.26	_	_	_	_
24-0	BO082	24	allora	allora	linguistic	_	Begin=43.056	_	_	_	_
24-1	BO082	24	questo	questo	linguistic	_	_	_	_	_	_
24-2	BO082	24	sito	sito	linguistic	_	_	_	_	_	_
24-3	BO082	24	qua:,	qua	linguistic	Intonation=weakly_rising	End=44.57	2x1	_	_	_
25-0	BO082	25	questo	questo	linguistic	_	Begin=45.24	_	_	_	_
25-1	BO082	25	sito	sito	linguistic	_	_	_	_	_	_
25-2	BO082	25	una,	una	linguistic	Intonation=weakly_rising	_	_	_	_	_
25-3	BO082	25	due,	due	linguistic	Intonation=weakly_rising	End=46.7	_	_	_	_
26-0	BO082	26	tre,	tre	linguistic	Intonation=weakly_rising	Begin=47.68	_	_	_	_
26-1	BO082	26	quattro,	quattro	linguistic	Intonation=weakly_rising	_	_	_	_	_
26-2	BO082	26	cinque,	cinque	linguistic	Intonation=weakly_rising	_	_	_	_	_
26-3	BO082	26	sei,	sei	linguistic	Intonation=weakly_rising	_	_	_	_	_
26-4	BO082	26	sette,	sette	linguistic	Intonation=weakly_rising	End=50.54	_	_	_	_
27-0	BO082	27	sette	sette	linguistic	_	Begin=54.555	_	_	_	_
27-1	BO082	27	forse	forse	linguistic	_	_	_	_	_	_
27-2	BO082	27	otto,	otto	linguistic	Intonation=weakly_rising	End=56.527	_	_	_	_
28-0	BO082	28	più	più	linguistic	_	Begin=56.592	_	_	_	_
28-1	BO082	28	un	un	linguistic	_	_	_	_	_	_
28-2	BO082	28	paio	paio	linguistic	_	_	_	_	_	_
28-3	BO082	28	che	che	linguistic	_	_	_	_	_	_
28-4	BO082	28	potrebbero	potrebbero	linguistic	_	_	_	_	_	_
28-5	BO082	28	slittare.	slittare	linguistic	Intonation=Falling	_	_	_	_	_
28-6	BO082	28	siamo	siamo	linguistic	_	_	_	_	_	_
28-7	BO082	28	lì	lì	linguistic	_	_	_	_	_	_
28-8	BO082	28	eh,	eh	linguistic	Intonation=weakly_rising	End=59.2	_	_	_	_
29-0	BO084	29	xxxxxxx?	xxxxxxx	linguistic	Intonation=Rising	Begin=59.499|End=60.792	_	_	_	_
30-0	BO082	30	sì:::,	sì	linguistic	Intonation=weakly_rising	Begin=60.792|End=61.444	1x3	_	_	_
31-0	BO082	31	beh,	beh	linguistic	Intonation=weakly_rising	Begin=63.5|End=63.905	_	_	_	_
32-0	BO082	32	è	è	linguistic	_	Begin=65.65	_	_	_	_
32-1	BO082	32	diciamo	diciamo	linguistic	_	_	_	_	_	_
32-2	BO082	32	più	più	linguistic	_	_	_	_	_	_
32-3	BO082	32	o	o	linguistic	_	_	_	_	_	_
32-4	BO082	32	meno	meno	linguistic	_	_	_	_	_	_
32-5	BO082	32	la	la	linguistic	_	_	_	_	_	_
32-6	BO082	32	decima,	decima	linguistic	Intonation=weakly_rising	End=67.248	_	_	_	_
33-0	BO082	33	quindi:	quindi	linguistic	_	Begin=67.505	5x1	_	_	_
33-1	BO082	33	iniziamo	iniziamo	linguistic	_	_	_	_	_	_
33-2	BO082	33	poi	poi	linguistic	_	_	_	_	_	_
33-3	BO082	33	vediamo	vediamo	linguistic	_	_	_	_	_	_
33-4	BO082	33	strada	strada	linguistic	_	_	_	_	_	_
33-5	BO082	33	facendo	facendo	linguistic	_	_	_	_	_	_
33-6	BO082	33	insomma	insomma	linguistic	_	_	_	_	_	_
33-7	BO082	33	come	come	linguistic	_	_	_	_	_	_
33-8	BO082	33	si	si	linguistic	_	_	_	_	_	_
33-9	BO082	33	mette,	mette	linguistic	Intonation=weakly_rising	End=70.867	_	_	_	_
34-0	BO082	34	e:::::	e	linguistic	_	Begin=71.694|End=72.742	0x5	_	_	_
35-0	BO082	35	sì	sì	linguistic	_	Begin=73.441	_	_	_	_
35-1	BO082	35	diciamo	diciamo	linguistic	_	_	_	_	_	_
35-2	BO082	35	che	che	linguistic	_	_	_	_	_	_
35-3	BO082	35	gli	gli	linguistic	_	_	_	_	_	_
35-4	BO082	35	altri	altri	linguistic	_	_	_	_	_	_
35-5	BO082	35	hanno	hanno	linguistic	_	_	_	_	_	_
35-6	BO082	35	già	già	linguistic	_	_	_	_	_	_
35-7	BO082	35	iniziato	iniziato	linguistic	_	_	_	_	_	_
35-8	BO082	35	più	più	linguistic	_	_	_	_	_	_
35-9	BO082	35	o	o	linguistic	_	_	_	_	_	_
35-10	BO082	35	meno	meno	linguistic	_	_	_	_	_	_
35-11	BO082	35	a	a	linguistic	_	_	_	_	_	_
35-12	BO082	35	lavorare	lavorare	linguistic	_	_	_	_	_	_
35-13	BO082	35	insomma.	insomma	linguistic	Intonation=Falling	End=76.808	_	_	_	_
36-0	BO082	36	e:	e	linguistic	_	Begin=77.64	0x1	_	_	_
36-1	BO082	36	allora	allora	linguistic	_	_	_	_	_	_
36-2	BO082	36	su	su	linguistic	_	_	_	_	_	_
36-3	BO082	36	che:	che	linguistic	_	_	2x1	_	_	_
36-4	BO082	36	cosa	cosa	linguistic	_	_	_	_	_	_
36-5	BO082	36	la	la	linguistic	_	_	_	_	_	_
36-6	BO082	36	voleva	voleva	linguistic	_	_	_	_	_	_
36-7	BO082	36	fare	fare	linguistic	_	_	_	_	_	_
36-8	BO082	36	lei	lei	linguistic	_	_	_	_	_	_
36-9	BO082	36	la	la	linguistic	_	_	_	_	_	_
36-10	BO082	36	tesi?	tesi	linguistic	Intonation=Rising	End=80.61	_	_	_	_
37-0	BO082	37	[visto	visto	linguistic	_	Begin=80.619	_	_	_	0-5(5)
37-1	BO082	37	che	che	linguistic	_	_	_	_	_	0-3(5)
37-2	BO082	37	ha	ha	linguistic	_	_	_	_	_	0-2(5)
37-3	BO082	37	detto	detto	linguistic	_	_	_	_	_	0-5(5)
37-4	BO082	37	che	che	linguistic	_	_	_	_	_	0-3(5)
37-5	BO082	37	aveva	aveva	linguistic	_	_	_	_	_	0-5(5)
37-6	BO082	37	le	le	linguistic	_	_	_	_	_	0-2(5)
37-7	BO082	37	idee	idee	linguistic	_	_	_	_	_	0-4(5)
