token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO053	0	avevo	avevo	linguistic	_	Begin=5.966	_	_	_	_
0-1	TO053	0	anche	anche	linguistic	_	_	_	_	_	_
0-2	TO053	0	visto::	visto	linguistic	_	End=7.768	4x2	_	_	_
1-0	TO052	1	parliamo	parliamo	linguistic	_	Begin=7.768	_	_	_	_
1-1	TO052	1	male	male	linguistic	_	_	_	_	_	_
1-2	TO052	1	di	di	linguistic	_	_	_	_	_	_
1-3	TO052	1	caparezza.	caparezza	linguistic	Intonation=Falling	_	_	_	_	_
1-4	TO052	1	(allora)	allora	linguistic	_	End=10.051	_	_	0-6(0)	_
2-0	TO052	2	sinceramente	sinceramente	linguistic	_	Begin=10.328	_	_	_	_
2-1	TO052	2	a	a	linguistic	_	_	_	_	_	_
2-2	TO052	2	me	me	linguistic	_	_	_	_	_	_
2-3	TO052	2	l~	l~	linguistic	Interrupted=Yes	_	_	_	_	_
2-4	TO052	2	lalbum	lalbum	linguistic	_	_	_	_	_	_
2-5	TO052	2	museica,	museica	linguistic	Intonation=weakly_rising	End=13.03	_	_	_	_
3-0	TO052	3	non	non	linguistic	_	Begin=14.478	_	_	_	_
3-1	TO052	3	cè	cè	linguistic	_	_	_	_	_	_
3-2	TO052	3	nessun	nessun	linguistic	_	_	_	_	_	_
3-3	TO052	3	pezzo	pezzo	linguistic	_	_	_	_	_	_
3-4	TO052	3	a	a	linguistic	_	_	_	_	_	_
3-5	TO052	3	parte	parte	linguistic	_	_	_	_	_	_
3-6	TO052	3	forse	forse	linguistic	_	_	_	_	_	_
3-7	TO052	3	questo	questo	linguistic	_	_	_	_	_	_
3-8	TO052	3	qua	qua	linguistic	_	_	_	_	_	_
3-9	TO052	3	del	del	linguistic	_	_	_	_	_	_
3-10	TO052	3	cabaret	cabaret	linguistic	_	_	_	_	_	_
3-11	TO052	3	voltaire,	voltaire	linguistic	Intonation=weakly_rising	End=18.826	_	_	_	_
4-0	TO052	4	che	che	linguistic	_	Begin=19.721	_	_	_	_
4-1	TO052	4	io	io	linguistic	_	_	_	_	_	_
4-2	TO052	4	dico	dico	linguistic	_	_	_	_	_	_
4-3	TO052	4	<mi:nchia	minchia	linguistic	_	_	1x1	Slow=0-7	_	_
4-4	TO052	4	che	che	linguistic	_	_	_	Slow=0-3	_	_
4-5	TO052	4	pezzone>	pezzone	linguistic	_	_	_	Slow=0-7	_	_
4-6	TO052	4	hai	hai	linguistic	_	_	_	_	_	_
4-7	TO052	4	capito,	capito	linguistic	Intonation=weakly_rising	End=22.896	_	_	_	_
5-0	TO048	5	anche	anche	linguistic	_	Begin=23.036	_	_	_	_
5-1	TO048	5	io	io	linguistic	_	_	_	_	_	_
5-2	TO048	5	ho	ho	linguistic	_	_	_	_	_	_
5-3	TO048	5	un	un	linguistic	_	_	_	_	_	_
5-4	TO048	5	po'	po'	linguistic	_	_	_	_	_	_
5-5	TO048	5	xx	x	unknown	_	_	_	_	_	_
5-6	TO048	5	è	è	linguistic	_	_	_	_	_	_
5-7	TO048	5	vero	vero	linguistic	_	_	_	_	_	_
5-8	TO048	5	pure	pure	linguistic	_	_	_	_	_	_
5-9	TO048	5	che	che	linguistic	_	_	_	_	_	_
5-10	TO048	5	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
5-11	TO048	5	ho	ho	linguistic	_	_	_	_	_	_
5-12	TO048	5	ascoltato	ascoltato	linguistic	_	_	_	_	_	_
5-13	TO048	5	meno.	meno	linguistic	Intonation=Falling	End=25.724	_	_	_	_
6-0	TO048	6	cio[è	cioè	linguistic	_	Begin=25.826	_	_	_	3-4(0)
6-1	TO048	6	in	in	linguistic	_	_	_	_	_	0-2(0)
6-2	TO048	6	parte	parte	linguistic	_	_	_	_	_	0-5(0)
6-3	TO048	6	è	è	linguistic	_	_	_	_	_	0-1(0)
6-4	TO048	6	(anche)	anche	linguistic	_	_	_	_	0-5(0)	0-5(0)
6-5	TO048	6	colpa	colpa	linguistic	_	_	_	_	_	0-5(0)
6-6	TO048	6	m]ia	mia	linguistic	_	_	_	_	_	0-1(0)
6-7	TO048	6	perché	perché	linguistic	_	_	_	_	_	_
6-8	TO048	6	io	io	linguistic	_	_	_	_	_	_
6-9	TO048	6	tipo,	tipo	linguistic	Intonation=weakly_rising	End=28.33	_	_	_	_
7-0	TO052	7	[e	e	linguistic	_	Begin=26.115	_	_	_	0-1(0)
7-1	TO052	7	infatti	infatti	linguistic	_	_	_	_	_	0-7(0)
7-2	TO052	7	x~],	x~	linguistic	Intonation=weakly_rising	End=27.298	_	_	_	0-2(0)
8-0	TO048	8	e:h	eh	linguistic	ProsodicLink=Yes	Begin=28.405	0x1	_	_	_
8-1	TO048	8	mh	mh	linguistic	_	End=29.35	_	_	_	_
9-0	TO048	9	il	il	linguistic	_	Begin=29.855	_	_	_	_
9-1	TO048	9	sogno	sogno	linguistic	_	_	_	_	_	_
9-2	TO048	9	eretico	eretico	linguistic	_	_	_	_	_	_
9-3	TO048	9	lo	lo	linguistic	_	_	_	_	_	_
9-4	TO048	9	penso	penso	linguistic	_	_	_	_	_	_
9-5	TO048	9	di	di	linguistic	_	_	_	_	_	_
9-6	TO048	9	saperlo	saperlo	linguistic	_	_	_	_	_	_
9-7	TO048	9	a	a	linguistic	_	_	_	_	_	_
9-8	TO048	9	mem[oria]	memoria	linguistic	_	_	_	_	_	3-7(1)
9-9	TO048	9	dimensione	dimensione	linguistic	_	_	_	_	_	_
9-10	TO048	9	del	del	linguistic	_	_	_	_	_	_
9-11	TO048	9	mio	mio	linguistic	_	_	_	_	_	_
9-12	TO048	9	caos	caos	linguistic	_	_	_	_	_	_
9-13	TO048	9	pure	pure	linguistic	_	_	_	_	_	_
9-14	TO048	9	invece	invece	linguistic	_	_	_	_	_	_
9-15	TO048	9	museica	museica	linguistic	_	_	_	_	_	_
9-16	TO048	9	io	io	linguistic	_	_	_	_	_	_
9-17	TO048	9	cioè	cioè	linguistic	_	_	_	_	_	_
9-18	TO048	9	forse	forse	linguistic	_	_	_	_	_	_
9-19	TO048	9	[non	non	linguistic	_	_	_	_	_	0-3(2)
9-20	TO048	9	xx]	x	unknown	_	End=36.19	_	_	_	0-2(2)
10-0	TO052	10	[sì].	sì	linguistic	Intonation=Falling	Begin=32.085|End=32.445	_	_	_	0-2(1)
11-0	TO052	11	[ma	ma	linguistic	_	Begin=34.941	_	_	_	0-2(2)
11-1	TO052	11	io	io	linguistic	_	_	_	_	_	0-2(2)
11-2	TO052	11	un	un	linguistic	_	_	_	_	_	0-2(2)
11-3	TO052	11	po'	po'	linguistic	_	_	_	_	_	0-3(2)
11-4	TO052	11	tutti	tutti	linguistic	_	_	_	_	_	0-5(2)
11-5	TO052	11	i	i	linguistic	_	_	_	_	_	0-1(2)
11-6	TO052	11	pe~	pe~	linguistic	Interrupted=Yes	_	_	_	_	0-3(2)
11-7	TO052	11	tu]tti	tutti	linguistic	_	_	_	_	_	0-2(2)
11-8	TO052	11	gli	gli	linguistic	_	_	_	_	_	_
11-9	TO052	11	[album	album	linguistic	_	_	_	_	_	0-5(3)
11-10	TO052	11	i	i	linguistic	_	_	_	_	_	0-1(3)
11-11	TO052	11	precedenti],	precedenti	linguistic	Intonation=weakly_rising	End=38.015	_	_	_	0-10(3)
12-0	TO048	12	[si	si	linguistic	_	Begin=36.405	_	_	_	0-2(3)
12-1	TO048	12	meritava	meritava	linguistic	_	_	_	_	_	0-8(3)
12-2	TO048	12	più	più	linguistic	_	_	_	_	_	0-3(3)
12-3	TO048	12	attenzio]ne.	attenzione	linguistic	Intonation=Falling	End=38.171	_	_	_	0-8(3)
13-0	TO052	13	uh	uh	linguistic	_	Begin=38.17	_	_	_	_
13-1	TO052	13	credo	credo	linguistic	_	_	_	_	_	_
13-2	TO052	13	di	di	linguistic	_	_	_	_	_	_
13-3	TO052	13	saperli	saperli	linguistic	_	_	_	_	_	_
13-4	TO052	13	a	a	linguistic	_	_	_	_	_	_
13-5	TO052	13	memoria.	memoria	linguistic	Intonation=Falling	End=39.921	_	_	_	_
14-0	TO048	14	però	però	linguistic	_	Begin=39.955	_	_	_	_
14-1	TO048	14	è	è	linguistic	_	_	_	_	_	_
14-2	TO048	14	vero	vero	linguistic	_	_	_	_	_	_
14-3	TO048	14	pure	pure	linguistic	_	_	_	_	_	_
14-4	TO048	14	che	che	linguistic	_	_	_	_	_	_
14-5	TO048	14	quindi	quindi	linguistic	_	_	_	_	_	_
14-6	TO048	14	gli	gli	linguistic	_	_	_	_	_	_
14-7	TO048	14	abbiamo	abbiamo	linguistic	_	_	_	_	_	_
14-8	TO048	14	dato	dato	linguistic	_	_	_	_	_	_
14-9	TO048	14	poca	poca	linguistic	_	_	_	_	_	_
14-10	TO048	14	attenzione	attenzione	linguistic	_	_	_	_	_	_
14-11	TO048	14	và.	và	linguistic	Intonation=Falling	End=42.59	_	_	_	_
15-0	TO052	15	no	no	linguistic	_	Begin=42.59	_	_	_	_
15-1	TO052	15	ma,	ma	linguistic	Intonation=weakly_rising	End=43.086	_	_	_	_
16-0	TO052	16	c'	c'	linguistic	SpaceAfter=No	Begin=43.165	_	_	_	_
16-1	TO052	16	è	è	linguistic	_	_	_	_	_	_
16-2	TO052	16	un	un	linguistic	_	_	_	_	_	_
16-3	TO052	16	mot~	mot~	linguistic	Interrupted=Yes	_	_	_	_	_
16-4	TO052	16	allora	allora	linguistic	_	_	_	_	_	_
16-5	TO052	16	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	_
16-6	TO052	16	è	è	linguistic	_	_	_	_	_	_
16-7	TO052	16	un	un	linguistic	_	_	_	_	_	_
16-8	TO052	16	mo[t~	mot~	linguistic	Interrupted=Yes	_	_	_	_	2-4(5)
16-9	TO052	16	ci	ci	linguistic	_	_	_	_	_	0-2(5)
16-10	TO052	16	s]ono	sono	linguistic	_	_	_	_	_	0-1(5)
16-11	TO052	16	vari	vari	linguistic	_	_	_	_	_	_
16-12	TO052	16	motivi	motivi	linguistic	_	_	_	_	_	_
16-13	TO052	16	secondo	secondo	linguistic	_	_	_	_	_	_
16-14	TO052	16	me	me	linguistic	_	_	_	_	_	_
16-15	TO052	16	due	due	linguistic	_	_	_	_	_	_
16-16	TO052	16	motivi	motivi	linguistic	_	_	_	_	_	_
16-17	TO052	16	fondamentali	fondamentali	linguistic	_	_	_	_	_	_
16-18	TO052	16	per	per	linguistic	_	_	_	_	_	_
16-19	TO052	16	cui	cui	linguistic	_	_	_	_	_	_
16-20	TO052	16	noi,	noi	linguistic	Intonation=weakly_rising	End=48.543	_	_	_	_
17-0	TO048	17	[cioè],	cioè	linguistic	Intonation=weakly_rising	Begin=44.429|End=44.84	_	_	_	0-4(5)
18-0	TO052	18	no~	no~	linguistic	Interrupted=Yes	Begin=48.766	_	_	_	_
18-1	TO052	18	almeno	almeno	linguistic	_	_	_	_	_	_
18-2	TO052	18	<io>	io	linguistic	_	_	_	Slow=0-2	_	_
18-3	TO052	18	non	non	linguistic	_	_	_	_	_	_
18-4	TO052	18	lo	lo	linguistic	_	_	_	_	_	_
18-5	TO052	18	ascolto,	ascolto	linguistic	Intonation=weakly_rising	End=50.937	_	_	_	_
19-0	TO052	19	uno,	uno	linguistic	Intonation=weakly_rising	Begin=51.031|End=51.464	_	_	_	_
20-0	TO052	20	è	è	linguistic	_	Begin=52.281	_	_	_	_
20-1	TO052	20	che,	che	linguistic	Intonation=weakly_rising	End=52.787	_	_	_	_
21-0	TO052	21	e:h	eh	linguistic	_	Begin=53.085|End=53.732	0x1	_	_	_
22-0	TO052	22	cioè	cioè	linguistic	_	Begin=53.928	_	_	_	_
22-1	TO052	22	voglio	voglio	linguistic	_	_	_	_	_	_
22-2	TO052	22	dire,	dire	linguistic	Intonation=weakly_rising	End=54.858	_	_	_	_
23-0	TO052	23	non	non	linguistic	_	Begin=55.281	_	_	_	_
