token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO021	0	scusi	scusi	linguistic	_	Begin=5.393	_	_	_	_
0-1	TO021	0	professoressa	professoressa	linguistic	_	_	_	_	_	_
0-2	TO021	0	se	se	linguistic	_	_	_	_	_	_
0-3	TO021	0	ho	ho	linguistic	_	_	_	_	_	_
0-4	TO021	0	chiesto	chiesto	linguistic	_	_	_	_	_	_
0-5	TO021	0	(per	per	linguistic	_	_	_	_	0-3(0)	_
0-6	TO021	0	giu~)	giu~	linguistic	Interrupted=Yes	_	_	_	0-4(0)	_
0-7	TO021	0	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
0-8	TO021	0	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
0-9	TO021	0	urgenza,	urgenza	linguistic	Intonation=weakly_rising	_	_	_	_	_
0-10	TO021	0	solo	solo	linguistic	_	_	_	_	_	_
0-11	TO021	0	che::,	che	linguistic	Intonation=weakly_rising	_	2x2	_	_	_
0-12	TO021	0	sto	sto	linguistic	_	_	_	_	_	_
0-13	TO021	0	f~	f~	linguistic	Interrupted=Yes	_	_	_	_	_
0-14	TO021	0	facen[do	facendo	linguistic	_	_	_	_	_	5-7(0)
0-15	TO021	0	delle	delle	linguistic	_	_	_	_	_	0-5(0)
0-16	TO021	0	visite,	visite	linguistic	Intonation=weakly_rising	_	_	_	_	0-6(0)
0-17	TO021	0	devo	devo	linguistic	_	_	_	_	_	0-4(0)
0-18	TO021	0	anche	anche	linguistic	_	_	_	_	_	0-5(0)
0-19	TO021	0	essere	essere	linguistic	_	_	_	_	_	0-6(0)
0-20	TO021	0	operata],	operata	linguistic	Intonation=weakly_rising	_	_	_	_	0-7(0)
0-21	TO021	0	quindi::,	quindi	linguistic	Intonation=weakly_rising	End=11.85	5x2	_	_	_
1-0	TO024	1	[no,	no	linguistic	Intonation=weakly_rising	Begin=9.366	_	_	_	0-2(0)
1-1	TO024	1	no,	no	linguistic	Intonation=weakly_rising	_	_	_	_	0-2(0)
1-2	TO024	1	certo.	certo	linguistic	Intonation=Falling	_	_	_	_	0-5(0)
1-3	TO024	1	certo].	certo	linguistic	Intonation=Falling	End=11.243	_	_	_	0-5(0)
2-0	TO024	2	ce:rto.	certo	linguistic	Intonation=Falling	Begin=11.854	1x1	_	_	_
2-1	TO024	2	[non	non	linguistic	_	_	_	_	_	0-3(1)
2-2	TO024	2	c'	c'	linguistic	SpaceAfter=No	_	_	_	_	0-2(1)
