token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO062	0	allora	allora	linguistic	_	Begin=16.753	_	_	_	_
0-1	TO062	0	buongiorno,	buongiorno	linguistic	Intonation=weakly_rising	End=17.92	_	_	_	_
1-0	TO062	1	buongiorno	buongiorno	linguistic	_	Begin=18.286|End=18.863	_	_	_	_
2-0	TO062	2	sono	sono	linguistic	_	Begin=19.949	_	_	_	_
2-1	TO062	2	martina	martina	linguistic	_	_	_	_	_	_
2-2	TO062	2	rossi,	rossi	linguistic	Intonation=weakly_rising	End=21.265	_	_	_	_
3-0	TO062	3	e::h	eh	linguistic	_	Begin=21.386|End=22.103	0x2	_	_	_
4-0	TO062	4	sono	sono	linguistic	_	Begin=22.25	_	_	_	_
4-1	TO062	4	professore	professore	linguistic	_	_	_	_	_	_
4-2	TO062	4	associato	associato	linguistic	_	_	_	_	_	_
4-3	TO062	4	di	di	linguistic	_	_	_	_	_	_
4-4	TO062	4	letteratura	letteratura	linguistic	_	_	_	_	_	_
4-5	TO062	4	italiana,	italiana	linguistic	Intonation=weakly_rising	End=24.38	_	_	_	_
5-0	TO062	5	insegno	insegno	linguistic	_	Begin=24.406	_	_	_	_
5-1	TO062	5	qui	qui	linguistic	_	_	_	_	_	_
5-2	TO062	5	da	da	linguistic	_	_	_	_	_	_
5-3	TO062	5	molti	molti	linguistic	_	_	_	_	_	_
5-4	TO062	5	anni,	anni	linguistic	Intonation=weakly_rising	End=25.843	_	_	_	_
6-0	TO062	6	forse	forse	linguistic	_	Begin=26.41	_	_	_	_
6-1	TO062	6	qualcuno	qualcuno	linguistic	_	_	_	_	_	_
6-2	TO062	6	mi	mi	linguistic	_	_	_	_	_	_
6-3	TO062	6	ha	ha	linguistic	_	_	_	_	_	_
6-4	TO062	6	gia	gia	linguistic	_	_	_	_	_	_
6-5	TO062	6	incontrato	incontrato	linguistic	_	_	_	_	_	_
6-6	TO062	6	al	al	linguistic	_	_	_	_	_	_
6-7	TO062	6	laboratorio	laboratorio	linguistic	_	_	_	_	_	_
6-8	TO062	6	di	di	linguistic	_	_	_	_	_	_
6-9	TO062	6	scrittura	scrittura	linguistic	_	_	_	_	_	_
6-10	TO062	6	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
6-11	TO062	6	l'	l'	linguistic	SpaceAfter=No	_	_	_	_	_
6-12	TO062	6	anno	anno	linguistic	_	_	_	_	_	_
6-13	TO062	6	scorso,	scorso	linguistic	Intonation=weakly_rising	End=30.003	_	_	_	_
7-0	TO062	7	e::hm::	ehm	linguistic	_	Begin=30.439|End=31.806	0x2,2x2	_	_	_
8-0	TO062	8	spero	spero	linguistic	_	Begin=31.851	_	_	_	_
8-1	TO062	8	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
8-2	TO062	8	anno	anno	linguistic	_	_	_	_	_	_
8-3	TO062	8	di	di	linguistic	_	_	_	_	_	_
8-4	TO062	8	essere	essere	linguistic	_	End=33.548	_	_	_	_
9-0	TO062	9	me:no:	meno	linguistic	_	Begin=33.863|End=34.753	1x1,3x1	_	_	_
10-0	TO062	10	di	di	linguistic	_	Begin=35.221	_	_	_	_
10-1	TO062	10	dovervi	dovervi	linguistic	_	_	_	_	_	_
10-2	TO062	10	me:no	meno	linguistic	_	_	1x1	_	_	_
10-3	TO062	10	riprendere	riprendere	linguistic	_	End=36.961	_	_	_	_
11-0	TO062	11	allora,	allora	linguistic	Intonation=weakly_rising	Begin=37.772	_	_	_	_
11-1	TO062	11	il	il	linguistic	_	_	_	_	_	_
11-2	TO062	11	corso	corso	linguistic	_	_	_	_	_	_
11-3	TO062	11	di	di	linguistic	_	_	_	_	_	_
11-4	TO062	11	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
