token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO999	0	<allora:::>	allora	linguistic	_	Begin=1.33	5x3	Slow=0-6	_	_
0-1	TO999	0	carla	carla	linguistic	_	_	_	_	_	_
0-2	TO999	0	ti	ti	linguistic	_	_	_	_	_	_
0-3	TO999	0	chiedo,	chiedo	linguistic	Intonation=weakly_rising	End=4.558	_	_	_	_
1-0	TO999	1	come	come	linguistic	_	Begin=4.94	_	_	_	_
1-1	TO999	1	è	è	linguistic	_	_	_	_	_	_
1-2	TO999	1	fatta	fatta	linguistic	_	_	_	_	_	_
1-3	TO999	1	casa	casa	linguistic	_	_	_	_	_	_
1-4	TO999	1	tua.	tua	linguistic	Intonation=Falling	End=6.161	_	_	_	_
2-0	TO083	2	come	come	linguistic	_	Begin=7.278	_	_	_	_
2-1	TO083	2	è	è	linguistic	_	_	_	_	_	_
2-2	TO083	2	fatta	fatta	linguistic	_	_	_	_	_	_
2-3	TO083	2	casa	casa	linguistic	_	_	_	_	_	_
2-4	TO083	2	mia,	mia	linguistic	Intonation=weakly_rising	_	_	_	_	_
2-5	TO083	2	allora	allora	linguistic	_	_	_	_	_	_
2-6	TO083	2	i	i	linguistic	_	_	_	_	_	_
2-7	TO083	2	miei	miei	linguistic	_	_	_	_	_	_
2-8	TO083	2	sono	sono	linguistic	_	_	_	_	_	_
2-9	TO083	2	divorziati	divorziati	linguistic	_	_	_	_	_	_
2-10	TO083	2	quindi	quindi	linguistic	_	_	_	_	_	_
2-11	TO083	2	ti	ti	linguistic	_	_	_	_	_	_
2-12	TO083	2	descrivo	descrivo	linguistic	_	_	_	_	_	_
2-13	TO083	2	casa	casa	linguistic	_	_	_	_	_	_
2-14	TO083	2	di	di	linguistic	_	_	_	_	_	_
2-15	TO083	2	mia	mia	linguistic	_	_	_	_	_	_
2-16	TO083	2	madre	madre	linguistic	_	_	_	_	_	_
2-17	TO083	2	va	va	linguistic	_	_	_	_	_	_
2-18	TO083	2	bene?	bene	linguistic	Intonation=Rising	End=12.545	_	_	_	_
3-0	TO083	3	è:	è	linguistic	_	Begin=13.526	0x1	_	_	_
3-1	TO083	3	al	al	linguistic	_	_	_	_	_	_
3-2	TO083	3	primo	primo	linguistic	_	_	_	_	_	_
3-3	TO083	3	piano.	piano	linguistic	Intonation=Falling	End=15.068	_	_	_	_
4-0	TO083	4	l'	l'	linguistic	SpaceAfter=No	Begin=15.598	_	_	_	_
4-1	TO083	4	entrata	entrata	linguistic	_	_	_	_	_	_
4-2	TO083	4	è	è	linguistic	_	_	_	_	_	_
4-3	TO083	4	piuttosto	piuttosto	linguistic	_	_	_	_	_	_
4-4	TO083	4	losca.	losca	linguistic	Intonation=Falling	End=17.48	_	_	_	_
5-0	TO083	5	ci	ci	linguistic	_	Begin=17.663	_	_	_	_
5-1	TO083	5	sono	sono	linguistic	_	_	_	_	_	_
5-2	TO083	5	delle	delle	linguistic	_	_	_	_	_	_
5-3	TO083	5	scale	scale	linguistic	_	_	_	_	_	_
5-4	TO083	5	un	un	linguistic	_	_	_	_	_	_
5-5	TO083	5	po'	po'	linguistic	_	_	_	_	_	_
5-6	TO083	5	sdrucciole:	sdrucciole	linguistic	_	_	9x1	_	_	_
5-7	TO083	5	e	e	linguistic	_	_	_	_	_	_
5-8	TO083	5	molto	molto	linguistic	_	_	_	_	_	_
5-9	TO083	5	buie	buie	linguistic	_	_	_	_	_	_
5-10	TO083	5	è	è	linguistic	_	_	_	_	_	_
5-11	TO083	5	bruttissimo.	bruttissimo	linguistic	Intonation=Falling	End=21.846	_	_	_	_
6-0	TO083	6	e	e	linguistic	_	Begin=22.033	_	_	_	_
6-1	TO083	6	dici	dici	linguistic	_	_	_	_	_	_
6-2	TO083	6	oddio	oddio	linguistic	_	_	_	_	_	_
6-3	TO083	6	dove	dove	linguistic	_	_	_	_	_	_
6-4	TO083	6	sto	sto	linguistic	_	_	_	_	_	_
6-5	TO083	6	entrando?	entrando	linguistic	Intonation=Rising	End=23.815	_	_	_	_
7-0	TO083	7	poi	poi	linguistic	_	Begin=24.153	_	_	_	_
7-1	TO083	7	entri,	entri	linguistic	Intonation=weakly_rising	End=24.95	_	_	_	_
8-0	TO083	8	e	e	linguistic	_	Begin=25.101	_	_	_	_
8-1	TO083	8	è	è	linguistic	_	_	_	_	_	_
8-2	TO083	8	bellissima.	bellissima	linguistic	Intonation=Falling	End=25.883	_	_	_	_
9-0	TO083	9	perché	perché	linguistic	_	Begin=26.441	_	_	_	_
9-1	TO083	9	è	è	linguistic	_	_	_	_	_	_
9-2	TO083	9	molto	molto	linguistic	_	_	_	_	_	_
9-3	TO083	9	luminosa,	luminosa	linguistic	Intonation=weakly_rising	End=27.58	_	_	_	_
10-0	TO083	10	c'	c'	linguistic	SpaceAfter=No	Begin=27.903	_	_	_	_
10-1	TO083	10	è	è	linguistic	_	_	_	_	_	_
10-2	TO083	10	il	il	linguistic	_	_	_	_	_	_
10-3	TO083	10	parquet	parquet	linguistic	_	_	_	_	_	_
10-4	TO083	10	bello,	bello	linguistic	Intonation=weakly_rising	End=29.018	_	_	_	_
11-0	TO083	11	c'	c'	linguistic	SpaceAfter=No	Begin=29.645	_	_	_	_
11-1	TO083	11	è::	è	linguistic	_	_	0x2	_	_	_
11-2	TO083	11	una:	una	linguistic	ProsodicLink=Yes	_	2x1	_	_	_
11-3	TO083	11	m:h	mh	linguistic	_	_	0x1	_	_	_
11-4	TO083	11	una	una	linguistic	_	_	_	_	_	_
11-5	TO083	11	cucina	cucina	linguistic	_	_	_	_	_	_
11-6	TO083	11	unita	unita	linguistic	_	_	_	_	_	_
11-7	TO083	11	alla	alla	linguistic	_	_	_	_	_	_
11-8	TO083	11	sala,	sala	linguistic	Intonation=weakly_rising	End=33.31	_	_	_	_
12-0	TO083	12	non	non	linguistic	_	Begin=33.446	_	_	_	_
12-1	TO083	12	tanto	tanto	linguistic	_	_	_	_	_	_
12-2	TO083	12	grande	grande	linguistic	_	_	_	_	_	_
12-3	TO083	12	però	però	linguistic	_	_	_	_	_	_
12-4	TO083	12	molto	molto	linguistic	_	_	_	_	_	_
12-5	TO083	12	carina	carina	linguistic	_	_	_	_	_	_
12-6	TO083	12	arredata	arredata	linguistic	_	_	_	_	_	_
12-7	TO083	12	sul	sul	linguistic	_	_	_	_	_	_
12-8	TO083	12	rosso	rosso	linguistic	_	_	_	_	_	_
12-9	TO083	12	molto	molto	linguistic	_	_	_	_	_	_
12-10	TO083	12	allegra,	allegra	linguistic	Intonation=weakly_rising	End=37.285	_	_	_	_
13-0	TO083	13	e::h	eh	linguistic	ProsodicLink=Yes	Begin=37.61	0x2	_	_	_
13-1	TO083	13	mh	mh	linguistic	_	_	_	_	_	_
13-2	TO083	13	lievemente	lievemente	linguistic	_	_	_	_	_	_
13-3	TO083	13	etnica.	etnica	linguistic	Intonation=Falling	End=39.6	_	_	_	_
14-0	TO083	14	ma	ma	linguistic	_	Begin=39.683	_	_	_	_
14-1	TO083	14	lievemente.	lievemente	linguistic	Intonation=Falling	End=40.84	_	_	_	_
15-0	TO083	15	e::h	eh	linguistic	ProsodicLink=Yes	Begin=41.596	0x2	_	_	_
15-1	TO083	15	m:h	mh	linguistic	_	_	0x1	_	_	_
15-2	TO083	15	po:i:	poi	linguistic	_	_	1x1,2x1	_	_	_
15-3	TO083	15	ci:	ci	linguistic	_	_	1x1	_	_	_
15-4	TO083	15	sono,	sono	linguistic	Intonation=weakly_rising	End=45.0	_	_	_	_
16-0	TO083	16	il	il	linguistic	_	Begin=45.346	_	_	_	_
16-1	TO083	16	mare	mare	linguistic	_	_	_	_	_	_
16-2	TO083	16	non	non	linguistic	_	_	_	_	_	_
16-3	TO083	16	si	si	linguistic	_	_	_	_	_	_
16-4	TO083	16	vede	vede	linguistic	_	_	_	_	_	_
16-5	TO083	16	ma	ma	linguistic	_	_	_	_	_	_
16-6	TO083	16	si	si	linguistic	_	_	_	_	_	_
16-7	TO083	16	intravede	intravede	linguistic	_	_	_	_	_	_
16-8	TO083	16	un	un	linguistic	_	_	_	_	_	_
16-9	TO083	16	pezzettino	pezzettino	linguistic	_	_	_	_	_	_
16-10	TO083	16	piccolo	piccolo	linguistic	_	_	_	_	_	_
16-11	TO083	16	piccolo	piccolo	linguistic	_	_	_	_	_	_
16-12	TO083	16	che	che	linguistic	_	_	_	_	_	_
16-13	TO083	16	lascia	lascia	linguistic	_	_	_	_	_	_
16-14	TO083	16	intravedere	intravedere	linguistic	_	_	_	_	_	_
16-15	TO083	16	la	la	linguistic	_	_	_	_	_	_
