token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO069	0	dunque	dunque	linguistic	_	Begin=1.82	_	_	_	_
0-1	TO069	0	oggi	oggi	linguistic	_	_	_	_	_	_
0-2	TO069	0	iniziamo	iniziamo	linguistic	_	_	_	_	_	_
0-3	TO069	0	a	a	linguistic	_	_	_	_	_	_
0-4	TO069	0	entrare	entrare	linguistic	_	_	_	_	_	_
0-5	TO069	0	in	in	linguistic	_	_	_	_	_	_
0-6	TO069	0	medias	medias	linguistic	_	_	_	_	_	_
0-7	TO069	0	res	res	linguistic	_	End=4.53	_	_	_	_
1-0	TO069	1	>diciamo<	diciamo	linguistic	_	Begin=4.57	_	Fast=0-7	_	_
1-1	TO069	1	entriamo	entriamo	linguistic	_	_	_	_	_	_
1-2	TO069	1	negli	negli	linguistic	_	_	_	_	_	_
1-3	TO069	1	argomenti	argomenti	linguistic	_	_	_	_	_	_
1-4	TO069	1	più	più	linguistic	_	_	_	_	_	_
1-5	TO069	1	specifici.	specifici	linguistic	Intonation=Falling	End=7.34	_	_	_	_
2-0	TO069	2	ieri	ieri	linguistic	_	Begin=7.43	_	_	_	_
2-1	TO069	2	abbiamo	abbiamo	linguistic	_	_	_	_	_	_
2-2	TO069	2	fatto	fatto	linguistic	_	_	_	_	_	_
2-3	TO069	2	una	una	linguistic	_	_	_	_	_	_
2-4	TO069	2	panoramica	panoramica	linguistic	_	_	_	_	_	_
2-5	TO069	2	un	un	linguistic	_	_	_	_	_	_
2-6	TO069	2	po'	po'	linguistic	_	_	_	_	_	_
2-7	TO069	2	a	a	linguistic	_	_	_	_	_	_
2-8	TO069	2	volo	volo	linguistic	_	_	_	_	_	_
2-9	TO069	2	d'	d'	linguistic	SpaceAfter=No	_	_	_	_	_
2-10	TO069	2	uccello,	uccello	linguistic	Intonation=weakly_rising	End=10.54	_	_	_	_
3-0	TO069	3	abbiamo	abbiamo	linguistic	_	Begin=10.65	_	_	_	_
3-1	TO069	3	visto	visto	linguistic	_	_	_	_	_	_
3-2	TO069	3	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
3-3	TO069	3	alcuni	alcuni	linguistic	_	_	_	_	_	_
3-4	TO069	3	dei	dei	linguistic	_	_	_	_	_	_
3-5	TO069	3	caratteri	caratteri	linguistic	_	_	_	_	_	_
3-6	TO069	3	fondanti	fondanti	linguistic	_	_	_	_	_	_
3-7	TO069	3	dell'	dell'	linguistic	SpaceAfter=No	_	_	_	_	_
3-8	TO069	3	età	età	linguistic	_	_	_	_	_	_
3-9	TO069	3	moderna,	moderna	linguistic	Intonation=weakly_rising	End=15.544	_	_	_	_
4-0	TO069	4	oggi	oggi	linguistic	_	Begin=15.672	_	_	_	_
4-1	TO069	4	iniziamo	iniziamo	linguistic	_	_	_	_	_	_
4-2	TO069	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-3	TO069	4	appunto	appunto	linguistic	_	_	_	_	_	_
