token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO006	0	allora.	allora	linguistic	Intonation=Falling	Begin=1.275	_	_	_	_
0-1	TO006	0	buonase[ra],	buonasera	linguistic	Intonation=weakly_rising	End=2.108	_	_	_	7-9(0)
1-0	TO008	1	[bu]uonasera.	buuonasera	linguistic	Intonation=Falling	Begin=1.98|End=2.359	_	_	_	0-2(0)
2-0	TO006	2	e:h,	eh	linguistic	Intonation=weakly_rising	Begin=2.654	0x1	_	_	_
2-1	TO006	2	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
2-2	TO006	2	ha	ha	linguistic	_	_	_	_	_	_
2-3	TO006	2	le	le	linguistic	_	_	_	_	_	_
2-4	TO006	2	dispense?	dispense	linguistic	Intonation=Rising	End=4.058	_	_	_	_
3-0	TO008	3	sì.	sì	linguistic	Intonation=Falling	Begin=4.058|End=4.257	_	_	_	_
4-0	TO006	4	giusto	giusto	linguistic	_	Begin=4.821	_	_	_	_
4-1	TO006	4	per	per	linguistic	ProsodicLink=Yes	_	_	_	_	_
4-2	TO006	4	eh,	eh	linguistic	Intonation=weakly_rising	End=5.597	_	_	_	_
5-0	TO006	5	benissimo.	benissimo	linguistic	Intonation=Falling	Begin=10.268	_	_	_	_
5-1	TO006	5	quindi,	quindi	linguistic	Intonation=weakly_rising	_	_	_	_	_
5-2	TO006	5	di	di	linguistic	_	_	_	_	_	_
5-3	TO006	5	quest'	quest'	linguistic	SpaceAfter=No	_	_	_	_	_
5-4	TO006	5	anno	anno	linguistic	_	End=11.742	_	_	_	_
6-0	TO008	6	sì.	sì	linguistic	Intonation=Falling	Begin=11.775|End=11.947	_	_	_	_
7-0	TO006	7	ehm::,	ehm	linguistic	Intonation=weakly_rising	Begin=16.091|End=16.892	2x2	_	_	_
8-0	TO006	8	iniziamo	iniziamo	linguistic	_	Begin=18.55	_	_	_	_
8-1	TO006	8	dall'	dall'	linguistic	SpaceAfter=No	_	_	_	_	_
8-2	TO006	8	impre:sa,	impresa	linguistic	Intonation=weakly_rising	End=20.097	4x1	_	_	_
9-0	TO006	9	mi	mi	linguistic	_	Begin=21.036	_	_	_	_
9-1	TO006	9	sa	sa	linguistic	_	_	_	_	_	_
9-2	TO006	9	dire	dire	linguistic	_	_	_	_	_	_
