token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO093	0	prima	prima	linguistic	_	Begin=0.18	_	_	_	_
0-1	BO093	0	di	di	linguistic	_	_	_	_	_	_
0-2	BO093	0	tutto:	tutto	linguistic	_	_	4x1	_	_	_
0-3	BO093	0	vi	vi	linguistic	_	_	_	_	_	_
0-4	BO093	0	ricordo	ricordo	linguistic	_	_	_	_	_	_
0-5	BO093	0	le	le	linguistic	_	_	_	_	_	_
0-6	BO093	0	lezioni	lezioni	linguistic	_	_	_	_	_	_
0-7	BO093	0	della	della	linguistic	_	_	_	_	_	_
0-8	BO093	0	prossima	prossima	linguistic	_	_	_	_	_	_
0-9	BO093	0	settimana	settimana	linguistic	_	_	_	_	_	_
0-10	BO093	0	quindi	quindi	linguistic	_	_	_	_	_	_
0-11	BO093	0	martedì	martedì	linguistic	_	_	_	_	_	_
0-12	BO093	0	prima	prima	linguistic	_	End=6.442	_	_	_	_
1-0	BO093	1	e::h	eh	linguistic	_	Begin=6.801	0x2	_	_	_
1-1	BO093	1	dalle	dalle	linguistic	_	_	_	_	_	_
1-2	BO093	1	nove	nove	linguistic	_	_	_	_	_	_
1-3	BO093	1	alle	alle	linguistic	_	_	_	_	_	_
1-4	BO093	1	undici	undici	linguistic	_	_	_	_	_	_
1-5	BO093	1	come	come	linguistic	_	_	_	_	_	_
1-6	BO093	1	al	al	linguistic	_	_	_	_	_	_
1-7	BO093	1	solito	solito	linguistic	_	_	_	_	_	_
1-8	BO093	1	per	per	linguistic	_	_	_	_	_	_
1-9	BO093	1	quelli	quelli	linguistic	_	_	_	_	_	_
1-10	BO093	1	che	che	linguistic	_	_	_	_	_	_
1-11	BO093	1	seguono	seguono	linguistic	_	_	_	_	_	_
1-12	BO093	1	il	il	linguistic	_	_	_	_	_	_
1-13	BO093	1	corsod	corsod	linguistic	_	_	_	_	_	_
1-14	BO093	1	a	a	linguistic	_	_	_	_	_	_
1-15	BO093	1	sei	sei	linguistic	_	_	_	_	_	_
1-16	BO093	1	cfu,	cfu	linguistic	Intonation=weakly_rising	End=12.026	_	_	_	_
2-0	BO093	2	a::	a	linguistic	_	Begin=12.55	0x2	_	_	_
2-1	BO093	2	giovedì	giovedì	linguistic	_	_	_	_	_	_
2-2	BO093	2	e	e	linguistic	_	_	_	_	_	_
2-3	BO093	2	venerdì	venerdì	linguistic	_	_	_	_	_	_
2-4	BO093	2	dalle	dalle	linguistic	_	_	_	_	_	_
2-5	BO093	2	nov~	nov~	linguistic	Interrupted=Yes	_	_	_	_	_
2-6	BO093	2	no	no	linguistic	_	_	_	_	_	_
2-7	BO093	2	non	non	linguistic	_	_	_	_	_	_
2-8	BO093	2	è	è	linguistic	_	_	_	_	_	_
2-9	BO093	2	vero	vero	linguistic	_	_	_	_	_	_
2-10	BO093	2	martedì,	martedì	linguistic	Intonation=weakly_rising	End=17.638	_	_	_	_
3-0	BO093	3	[ride]	ride	linguistic	_	Begin=17.953	_	_	_	0-4(?)
3-1	BO093	3	per	per	linguistic	_	_	_	_	_	_
3-2	BO093	3	tu:tti,	tutti	linguistic	Intonation=weakly_rising	End=19.97	1x1	_	_	_
4-0	BO093	4	ehe	ehe	linguistic	_	Begin=20.714	_	_	_	_
4-1	BO093	4	giovedì	giovedì	linguistic	_	_	_	_	_	_
4-2	BO093	4	per	per	linguistic	_	_	_	_	_	_
4-3	BO093	4	tutti	tutti	linguistic	_	_	_	_	_	_
4-4	BO093	4	mentre	mentre	linguistic	_	_	_	_	_	_
4-5	BO093	4	venerdì	venerdì	linguistic	_	_	_	_	_	_
4-6	BO093	4	la	la	linguistic	_	_	_	_	_	_
