token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO026	0	prego.	prego	linguistic	Intonation=Falling	Begin=4.0|End=4.396	_	_	_	_
1-0	BO036	1	allora	allora	linguistic	_	Begin=7.08	_	_	_	_
1-1	BO036	1	io,	io	linguistic	Intonation=weakly_rising	End=7.756	_	_	_	_
2-0	BO026	2	c'	c'	linguistic	SpaceAfter=No	Begin=7.84	_	_	_	_
2-1	BO026	2	è	è	linguistic	_	_	_	_	_	_
2-2	BO026	2	solo	solo	linguistic	_	_	_	_	_	_
2-3	BO026	2	lei	lei	linguistic	_	_	_	_	_	_
2-4	BO026	2	vero	vero	linguistic	_	_	_	_	_	_
2-5	BO026	2	non	non	linguistic	_	_	_	_	_	_
2-6	BO026	2	non	non	linguistic	_	_	_	_	_	_
2-7	BO026	2	ci	ci	linguistic	_	_	_	_	_	_
2-8	BO026	2	sono	sono	linguistic	_	_	_	_	_	_
2-9	BO026	2	[altre],	altre	linguistic	Intonation=weakly_rising	End=10.07	_	_	_	0-5(0)
3-0	BO036	3	[(loro)	loro	linguistic	_	Begin=9.585	_	_	0-4(0)	0-4(0)
3-1	BO036	3	so]no	sono	linguistic	_	_	_	_	_	0-2(0)
3-2	BO036	3	altre	altre	linguistic	_	_	_	_	_	_
3-3	BO036	3	persone.	persone	linguistic	Intonation=Falling	End=10.901	_	_	_	_
4-0	BO026	4	mh	mh	linguistic	_	Begin=11.091	_	_	_	_
4-1	BO026	4	mh.	mh	linguistic	Intonation=Falling	End=11.455	_	_	_	_
5-0	BO036	5	e	e	linguistic	_	Begin=13.021	_	_	_	_
5-1	BO036	5	sono	sono	linguistic	_	_	_	_	_	_
5-2	BO036	5	qui	qui	linguistic	_	_	_	_	_	_
5-3	BO036	5	per	per	linguistic	_	_	_	_	_	_
5-4	BO036	5	una	una	linguistic	_	_	_	_	_	_
5-5	BO036	5	richiesta	richiesta	linguistic	_	_	_	_	_	_
5-6	BO036	5	di	di	linguistic	_	_	_	_	_	_
5-7	BO036	5	correlazione	correlazione	linguistic	_	_	_	_	_	_
5-8	BO036	5	io	io	linguistic	_	_	_	_	_	_
5-9	BO036	5	le	le	linguistic	_	_	_	_	_	_
5-10	BO036	5	ho	ho	linguistic	_	_	_	_	_	_
5-11	BO036	5	mandato	mandato	linguistic	_	_	_	_	_	_
5-12	BO036	5	la	la	linguistic	_	_	_	_	_	_
5-13	BO036	5	mail,	mail	linguistic	Intonation=weakly_rising	End=16.451	_	_	_	_
6-0	BO036	6	tempo	tempo	linguistic	_	Begin=16.885	_	_	_	_
6-1	BO036	6	fa	fa	linguistic	_	_	_	_	_	_
6-2	BO036	6	perché	perché	linguistic	_	_	_	_	_	_
6-3	BO036	6	(avrei	avrei	linguistic	_	_	_	_	0-5(0)	_
6-4	BO036	6	dovuto)	dovuto	linguistic	_	_	_	_	0-6(0)	_
6-5	BO036	6	laurearmi	laurearmi	linguistic	_	_	_	_	_	_
6-6	BO036	6	a	a	linguistic	_	_	_	_	_	_
6-7	BO036	6	marzo.	marzo	linguistic	Intonation=Falling	End=19.106	_	_	_	_
