token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO113	0	okay.	okay	linguistic	Intonation=Falling	Begin=1.621	_	_	_	_
0-1	BO113	0	molto	molto	linguistic	_	_	_	_	_	_
0-2	BO113	0	bene.	bene	linguistic	Intonation=Falling	_	_	_	_	_
0-3	BO113	0	salve	salve	linguistic	_	_	_	_	_	_
0-4	BO113	0	a	a	linguistic	_	_	_	_	_	_
0-5	BO113	0	tutti.	tutti	linguistic	Intonation=Falling	End=4.078	_	_	_	_
1-0	BO115	1	allora,	allora	linguistic	Intonation=weakly_rising	Begin=5.053|End=5.67	_	_	_	_
2-0	BO115	2	e::h	eh	linguistic	_	Begin=7.461	0x2	_	_	_
2-1	BO115	2	non	non	linguistic	_	_	_	_	_	_
2-2	BO115	2	so.	so	linguistic	Intonation=Falling	_	_	_	_	_
2-3	BO115	2	cosa::	cosa	linguistic	_	End=10.253	3x2	_	_	_
3-0	BO115	3	cosa	cosa	linguistic	_	Begin=10.773	_	_	_	_
3-1	BO115	3	stai	stai	linguistic	_	_	_	_	_	_
3-2	BO115	3	facendo	facendo	linguistic	_	_	_	_	_	_
3-3	BO115	3	qua	qua	linguistic	_	_	_	_	_	_
3-4	BO115	3	a	a	linguistic	_	_	_	_	_	_
3-5	BO115	3	bologna?	bologna	linguistic	Intonation=Rising	End=12.438	_	_	_	_
4-0	BO113	4	mah	mah	linguistic	_	Begin=13.495	_	_	_	_
4-1	BO113	4	ti	ti	linguistic	_	_	_	_	_	_
4-2	BO113	4	ho	ho	linguistic	_	_	_	_	_	_
4-3	BO113	4	detto.	detto	linguistic	Intonation=Falling	_	_	_	_	_
4-4	BO113	4	ero	ero	linguistic	_	_	_	_	_	_
4-5	BO113	4	venuto	venuto	linguistic	_	_	_	_	_	_
4-6	BO113	4	su	su	linguistic	_	_	_	_	_	_
4-7	BO113	4	per	per	linguistic	_	_	_	_	_	_
4-8	BO113	4	dare	dare	linguistic	_	_	_	_	_	_
4-9	BO113	4	un	un	linguistic	_	_	_	_	_	_
4-10	BO113	4	esame,	esame	linguistic	Intonation=weakly_rising	End=15.691	_	_	_	_
