token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO081	0	quindi:,	quindi	linguistic	Intonation=weakly_rising	Begin=0.395|End=1.316	5x1	_	_	_
1-0	TO999	1	mhmh,	mhmh	linguistic	Intonation=weakly_rising	Begin=1.4|End=1.783	_	_	_	_
2-0	TO081	2	n~	n~	linguistic	Interrupted=Yes	Begin=2.41	_	_	_	_
2-1	TO081	2	niente.	niente	linguistic	Intonation=Falling	End=3.033	_	_	_	_
3-0	TO081	3	mi	mi	linguistic	_	Begin=3.27	_	_	_	_
3-1	TO081	3	faceva	faceva	linguistic	_	_	_	_	_	_
3-2	TO081	3	gli	gli	linguistic	_	_	_	_	_	_
3-3	TO081	3	<scherzi>	scherzi	linguistic	_	_	_	Slow=0-7	_	_
3-4	TO081	3	queste	queste	linguistic	_	_	_	_	_	_
3-5	TO081	3	cose.	cose	linguistic	Intonation=Falling	End=5.278	_	_	_	_
4-0	TO081	4	non	non	linguistic	_	Begin=5.635	_	_	_	_
4-1	TO081	4	molto	molto	linguistic	_	_	_	_	_	_
4-2	TO081	4	pacifica.	pacifica	linguistic	Intonation=Falling	End=6.573	_	_	_	_
5-0	TO081	5	e::	e	linguistic	_	Begin=6.87	0x2	_	_	_
5-1	TO081	5	a	a	linguistic	_	_	_	_	_	_
5-2	TO081	5	forza	forza	linguistic	_	_	_	_	_	_
5-3	TO081	5	di	di	linguistic	_	_	_	_	_	_
5-4	TO081	5	litigate	litigate	linguistic	_	_	_	_	_	_
5-5	TO081	5	ci	ci	linguistic	_	_	_	_	_	_
5-6	TO081	5	hanno,	hanno	linguistic	Intonation=weakly_rising	End=8.918	_	_	_	_
6-0	TO081	6	separate	separate	linguistic	_	Begin=9.064	_	_	_	_
6-1	TO081	6	tanto	tanto	linguistic	_	_	_	_	_	_
6-2	TO081	6	abbiamo	abbiamo	linguistic	_	_	_	_	_	_
6-3	TO081	6	un	un	linguistic	_	_	_	_	_	_
6-4	TO081	6	sacco	sacco	linguistic	_	_	_	_	_	_
6-5	TO081	6	di	di	linguistic	_	_	_	_	_	_
6-6	TO081	6	camere	camere	linguistic	_	_	_	_	_	_
6-7	TO081	6	vuote	vuote	linguistic	_	_	_	_	_	_
6-8	TO081	6	quindi,	quindi	linguistic	Intonation=weakly_rising	End=11.595	_	_	_	_
7-0	TO081	7	xx	x	unknown	_	Begin=11.998	_	_	_	_
7-1	TO081	7	xx.	xx	linguistic	Intonation=Falling	End=12.546	_	_	_	_
8-0	TO999	8	okay	okay	linguistic	_	Begin=13.141	_	_	_	_
8-1	TO999	8	senti	senti	linguistic	_	_	_	_	_	_
8-2	TO999	8	abbiamo	abbiamo	linguistic	_	_	_	_	_	_
8-3	TO999	8	un	un	linguistic	_	_	_	_	_	_
8-4	TO999	8	problema.	problema	linguistic	Intonation=Falling	End=14.931	_	_	_	_
9-0	TO081	9	non	non	linguistic	_	Begin=15.586	_	_	_	_
9-1	TO081	9	hai	hai	linguistic	_	_	_	_	_	_
9-2	TO081	9	registrato?	registrato	linguistic	Intonation=Rising	_	_	_	_	_
9-3	TO081	9	((ride))	((ride))	nonverbalbehavior	_	End=17.95	_	_	_	_
10-0	TO999	10	no.	no	linguistic	Intonation=Falling	Begin=16.741	_	_	_	_
10-1	TO999	10	((ride))	((ride))	nonverbalbehavior	_	End=17.94	_	_	_	_
11-0	TO081	11	x	x	unknown	_	Begin=18.93	_	_	_	_
11-1	TO081	11	devo	devo	linguistic	_	_	_	_	_	_
11-2	TO081	11	ripetere	ripetere	linguistic	_	_	_	_	_	_
11-3	TO081	11	tutto	tutto	linguistic	_	_	_	_	_	_
11-4	TO081	11	a:nche	anche	linguistic	_	_	0x1	_	_	_
11-5	TO081	11	provando	provando	linguistic	_	_	_	_	_	_
11-6	TO081	11	a	a	linguistic	_	_	_	_	_	_
11-7	TO081	11	essere	essere	linguistic	_	_	_	_	_	_
11-8	TO081	11	spontanea	spontanea	linguistic	_	_	_	_	_	_
11-9	TO081	11	o	o	linguistic	_	_	_	_	_	_
11-10	TO081	11	vogliamo	vogliamo	linguistic	_	_	_	_	_	_
11-11	TO081	11	cambiare	cambiare	linguistic	_	_	_	_	_	_
11-12	TO081	11	domanda?	domanda	linguistic	Intonation=Rising	End=24.286	_	_	_	_
12-0	TO999	12	e::h,	eh	linguistic	Intonation=weakly_rising	Begin=24.876|End=25.978	0x2	_	_	_
13-0	TO999	13	no	no	linguistic	_	Begin=26.206	_	_	_	_
13-1	TO999	13	dai	dai	linguistic	_	_	_	_	_	_
13-2	TO999	13	[xxo::],	xxo	linguistic	Intonation=weakly_rising	End=27.65	2x2	_	_	0-3(1)
14-0	TO081	14	[queste	queste	linguistic	_	Begin=26.611	_	_	_	0-6(1)
14-1	TO081	14	domande	domande	linguistic	_	_	_	_	_	0-7(1)
14-2	TO081	14	sono	sono	linguistic	_	_	_	_	_	0-4(1)
14-3	TO081	14	molto]	molto	linguistic	_	_	_	_	_	0-5(1)
14-4	TO081	14	difficili	difficili	linguistic	_	_	_	_	_	_
14-5	TO081	14	comunque,	comunque	linguistic	Intonation=weakly_rising	End=28.948	_	_	_	_
15-0	TO999	15	cambiamo	cambiamo	linguistic	_	Begin=29.119	_	_	_	_
15-1	TO999	15	un	un	linguistic	_	_	_	_	_	_
15-2	TO999	15	po'	po'	linguistic	_	_	_	_	_	_
15-3	TO999	15	ma	ma	linguistic	_	_	_	_	_	_
15-4	TO999	15	in	in	linguistic	_	_	_	_	_	_
15-5	TO999	15	realtà	realtà	linguistic	_	_	_	_	_	_
15-6	TO999	15	la	la	linguistic	_	_	_	_	_	_
15-7	TO999	15	storia	storia	linguistic	_	_	_	_	_	_
15-8	TO999	15	mi	mi	linguistic	_	_	_	_	_	_
15-9	TO999	15	era	era	linguistic	_	_	_	_	_	_
15-10	TO999	15	piaciuta	piaciuta	linguistic	_	_	_	_	_	_
15-11	TO999	15	un	un	linguistic	_	_	_	_	_	_
15-12	TO999	15	sacco	sacco	linguistic	_	_	_	_	_	_
15-13	TO999	15	quindi	quindi	linguistic	_	_	_	_	_	_
15-14	TO999	15	te	te	linguistic	_	_	_	_	_	_
15-15	TO999	15	la	la	linguistic	_	_	_	_	_	_
15-16	TO999	15	richiederò.	richiederò	linguistic	Intonation=Falling	_	_	_	_	_
15-17	TO999	15	ma	ma	linguistic	_	_	_	_	_	_
15-18	TO999	15	[(per)	per	linguistic	_	_	_	_	0-3(0)	0-3(2)
15-19	TO999	15	adesso],	adesso	linguistic	Intonation=weakly_rising	End=34.033	_	_	_	0-6(2)
16-0	TO081	16	((ride))	((ride))	nonverbalbehavior	_	Begin=32.189	_	_	_	_
16-1	TO081	16	[va	va	linguistic	_	_	_	_	_	0-2(2)
16-2	TO081	16	bene].	bene	linguistic	Intonation=Falling	_	_	_	_	0-4(2)
16-3	TO081	16	((ride))	((ride))	nonverbalbehavior	_	End=34.588	_	_	_	_
17-0	TO999	17	non	non	linguistic	_	Begin=35.118	_	_	_	_
17-1	TO999	17	importa.	importa	linguistic	Intonation=Falling	End=36.035	_	_	_	_
18-0	TO999	18	e:::h,	eh	linguistic	Intonation=weakly_rising	Begin=36.105|End=37.06	0x3	_	_	_
19-0	TO081	19	okay.	okay	linguistic	Intonation=Falling	Begin=37.06|End=37.436	_	_	_	_
20-0	TO999	20	senti	senti	linguistic	_	Begin=38.156	_	_	_	_
20-1	TO999	20	mi	mi	linguistic	_	_	_	_	_	_
20-2	TO999	20	dici	dici	linguistic	_	_	_	_	_	_
20-3	TO999	20	la	la	linguistic	_	_	_	_	_	_
20-4	TO999	20	tua	tua	linguistic	_	_	_	_	_	_
20-5	TO999	20	casa	casa	linguistic	_	_	_	_	_	_
20-6	TO999	20	ideale	ideale	linguistic	_	_	_	_	_	_
20-7	TO999	20	come	come	linguistic	_	_	_	_	_	_
20-8	TO999	20	dovrebbe	dovrebbe	linguistic	_	_	_	_	_	_
20-9	TO999	20	essere	essere	linguistic	_	_	_	_	_	_
20-10	TO999	20	fatta	fatta	linguistic	_	_	_	_	_	_
20-11	TO999	20	secondo	secondo	linguistic	_	_	_	_	_	_
20-12	TO999	20	te,	te	linguistic	Intonation=weakly_rising	End=41.77	_	_	_	_
21-0	TO081	21	la	la	linguistic	_	Begin=41.77	_	_	_	_
21-1	TO081	21	mia	mia	linguistic	_	_	_	_	_	_
21-2	TO081	21	casa	casa	linguistic	_	_	_	_	_	_
21-3	TO081	21	ideale,	ideale	linguistic	Intonation=weakly_rising	End=42.905	_	_	_	_
22-0	TO081	22	e::h	eh	linguistic	ProsodicLink=Yes	Begin=43.641	0x2	_	_	_
22-1	TO081	22	mh,	mh	linguistic	Intonation=weakly_rising	End=44.63	_	_	_	_
23-0	TO081	23	dovrebbe	dovrebbe	linguistic	_	Begin=45.331	_	_	_	_
23-1	TO081	23	avere	avere	linguistic	_	_	_	_	_	_
23-2	TO081	23	un	un	linguistic	_	_	_	_	_	_
23-3	TO081	23	sacco	sacco	linguistic	_	_	_	_	_	_
23-4	TO081	23	di	di	linguistic	_	_	_	_	_	_
23-5	TO081	23	luce.	luce	linguistic	Intonation=Falling	End=47.076	_	_	_	_
24-0	TO081	24	quindi::	quindi	linguistic	_	Begin=47.538	5x2	_	_	_
24-1	TO081	24	non	non	linguistic	_	_	_	_	_	_
24-2	TO081	24	lo	lo	linguistic	_	_	_	_	_	_
24-3	TO081	24	so.	so	linguistic	Intonation=Falling	_	_	_	_	_
24-4	TO081	24	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
24-5	TO081	24	pareti	pareti	linguistic	_	_	_	_	_	_
24-6	TO081	24	con	con	linguistic	_	_	_	_	_	_
24-7	TO081	24	i	i	linguistic	_	_	_	_	_	_
24-8	TO081	24	vetri,	vetri	linguistic	Intonation=weakly_rising	End=50.671	_	_	_	_
25-0	TO081	25	però::	però	linguistic	_	Begin=51.883	3x2	_	_	_
25-1	TO081	25	allo	allo	linguistic	_	_	_	_	_	_
25-2	TO081	25	stesso	stesso	linguistic	_	_	_	_	_	_
25-3	TO081	25	tempo	tempo	linguistic	_	_	_	_	_	_
25-4	TO081	25	non	non	linguistic	_	_	_	_	_	_
25-5	TO081	25	esser~	esser~	linguistic	Interrupted=Yes	_	_	_	_	_
25-6	TO081	25	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
25-7	TO081	25	cioè	cioè	linguistic	_	_	_	_	_	_
25-8	TO081	25	non	non	linguistic	_	_	_	_	_	_
25-9	TO081	25	>vorrei	vorrei	linguistic	_	_	_	Fast=0-6	_	_
25-10	TO081	25	essere	essere	linguistic	_	_	_	Fast=0-6	_	_
25-11	TO081	25	in	in	linguistic	_	_	_	Fast=0-2	_	_
25-12	TO081	25	mezzo	mezzo	linguistic	_	_	_	Fast=0-5	_	_
25-13	TO081	25	a	a	linguistic	_	_	_	Fast=0-1	_	_
25-14	TO081	25	una	una	linguistic	_	_	_	Fast=0-3	_	_
25-15	TO081	25	città	città	linguistic	_	_	_	Fast=0-5	_	_
25-16	TO081	25	con	con	linguistic	_	_	_	Fast=0-3	_	_
25-17	TO081	25	tutte	tutte	linguistic	_	_	_	Fast=0-5	_	_
25-18	TO081	25	le	le	linguistic	_	_	_	Fast=0-2	_	_
25-19	TO081	25	pareti	pareti	linguistic	_	_	_	Fast=0-6	_	_
25-20	TO081	25	di	di	linguistic	_	_	_	Fast=0-2	_	_
25-21	TO081	25	vetro	vetro	linguistic	_	_	_	Fast=0-5	_	_
25-22	TO081	25	ed	ed	linguistic	_	_	_	Fast=0-2	_	_
25-23	TO081	25	essere	essere	linguistic	_	_	_	Fast=0-6	_	_
25-24	TO081	25	vista	vista	linguistic	_	_	_	Fast=0-5	_	_
