token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	BO115	0	ciao	ciao	linguistic	_	Begin=2.3	_	_	_	_
0-1	BO115	0	paola.	paola	linguistic	Intonation=Falling	End=3.083	_	_	_	_
1-0	BO114	1	ciao,	ciao	linguistic	Intonation=weakly_rising	Begin=3.588	_	_	_	_
1-1	BO114	1	rio	rio	linguistic	_	End=4.265	_	_	_	_
2-0	BO115	2	all:ora,	allora	linguistic	Intonation=weakly_rising	Begin=5.18	2x1	_	_	_
2-1	BO115	2	parlami	parlami	linguistic	_	_	_	_	_	_
2-2	BO115	2	un	un	linguistic	_	_	_	_	_	_
2-3	BO115	2	po'::,	po'	linguistic	Intonation=weakly_rising	_	1x2	_	_	_
2-4	BO115	2	di	di	linguistic	_	_	_	_	_	_
2-5	BO115	2	come	come	linguistic	_	_	_	_	_	_
2-6	BO115	2	ti	ti	linguistic	_	_	_	_	_	_
2-7	BO115	2	trovi	trovi	linguistic	_	_	_	_	_	_
2-8	BO115	2	a	a	linguistic	_	_	_	_	_	_
2-9	BO115	2	bologna.	bologna	linguistic	Intonation=Falling	_	_	_	_	_
2-10	BO115	2	di	di	linguistic	_	_	_	_	_	_
2-11	BO115	2	cosa	cosa	linguistic	_	_	_	_	_	_
2-12	BO115	2	fai	fai	linguistic	_	_	_	_	_	_
2-13	BO115	2	durante	durante	linguistic	_	_	_	_	_	_
2-14	BO115	2	le	le	linguistic	_	_	_	_	_	_
2-15	BO115	2	tue	tue	linguistic	_	_	_	_	_	_
2-16	BO115	2	giornate	giornate	linguistic	_	_	_	_	_	_
2-17	BO115	2	bolognesi.	bolognesi	linguistic	Intonation=Falling	End=11.986	_	_	_	_
3-0	BO114	3	beh,	beh	linguistic	Intonation=weakly_rising	Begin=12.971	_	_	_	_
3-1	BO114	3	a	a	linguistic	_	_	_	_	_	_
3-2	BO114	3	bologna	bologna	linguistic	_	_	_	_	_	_
3-3	BO114	3	mi	mi	linguistic	_	_	_	_	_	_
3-4	BO114	3	trovo	trovo	linguistic	_	_	_	_	_	_
3-5	BO114	3	molto	molto	linguistic	_	_	_	_	_	_
3-6	BO114	3	bene.	bene	linguistic	Intonation=Falling	End=15.255	_	_	_	_
4-0	BO114	4	c'	c'	linguistic	SpaceAfter=No	Begin=15.38	_	_	_	_
4-1	BO114	4	è	è	linguistic	_	_	_	_	_	_
4-2	BO114	4	da	da	linguistic	_	_	_	_	_	_
4-3	BO114	4	dire,	dire	linguistic	Intonation=weakly_rising	_	_	_	_	_
