token_id	speaker	tu_id	span	form	type	jefferson_feats	align	prolongations	pace	guesses	overlaps
0-0	TO055	0	so	so	linguistic	_	Begin=0.69	_	_	_	_
0-1	TO055	0	che	che	linguistic	_	_	_	_	_	_
0-2	TO055	0	hai	hai	linguistic	_	_	_	_	_	_
0-3	TO055	0	partecipato	partecipato	linguistic	_	_	_	_	_	_
0-4	TO055	0	a	a	linguistic	_	_	_	_	_	_
0-5	TO055	0	un	un	linguistic	_	_	_	_	_	_
0-6	TO055	0	progetto	progetto	linguistic	_	_	_	_	_	_
0-7	TO055	0	erasmus.	erasmus	linguistic	Intonation=Falling	End=3.094	_	_	_	_
1-0	TO055	1	dove	dove	linguistic	_	Begin=3.47	_	_	_	_
1-1	TO055	1	sei	sei	linguistic	_	_	_	_	_	_
1-2	TO055	1	andata,	andata	linguistic	Intonation=weakly_rising	_	_	_	_	_
1-3	TO055	1	come	come	linguistic	_	_	_	_	_	_
1-4	TO055	1	ti	ti	linguistic	_	_	_	_	_	_
1-5	TO055	1	sei	sei	linguistic	_	_	_	_	_	_
1-6	TO055	1	trovata,	trovata	linguistic	Intonation=weakly_rising	End=6.11	_	_	_	_
2-0	TO041	2	okay.	okay	linguistic	Intonation=Falling	Begin=7.0|End=7.602	_	_	_	_
3-0	TO041	3	allora	allora	linguistic	_	Begin=7.721	_	_	_	_
3-1	TO041	3	io	io	linguistic	_	_	_	_	_	_
3-2	TO041	3	sono::	sono	linguistic	_	_	3x2	_	_	_
3-3	TO041	3	andata	andata	linguistic	_	_	_	_	_	_
3-4	TO041	3	in	in	linguistic	_	_	_	_	_	_
3-5	TO041	3	finlandia,	finlandia	linguistic	Intonation=weakly_rising	End=10.703	_	_	_	_
4-0	TO041	4	sono	sono	linguistic	_	Begin=10.972	_	_	_	_
4-1	TO041	4	partita	partita	linguistic	_	_	_	_	_	_
4-2	TO041	4	lo	lo	linguistic	_	_	_	_	_	_
4-3	TO041	4	scorso	scorso	linguistic	_	_	_	_	_	_
4-4	TO041	4	agosto	agosto	linguistic	_	_	_	_	_	_
4-5	TO041	4	e	e	linguistic	_	_	_	_	_	_
4-6	TO041	4	sono	sono	linguistic	_	_	_	_	_	_
4-7	TO041	4	tornata	tornata	linguistic	_	_	_	_	_	_
4-8	TO041	4	(.)	[PAUSE]	shortpause	_	_	_	_	_	_
4-9	TO041	4	poco	poco	linguistic	_	_	_	_	_	_
4-10	TO041	4	prima	prima	linguistic	_	_	_	_	_	_
4-11	TO041	4	di	di	linguistic	_	_	_	_	_	_
4-12	TO041	4	natale,	natale	linguistic	Intonation=weakly_rising	End=15.173	_	_	_	_
5-0	TO041	5	quindi	quindi	linguistic	_	Begin=15.59	_	_	_	_
5-1	TO041	5	diciamo	diciamo	linguistic	_	_	_	_	_	_
5-2	TO041	5	che	che	linguistic	_	_	_	_	_	_
5-3	TO041	5	sono	sono	linguistic	_	_	_	_	_	_
5-4	TO041	5	stata	stata	linguistic	_	_	_	_	_	_
