gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('una_uno_DET', 'sedia_sedia_NOUN', 'a_a_ADP')	5		una	sedia	a	uno	sedia	a	DET	NOUN	ADP	
"(""l'_il_DET"", 'aria_aria_NOUN', 'è_essere_AUX')"	5	l'aria è	l'	aria	è	il	aria	essere	DET	NOUN	AUX	
('non_non_ADV', 'sa_sapere_VERB', 'molto_molto_ADV')	5	non sa molto	non	sa	molto	non	sapere	molto	ADV	VERB	ADV	
('libro_libro_NOUN', 'da_da_ADP', 'leggere_leggere_VERB')	5	libro da leggere	libro	da	leggere	libro	da	leggere	NOUN	ADP	VERB	
('ho_avere_AUX', 'aiutato_aiutare_VERB', 'a_a_ADP')	5	ho a	ho	aiutato	a	avere	aiutare	a	AUX	VERB	ADP	
('odio_odiare_VERB', 'essere_essere_AUX', 'da_da_ADP')	5	odio essere da	odio	essere	da	odiare	essere	da	VERB	AUX	ADP	
('una_uno_DET', 'squadra_squadra_NOUN', 'di_di_ADP')	5	una squadra di	una	squadra	di	uno	squadra	di	DET	NOUN	ADP	
"(""po'_poco_ADV"", 'più_più_ADV', 'a_a_ADP')"	5		po'	più	a	poco	più	a	ADV	ADV	ADP	
('che_che_SCONJ', 'i_il_DET', 'suoi_suo_DET')	5	che i suoi	che	i	suoi	che	il	suo	SCONJ	DET	DET	
('un_uno_DET', 'altro_altro_ADJ', 'libro_libro_NOUN')	5	un altro libro	un	altro	libro	uno	altro	libro	DET	ADJ	NOUN	
('le_il_DET', 'mani_mano_NOUN', 'prima_prima_ADV')	5	le mani prima	le	mani	prima	il	mano	prima	DET	NOUN	ADV	
('è_essere_AUX', 'la_il_DET', 'migliore_migliore_ADJ')	5	è la migliore	è	la	migliore	essere	il	migliore	AUX	DET	ADJ	
('ha_avere_AUX', 'passato_passare_VERB', 'il_il_DET')	5	ha passato il	ha	passato	il	avere	passare	il	AUX	VERB	DET	
('il_il_DET', 'suo_suo_DET', 'dizionario_dizionario_NOUN')	5	il suo dizionario	il	suo	dizionario	il	suo	dizionario	DET	DET	NOUN	
('colpito_colpire_VERB', 'da_da_ADP', 'una_uno_DET')	5	colpito da una	colpito	da	una	colpire	da	uno	VERB	ADP	DET	
('il_il_DET', 'mio_mio_DET', 'sandwich_sandwich_NOUN')	5	il mio sandwich	il	mio	sandwich	il	mio	sandwich	DET	DET	NOUN	
('perché_perché_ADV', 'lei_lei_PRON', 'non_non_ADV')	5	perché lei non	perché	lei	non	perché	lei	non	ADV	PRON	ADV	
"(""c'_ci_PRON"", 'è_essere_VERB', 'di_di_ADP')"	5	c'è di	c'	è	di	ci	essere	di	PRON	VERB	ADP	
('non_non_ADV', 'ha_avere_VERB', 'nessuno_nessuno_PRON')	5	non ha nessuno	non	ha	nessuno	non	avere	nessuno	ADV	VERB	PRON	
('penso_pensare_VERB', 'che_che_SCONJ', 'questo_questo_PRON')	5	penso che questo	penso	che	questo	pensare	che	questo	VERB	SCONJ	PRON	
('con_con_ADP', 'suo_suo_DET', 'fratello_fratello_NOUN')	5	con suo fratello	con	suo	fratello	con	suo	fratello	ADP	DET	NOUN	
('grado_grado_NOUN', 'di_di_ADP', 'vedere_vedere_VERB')	5	grado di vedere	grado	di	vedere	grado	di	vedere	NOUN	ADP	VERB	
"('ha_avere_AUX', 'comprato_comprare_VERB', ""un'_uno_DET"")"	5	ha comprato un'	ha	comprato	un'	avere	comprare	uno	AUX	VERB	DET	
