gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('la_il_DET', 'musica_musica_NOUN', 'di_di_ADP')	6	la musica di	la	musica	di	il	musica	di	DET	NOUN	ADP	the music of
('il_il_DET', 'suo_suo_DET', 'dessert_dessert_NOUN')	6	il suo dessert	il	suo	dessert	il	suo	dessert	DET	DET	NOUN	his dessert
('dicendo_dire_VERB', 'che_che_SCONJ', 'non_non_ADV')	6	dicendo che non	dicendo	che	non	dire	che	non	VERB	SCONJ	ADV	saying that he/she doesn't
('è_essere_AUX', 'in_in_ADP', 'una_uno_DET')	6	è in una	è	in	una	essere	in	uno	AUX	ADP	DET	is in a
('piace_piacere_VERB', 'il_il_DET', 'calcio_calcio_NOUN')	6	piace il calcio	piace	il	calcio	piacere	il	calcio	VERB	DET	NOUN	likes soccer
('la_il_DET', 'festa_festa_NOUN', 'era_essere_AUX')	6	la festa era	la	festa	era	il	festa	essere	DET	NOUN	AUX	the party was
('chi_chi_PRON', 'è_essere_AUX', 'quel_quello_DET')	6	chi è quel	chi	è	quel	chi	essere	quello	PRON	AUX	DET	who is that
('indossare_indossare_VERB', 'una_uno_DET', 'cravatta_cravatta_NOUN')	6	indossare una cravatta	indossare	una	cravatta	indossare	uno	cravatta	VERB	DET	NOUN	wear a tie
('provato_provare_VERB', 'a_a_ADP', 'non_non_ADV')	6	provato a non	provato	a	non	provare	a	non	VERB	ADP	ADV	tried not to
('è_essere_AUX', 'stata_essere_AUX', 'colpa_colpa_NOUN')	6	è stata colpa	è	stata	colpa	essere	essere	colpa	AUX	AUX	NOUN	it was the fault
('dozzina_dozzina_NOUN', 'di_di_ADP', 'uova_uovo_NOUN')	6	dozzina di uova	dozzina	di	uova	dozzina	di	uovo	NOUN	ADP	NOUN	a dozen eggs
('che_che_DET', 'cosa_cosa_PRON', 'fate_fare_VERB')	6	che cosa fate	che	cosa	fate	che	cosa	fare	DET	PRON	VERB	what are you (plural) doing
('sono_essere_AUX', 'molto_molto_ADV', 'più_più_ADV')	6	sono molto più	sono	molto	più	essere	molto	più	AUX	ADV	ADV	am much more
"(""c'_ci_PRON"", 'è_essere_VERB', 'della_di_ADP')"	6	c'è della	c'	è	della	ci	essere	di	PRON	VERB	ADP	there is some
('non_non_ADV', 'ha_avere_VERB', 'più_più_ADV')	6	non ha più	non	ha	più	non	avere	più	ADV	VERB	ADV	doesn't have anymore
('parlando_parlare_VERB', 'con_con_ADP', 'lei_lei_PRON')	6	parlando con lei	parlando	con	lei	parlare	con	lei	VERB	ADP	PRON	talking with her
('trovato_trovare_VERB', 'qualcosa_qualcosa_PRON', 'di_di_ADP')	6		trovato	qualcosa	di	trovare	qualcosa	di	VERB	PRON	ADP	found something to
('a_a_ADP', 'preoccuparsi_preoccupare_VERB', 'per_per_ADP')	6	adil ha iniziato a preoccuparsi per	a	preoccuparsi	per	a	preoccupare	per	ADP	VERB	ADP	to worry about
('il_il_DET', 'meglio_meglio_NOUN', 'che_che_PRON')	6	il meglio che	il	meglio	che	il	meglio	che	DET	NOUN	PRON	the best that
('i_il_DET', 'loro_loro_DET', 'genitori_genitore_NOUN')	6	i loro genitori	i	loro	genitori	il	loro	genitore	DET	DET	NOUN	their parents
('fare_fare_VERB', 'i_il_DET', 'suoi_suo_DET')	6	fare i suoi	fare	i	suoi	fare	il	suo	VERB	DET	DET	do his
('in_in_ADP', 'disaccordo_disaccordo_NOUN', 'con_con_ADP')	6	in disaccordo con	in	disaccordo	con	in	disaccordo	con	ADP	NOUN	ADP	in disagreement with
('voi_voi_PRON', 'siete_essere_AUX', 'favorevoli_favorevole_ADJ')	6	voi siete favorevoli	voi	siete	favorevoli	voi	essere	favorevole	PRON	AUX	ADJ	you (plural) are in favor
('è_essere_AUX', 'successo_succedere_VERB', 'al_a_ADP')	6	è successo al	è	successo	al	essere	succedere	a	AUX	VERB	ADP	happened to the
"('noi_noi_PRON', ""l'_lo_PRON"", 'abbiamo_avere_AUX')"	6	noi l'abbiamo	noi	l'	abbiamo	noi	lo	avere	PRON	PRON	AUX	we have it
('la_il_DET', 'chiave_chiave_NOUN', 'di_di_ADP')	6	la chiave di	la	chiave	di	il	chiave	di	DET	NOUN	ADP	the key to
('guidare_guidare_VERB', 'la_il_DET', 'sua_suo_DET')	6	guidare la sua	guidare	la	sua	guidare	il	suo	VERB	DET	DET	drive his/her
"(""l'_lo_PRON"", 'ho_avere_AUX', 'comprato_comprare_VERB')"	6	l'ho comprato	l'	ho	comprato	lo	avere	comprare	PRON	AUX	VERB	i bought it
('non_non_ADV', 'sembra_sembrare_VERB', 'essere_essere_AUX')	6	non sembra essere	non	sembra	essere	non	sembrare	essere	ADV	VERB	AUX	does not seem to be
('io_io_PRON', 'parlo_parlare_VERB', 'in_in_ADP')	6	io parlo in	io	parlo	in	io	parlare	in	PRON	VERB	ADP	i speak in
('non_non_ADV', 'mi_mi_PRON', 'aspetto_aspettare_VERB')	6	non mi aspetto	non	mi	aspetto	non	mi	aspettare	ADV	PRON	VERB	i don't expect
('dei_di_ADP', 'libri_libro_NOUN', 'di_di_ADP')	6	dei libri di	dei	libri	di	di	libro	di	ADP	NOUN	ADP	some books by
('provando_provare_VERB', 'ad_a_ADP', 'essere_essere_AUX')	6	provando ad essere	provando	ad	essere	provare	a	essere	VERB	ADP	AUX	trying to be
('mio_mio_DET', 'zio_zio_NOUN', 'è_essere_AUX')	6	mio zio è	mio	zio	è	mio	zio	essere	DET	NOUN	AUX	my uncle is
('di_di_ADP', 'un_uno_DET', 'amico_amico_NOUN')	6	di un amico	di	un	amico	di	uno	amico	ADP	DET	NOUN	of a friend
('di_di_ADP', 'essere_essere_AUX', 'divertente_divertente_ADJ')	6	di essere divertente	di	essere	divertente	di	essere	divertente	ADP	AUX	ADJ	to be funny
('contatto_contatto_NOUN', 'con_con_ADP', 'lui_lui_PRON')	6	contatto con lui	contatto	con	lui	contatto	con	lui	NOUN	ADP	PRON	contact with him
('migliore_migliore_ADJ', 'di_di_ADP', 'me_me_PRON')	6	migliore di me	migliore	di	me	migliore	di	me	ADJ	ADP	PRON	better than me
('un_uno_DET', 'esperto_esperto_NOUN', 'di_di_ADP')	6	un esperto di	un	esperto	di	uno	esperto	di	DET	NOUN	ADP	an expert in
('suonare_suonare_VERB', 'il_il_DET', 'banjo_banjo_NOUN')	6	suonare il banjo	suonare	il	banjo	suonare	il	banjo	VERB	DET	NOUN	play the banjo
