gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('non_non_ADV', 'ho_avere_VERB', 'alcuna_alcuno_DET')	10	non ho alcuna	non	ho	alcuna	non	avere	alcuno	ADV	VERB	DET	
('qualcosa_qualcosa_PRON', 'a_a_ADP', 'riguardo_riguardo_NOUN')	10	qualcosa a riguardo	qualcosa	a	riguardo	qualcosa	a	riguardo	PRON	ADP	NOUN	
('ha_avere_AUX', 'detto_dire_VERB', 'niente_niente_PRON')	10	ha detto niente	ha	detto	niente	avere	dire	niente	AUX	VERB	PRON	
"(""c'_ci_PRON"", 'è_essere_VERB', ""un'_uno_DET"")"	10	c'è un'	c'	è	un'	ci	essere	uno	PRON	VERB	DET	
('non_non_ADV', 'sono_essere_AUX', 'venuto_venire_VERB')	10	non sono venuto	non	sono	venuto	non	essere	venire	ADV	AUX	VERB	
('la_il_DET', 'mia_mio_DET', 'borsa_borsa_NOUN')	10	la mia borsa	la	mia	borsa	il	mio	borsa	DET	DET	NOUN	
('che_che_SCONJ', 'la_il_DET', 'mia_mio_DET')	10	che la mia	che	la	mia	che	il	mio	SCONJ	DET	DET	
('ha_avere_AUX', 'trovato_trovare_VERB', 'una_uno_DET')	10	ha trovato una	ha	trovato	una	avere	trovare	uno	AUX	VERB	DET	
('gli_gli_PRON', 'avete_avere_AUX', 'detto_dire_VERB')	10	gli avete detto	gli	avete	detto	gli	avere	dire	PRON	AUX	VERB	
('piacevano_piacere_VERB', 'i_il_DET', 'cani_cane_NOUN')	10	piacevano i cani	piacevano	i	cani	piacere	il	cane	VERB	DET	NOUN	
('in_in_ADP', 'questo_questo_DET', 'paese_paese_NOUN')	10	in questo paese	in	questo	paese	in	questo	paese	ADP	DET	NOUN	
('tutti_tutto_DET', 'i_il_DET', 'dettagli_dettaglio_NOUN')	10	tutti i dettagli	tutti	i	dettagli	tutto	il	dettaglio	DET	DET	NOUN	
('a_a_ADP', 'una_uno_DET', 'festa_festa_NOUN')	10	a una festa	a	una	festa	a	uno	festa	ADP	DET	NOUN	
('preso_prendere_VERB', 'qualcosa_qualcosa_PRON', 'per_per_ADP')	10	preso qualcosa per	preso	qualcosa	per	prendere	qualcosa	per	VERB	PRON	ADP	
('quello_quello_PRON', 'che_che_PRON', 'fa_fare_VERB')	10	quello che fa	quello	che	fa	quello	che	fare	PRON	PRON	VERB	
('il_il_DET', 'mio_mio_DET', 'compleanno_compleanno_NOUN')	10	il mio compleanno	il	mio	compleanno	il	mio	compleanno	DET	DET	NOUN	
('dove_dove_ADV', 'sta_stare_AUX', 'andando_andare_VERB')	10	dove sta andando	dove	sta	andando	dove	stare	andare	ADV	AUX	VERB	
"('perché_perché_PRON', 'non_non_ADV', ""l'_lo_PRON"")"	10	perché non l'	perché	non	l'	perché	non	lo	PRON	ADV	PRON	
('da_da_ADP', 'parte_parte_NOUN', 'vostra_vostro_DET')	10	da parte vostra	da	parte	vostra	da	parte	vostro	ADP	NOUN	DET	
('piaciuta_piacere_VERB', 'la_il_DET', 'festa_festa_NOUN')	10	piaciuta la festa	piaciuta	la	festa	piacere	il	festa	VERB	DET	NOUN	
('cosa_cosa_PRON', 'stai_stare_AUX', 'facendo_fare_VERB')	10	cosa stai facendo	cosa	stai	facendo	cosa	stare	fare	PRON	AUX	VERB	
('mi_mi_PRON', 'è_essere_AUX', 'stato_essere_AUX')	10	mi è stato	mi	è	stato	mi	essere	essere	PRON	AUX	AUX	
('per_per_ADP', 'la_il_DET', 'festa_festa_NOUN')	10	per la festa	per	la	festa	per	il	festa	ADP	DET	NOUN	
('ha_avere_VERB', 'un_uno_DET', 'grande_grande_ADJ')	10	ha un grande	ha	un	grande	avere	uno	grande	VERB	DET	ADJ	
('sarà_essere_AUX', 'a_a_ADP', 'casa_casa_NOUN')	10	sarà a casa	sarà	a	casa	essere	a	casa	AUX	ADP	NOUN	
('molto_molto_ADV', 'bravo_bravo_ADJ', 'a_a_ADP')	10	molto bra	molto	bravo	a	molto	bravo	a	ADV	ADJ	ADP	
('a_a_ADP', 'fare_fare_VERB', 'un_uno_DET')	10	andando a fare un	a	fare	un	a	fare	uno	ADP	VERB	DET	
('non_non_ADV', 'volevo_volere_VERB', 'che_che_SCONJ')	10	non volevo che	non	volevo	che	non	volere	che	ADV	VERB	SCONJ	
('ti_ti_PRON', 'ho_avere_AUX', 'vista_vedere_VERB')	10	ti ho vista	ti	ho	vista	ti	avere	vedere	PRON	AUX	VERB	
('a_a_ADP', 'casa_casa_NOUN', 'in_in_ADP')	10	a casa in	a	casa	in	a	casa	in	ADP	NOUN	ADP	
('è_essere_AUX', 'rifiutata_rifiutare_VERB', 'di_di_ADP')	10	è rifiutata di	è	rifiutata	di	essere	rifiutare	di	AUX	VERB	ADP	
('si_si_PRON', 'è_essere_AUX', 'rifiutata_rifiutare_VERB')	10	si è rifiutata	si	è	rifiutata	si	essere	rifiutare	PRON	AUX	VERB	
('non_non_ADV', 'posso_potere_AUX', 'andare_andare_VERB')	10	non posso andare	non	posso	andare	non	potere	andare	ADV	AUX	VERB	
"('te_te_PRON', ""l'_lo_PRON"", 'ho_avere_AUX')"	10	te l'ho	te	l'	ho	te	lo	avere	PRON	PRON	AUX	
('mia_mio_DET', 'madre_madre_NOUN', 'è_essere_AUX')	10	mia madre è	mia	madre	è	mio	madre	essere	DET	NOUN	AUX	
('non_non_ADV', 'gli_gli_PRON', 'ho_avere_AUX')	10	non gli ho	non	gli	ho	non	gli	avere	ADV	PRON	AUX	
('dove_dove_ADV', 'sono_essere_AUX', 'le_il_DET')	10	dove sono le	dove	sono	le	dove	essere	il	ADV	AUX	DET	
('fare_fare_VERB', 'la_il_DET', 'spesa_spesa_NOUN')	10	fare la spesa	fare	la	spesa	fare	il	spesa	VERB	DET	NOUN	
"(""l'_il_DET"", 'indirizzo_indirizzo_NOUN', 'di_di_ADP')"	10	l'indi	l'	indirizzo	di	il	indirizzo	di	DET	NOUN	ADP	
('venire_venire_VERB', 'a_a_ADP', 'casa_casa_NOUN')	10	venire a casa	venire	a	casa	venire	a	casa	VERB	ADP	NOUN	
('è_essere_AUX', 'successo_succedere_VERB', 'qualcosa_qualcosa_PRON')	10	è successo qualcosa	è	successo	qualcosa	essere	succedere	qualcosa	AUX	VERB	PRON	
('i_il_DET', 'tuoi_tuo_DET', 'genitori_genitore_NOUN')	10	i tuoi genitori	i	tuoi	genitori	il	tuo	genitore	DET	DET	NOUN	
('sacco_sacco_NOUN', 'di_di_ADP', 'tempo_tempo_NOUN')	10	sacco di tempo	sacco	di	tempo	sacco	di	tempo	NOUN	ADP	NOUN	
('tu_tu_PRON', 'sei_essere_AUX', 'il_il_DET')	10	tu sei il	tu	sei	il	tu	essere	il	PRON	AUX	DET	
('non_non_ADV', 'aveva_avere_VERB', 'intenzione_intenzione_NOUN')	10	non aveva intenzione	non	aveva	intenzione	non	avere	intenzione	ADV	VERB	NOUN	
('non_non_ADV', 'riusciva_riuscire_VERB', 'ad_a_ADP')	10	non riusciva ad	non	riusciva	ad	non	riuscire	a	ADV	VERB	ADP	
('è_essere_AUX', 'la_il_DET', 'ragazza_ragazzo_NOUN')	10	è la ragazza	è	la	ragazza	essere	il	ragazzo	AUX	DET	NOUN	
('la_il_DET', 'vostra_vostro_DET', 'opinione_opinione_NOUN')	10	la vostra opinione	la	vostra	opinione	il	vostro	opinione	DET	DET	NOUN	
('è_essere_AUX', 'solo_solo_ADV', 'una_uno_DET')	10	è solo una	è	solo	una	essere	solo	uno	AUX	ADV	DET	
('sa_sapere_VERB', 'parlare_parlare_VERB', 'in_in_ADP')	10	sa parlare in	sa	parlare	in	sapere	parlare	in	VERB	VERB	ADP	
('è_essere_AUX', 'la_il_DET', 'casa_casa_NOUN')	10	è la casa	è	la	casa	essere	il	casa	AUX	DET	NOUN	
('un_uno_DET', 'incidente_incidente_NOUN', 'stradale_stradale_ADJ')	10	un incidente stradale	un	incidente	stradale	uno	incidente	stradale	DET	NOUN	ADJ	
"('è_essere_AUX', ""d'_di_ADP"", 'accordo_accordo_NOUN')"	10	è d'accordo	è	d'	accordo	essere	di	accordo	AUX	ADP	NOUN	
('sono_essere_AUX', 'stata_essere_AUX', 'in_in_ADP')	10	sono stata in	sono	stata	in	essere	essere	in	AUX	AUX	ADP	
('ha_avere_VERB', 'un_uno_DET', 'figlio_figlio_NOUN')	10	ha un figlio	ha	un	figlio	avere	uno	figlio	VERB	DET	NOUN	
('sono_essere_AUX', 'i_il_DET', 'vostri_vostro_DET')	10	sono i vostri	sono	i	vostri	essere	il	vostro	AUX	DET	DET	
('la_il_DET', 'scorsa_scorso_ADJ', 'estate_estate_NOUN')	10	la scorsa estate	la	scorsa	estate	il	scorso	estate	DET	ADJ	NOUN	
('comprare_comprare_VERB', 'un_uno_DET', 'regalo_regalo_NOUN')	10	comprare un regalo	comprare	un	regalo	comprare	uno	regalo	VERB	DET	NOUN	
('fino_fino_ADV', 'a_a_ADP', 'lunedì_lunedì_NOUN')	10	fino a lunedì	fino	a	lunedì	fino	a	lunedì	ADV	ADP	NOUN	
('lei_lei_PRON', 'ha_avere_AUX', 'già_già_ADV')	10	lei ha già	lei	ha	già	lei	avere	già	PRON	AUX	ADV	
"(""dall'_da_ADP"", 'altra_altro_ADJ', 'parte_parte_NOUN')"	10	dall'altra parte	dall'	altra	parte	da	altro	parte	ADP	ADJ	NOUN	
('è_essere_AUX', 'permesso_permettere_VERB', 'farlo_fare_VERB')	10	è permesso farlo	è	permesso	farlo	essere	permettere	fare	AUX	VERB	VERB	
('ha_avere_AUX', 'mai_mai_ADV', 'mangiato_mangiare_VERB')	10	ha mai mangiato	ha	mai	mangiato	avere	mai	mangiare	AUX	ADV	VERB	
('in_in_ADP', 'realtà_realtà_NOUN', 'non_non_ADV')	10	in realtà non	in	realtà	non	in	realtà	non	ADP	NOUN	ADV	
('con_con_ADP', 'suo_suo_DET', 'padre_padre_NOUN')	10	con suo padre	con	suo	padre	con	suo	padre	ADP	DET	NOUN	
('libri_libro_NOUN', 'in_in_ADP', 'francese_francese_NOUN')	10	libri in francese	libri	in	francese	libro	in	francese	NOUN	ADP	NOUN	
('si_si_PRON', 'sta_stare_AUX', 'sentendo_sentire_VERB')	10	si sta sentendo	si	sta	sentendo	si	stare	sentire	PRON	AUX	VERB	
