gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('che_che_SCONJ', 'questa_questo_PRON', 'sia_essere_AUX')	8	che questa sia	che	questa	sia	che	questo	essere	SCONJ	PRON	AUX	
('si_si_PRON', 'aspetta_aspettare_VERB', 'che_che_SCONJ')	8	si aspetta che	si	aspetta	che	si	aspettare	che	PRON	VERB	SCONJ	
('un_uno_DET', 'buon_buono_ADJ', 'lavoro_lavoro_NOUN')	8	un buon lavoro	un	buon	lavoro	uno	buono	lavoro	DET	ADJ	NOUN	
('è_essere_AUX', 'ancora_ancora_ADV', 'nella_in_ADP')	8	è ancora nella	è	ancora	nella	essere	ancora	in	AUX	ADV	ADP	
('voi_voi_PRON', 'mi_mi_PRON', 'avete_avere_AUX')	8	voi mi avete	voi	mi	avete	voi	mi	avere	PRON	PRON	AUX	
('ha_avere_AUX', 'aperto_aprire_VERB', 'il_il_DET')	8	ha aperto il	ha	aperto	il	avere	aprire	il	AUX	VERB	DET	
('per_per_ADP', 'cui_cui_PRON', 'non_non_ADV')	8	per cui non	per	cui	non	per	cui	non	ADP	PRON	ADV	
('grazie_grazie_INTJ', 'di_di_ADP', 'essere_essere_AUX')	8	grazie di essere	grazie	di	essere	grazie	di	essere	INTJ	ADP	AUX	
('i_il_DET', 'tuoi_tuo_DET', 'compiti_compito_NOUN')	8	i i tuoi compiti	i	tuoi	compiti	il	tuo	compito	DET	DET	NOUN	
('mai_mai_ADV', 'giocato_giocare_VERB', 'a_a_ADP')	8		mai	giocato	a	mai	giocare	a	ADV	VERB	ADP	
('al_a_ADP', 'lavoro_lavoro_NOUN', 'in_in_ADP')	8	al lavoro in	al	lavoro	in	a	lavoro	in	ADP	NOUN	ADP	
('ha_avere_AUX', 'dato_dare_VERB', 'del_di_ADP')	8	ha dato del	ha	dato	del	avere	dare	di	AUX	VERB	ADP	
('piaceva_piacere_VERB', 'il_il_DET', 'suo_suo_DET')	8	piaceva il suo	piaceva	il	suo	piacere	il	suo	VERB	DET	DET	
('a_a_ADP', 'me_me_PRON', 'manca_mancare_VERB')	8	a me manca	a	me	manca	a	me	mancare	ADP	PRON	VERB	
"(""di'_dire_ADP"", 'loro_loro_PRON', 'di_di_ADP')"	8	di	di'	loro	di	dire	loro	di	ADP	PRON	ADP	
('è_essere_AUX', 'venuto_venire_VERB', 'alla_a_ADP')	8	è venuto alla	è	venuto	alla	essere	venire	a	AUX	VERB	ADP	
('venuto_venire_VERB', 'alla_a_ADP', 'festa_festa_NOUN')	8	venuto alla festa	venuto	alla	festa	venire	a	festa	VERB	ADP	NOUN	
('sta_stare_AUX', 'suonando_suonare_VERB', 'il_il_DET')	8	sta suonando il	sta	suonando	il	stare	suonare	il	AUX	VERB	DET	
('è_essere_AUX', 'morta_morire_VERB', 'nel_in_ADP')	8	è morta nel	è	morta	nel	essere	morire	in	AUX	VERB	ADP	
('mi_mi_PRON', 'ha_avere_AUX', 'appena_appena_ADV')	8	mi ha appena	mi	ha	appena	mi	avere	appena	PRON	AUX	ADV	
('aveva_avere_VERB', 'un_uno_DET', 'coltello_coltello_NOUN')	8	aveva un coltello	aveva	un	coltello	avere	uno	coltello	VERB	DET	NOUN	
