gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('la_il_DET', 'mia_mio_DET', 'prima_primo_ADJ')	9	la mia prima	la	mia	prima	il	mio	primo	DET	DET	ADJ	
('a_a_ADP', 'dire_dire_VERB', 'il_il_DET')	9	a dire il	a	dire	il	a	dire	il	ADP	VERB	DET	
('voi_voi_PRON', 'siete_essere_AUX', 'molto_molto_ADV')	9	voi siete molto	voi	siete	molto	voi	essere	molto	PRON	AUX	ADV	
('le_le_PRON', 'ha_avere_AUX', 'viste_vedere_VERB')	9	le ha viste	le	ha	viste	le	avere	vedere	PRON	AUX	VERB	
('penso_pensare_VERB', 'che_che_SCONJ', 'ci_ci_PRON')	9	penso che ci	penso	che	ci	pensare	che	ci	VERB	SCONJ	PRON	
('che_che_SCONJ', 'ci_ci_PRON', 'sia_essere_VERB')	9	che ci sia	che	ci	sia	che	ci	essere	SCONJ	PRON	VERB	
('è_essere_AUX', 'più_più_ADV', 'un_uno_DET')	9	è più un	è	più	un	essere	più	uno	AUX	ADV	DET	
"(""di'_dire_ADP"", 'loro_loro_PRON', 'che_che_PRON')"	9	di' loro che	di'	loro	che	dire	loro	che	ADP	PRON	PRON	
('non_non_ADV', 'sarà_essere_AUX', 'facile_facile_ADJ')	9	non sarà facile	non	sarà	facile	non	essere	facile	ADV	AUX	ADJ	
('si_si_PRON', 'è_essere_AUX', 'seduto_sedere_VERB')	9	si è seduto	si	è	seduto	si	essere	sedere	PRON	AUX	VERB	
('il_il_DET', 'suo_suo_DET', 'passaporto_passaporto_NOUN')	9	il suo passaporto	il	suo	passaporto	il	suo	passaporto	DET	DET	NOUN	
"(""c'_ci_PRON"", 'è_essere_AUX', 'stato_essere_VERB')"	9	c'è stato	c'	è	stato	ci	essere	essere	PRON	AUX	VERB	
('è_essere_AUX', 'alto_alto_ADJ', 'come_come_ADP')	9	è alto come	è	alto	come	essere	alto	come	AUX	ADJ	ADP	
('le_il_DET', 'mie_mio_DET', 'scarpe_scarpa_NOUN')	9	le mie scarpe	le	mie	scarpe	il	mio	scarpa	DET	DET	NOUN	
('chiesto_chiedere_VERB', 'loro_loro_PRON', 'di_di_ADP')	9	chiesto loro di	chiesto	loro	di	chiedere	loro	di	VERB	PRON	ADP	
('va_andare_VERB', 'bene_bene_ADV', 'se_se_SCONJ')	9	va bene se	va	bene	se	andare	bene	se	VERB	ADV	SCONJ	
('qualsiasi_qualsiasi_DET', 'cosa_cosa_NOUN', 'per_per_ADP')	9	qualsiasi cosa per	qualsiasi	cosa	per	qualsiasi	cosa	per	DET	NOUN	ADP	
('era_essere_AUX', 'in_in_ADP', 'pericolo_pericolo_NOUN')	9	era in pericolo	era	in	pericolo	essere	in	pericolo	AUX	ADP	NOUN	
('una_uno_PRON', 'di_di_ADP', 'queste_questo_PRON')	9	una di queste	una	di	queste	uno	di	questo	PRON	ADP	PRON	
('fare_fare_VERB', 'qualsiasi_qualsiasi_DET', 'cosa_cosa_NOUN')	9	fare qualsiasi cosa	fare	qualsiasi	cosa	fare	qualsiasi	cosa	VERB	DET	NOUN	
('questo_questo_DET', 'posto_posto_NOUN', 'è_essere_AUX')	9	questo posto è	questo	posto	è	questo	posto	essere	DET	NOUN	AUX	
('una_uno_DET', 'dozzina_dozzina_NOUN', 'di_di_ADP')	9	una dozzina di	una	dozzina	di	uno	dozzina	di	DET	NOUN	ADP	
('le_il_DET', 'sue_suo_DET', 'parole_parola_NOUN')	9	le sue parole	le	sue	parole	il	suo	parola	DET	DET	NOUN	
('ora_ora_NOUN', 'di_di_ADP', 'andare_andare_VERB')	9	ora di andare	ora	di	andare	ora	di	andare	NOUN	ADP	VERB	
('lei_in_ADP', 'riesce_riuscire_VERB', 'a_a_ADP')	9	lei riesce a	lei	riesce	a	in	riuscire	a	ADP	VERB	ADP	
('ho_avere_AUX', 'avuto_avere_VERB', 'una_uno_DET')	9	ho avuto una	ho	avuto	una	avere	avere	uno	AUX	VERB	DET	
('piace_piacere_VERB', 'il_il_DET', 'tè_tè_NOUN')	9	piace il tè	piace	il	tè	piacere	il	tè	VERB	DET	NOUN	
('non_non_ADV', 'avevo_avere_VERB', 'bisogno_bisogno_NOUN')	9	non avevo bisogno	non	avevo	bisogno	non	avere	bisogno	ADV	VERB	NOUN	
('il_il_DET', 'più_più_ADV', 'veloce_veloce_ADJ')	9	il più veloce	il	più	veloce	il	più	veloce	DET	ADV	ADJ	
('si_si_PRON', 'è_essere_AUX', 'tolta_togliere_VERB')	9	si è tolta	si	è	tolta	si	essere	togliere	PRON	AUX	VERB	
('di_di_ADP', 'essere_essere_AUX', 'una_uno_DET')	9	di essere una	di	essere	una	di	essere	uno	ADP	AUX	DET	
('sono_essere_AUX', 'ancora_ancora_ADV', 'un_uno_DET')	9	sono ancora un	sono	ancora	un	essere	ancora	uno	AUX	ADV	DET	
('è_essere_AUX', 'arrivato_arrivare_VERB', 'in_in_ADP')	9	è arrivato in	è	arrivato	in	essere	arrivare	in	AUX	VERB	ADP	
('il_il_DET', 'vostro_vostro_DET', 'libro_libro_NOUN')	9	il vostro libro	il	vostro	libro	il	vostro	libro	DET	DET	NOUN	
('guardare_guardare_VERB', 'la_il_DET', 'televisione_televisione_NOUN')	9	guardare la televisione	guardare	la	televisione	guardare	il	televisione	VERB	DET	NOUN	
('che_che_SCONJ', 'voleva_volere_AUX', 'essere_essere_AUX')	9	che voleva essere	che	voleva	essere	che	volere	essere	SCONJ	AUX	AUX	
('voi_voi_PRON', 'non_non_ADV', 'mi_mi_PRON')	9	voi non mi	voi	non	mi	voi	non	mi	PRON	ADV	PRON	
('questo_questo_PRON', 'è_essere_AUX', 'quello_quello_PRON')	9	questo è quello	questo	è	quello	questo	essere	quello	PRON	AUX	PRON	
('sono_essere_AUX', 'venuto_venire_VERB', 'con_con_ADP')	9	sono venuto con	sono	venuto	con	essere	venire	con	AUX	VERB	ADP	
('hai_avere_AUX', 'visto_vedere_VERB', 'la_il_DET')	9	hai visto la	hai	visto	la	avere	vedere	il	AUX	VERB	DET	
('padre_padre_NOUN', 'è_essere_AUX', 'un_uno_DET')	9	padre è un	padre	è	un	padre	essere	uno	NOUN	AUX	DET	
('che_che_SCONJ', 'non_non_ADV', 'riusciva_riuscire_VERB')	9	che non riusciva	che	non	riusciva	che	non	riuscire	SCONJ	ADV	VERB	
('di_di_ADP', 'venire_venire_VERB', 'a_a_ADP')	9		di	venire	a	di	venire	a	ADP	VERB	ADP	
('sei_essere_AUX', 'sicuro_sicuro_ADJ', 'che_che_SCONJ')	9	sei sicuro che	sei	sicuro	che	essere	sicuro	che	AUX	ADJ	SCONJ	
('non_non_ADV', 'sarà_essere_AUX', 'qui_qui_ADV')	9	non sarà qui	non	sarà	qui	non	essere	qui	ADV	AUX	ADV	
"('chi_chi_PRON', 'è_essere_AUX', ""l'_il_DET"")"	9	chi è l'	chi	è	l'	chi	essere	il	PRON	AUX	DET	
('a_a_ADP', 'suo_suo_DET', 'figlio_figlio_NOUN')	9	a lasciato la casa a suo figlio	a	suo	figlio	a	suo	figlio	ADP	DET	NOUN	
('riesce_riuscire_VERB', 'a_a_ADP', 'parlare_parlare_VERB')	9	riesce a parlare	riesce	a	parlare	riuscire	a	parlare	VERB	ADP	VERB	
