gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('tu_tu_PRON', 'hai_avere_VERB', 'una_uno_DET')	11	tu hai una	tu	hai	una	tu	avere	uno	PRON	VERB	DET	
('il_il_DET', 'giorno_giorno_NOUN', 'di_di_ADP')	11	il giorno di	il	giorno	di	il	giorno	di	DET	NOUN	ADP	
('fare_fare_VERB', 'i_il_DET', 'compiti_compito_NOUN')	11	fare i compiti	fare	i	compiti	fare	il	compito	VERB	DET	NOUN	
('voi_voi_PRON', 'non_non_ADV', 'avete_avere_VERB')	11	voi non avete	voi	non	avete	voi	non	avere	PRON	ADV	VERB	
('ne_ne_PRON', 'dice_dire_VERB', 'di_di_ADP')	11	ne di	ne	dice	di	ne	dire	di	PRON	VERB	ADP	
('il_il_DET', 'suo_suo_DET', 'gatto_gatto_NOUN')	11	il suo gatto	il	suo	gatto	il	suo	gatto	DET	DET	NOUN	
('non_non_ADV', 'vi_vi_PRON', 'piace_piacere_VERB')	11	non vi piace	non	vi	piace	non	vi	piacere	ADV	PRON	VERB	
('non_non_ADV', 'sono_essere_AUX', 'brava_bravo_ADJ')	11	non sono brava	non	sono	brava	non	essere	bravo	ADV	AUX	ADJ	
('attraversare_attraversare_VERB', 'la_il_DET', 'strada_strada_NOUN')	11	attraversare la strada	attraversare	la	strada	attraversare	il	strada	VERB	DET	NOUN	
('letto_leggere_VERB', 'il_il_DET', 'libro_libro_NOUN')	11	letto il libro	letto	il	libro	leggere	il	libro	VERB	DET	NOUN	
('la_il_DET', 'mia_mio_DET', 'gatta_gatta_NOUN')	11	la mia gatta	la	mia	gatta	il	mio	gatta	DET	DET	NOUN	
('ho_avere_AUX', 'già_già_ADV', 'detto_dire_VERB')	11	ho già detto	ho	già	detto	avere	già	dire	AUX	ADV	VERB	
('i_il_DET', 'suoi_suo_DET', 'capelli_capello_NOUN')	11	i suoi capelli	i	suoi	capelli	il	suo	capello	DET	DET	NOUN	
