gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('nel_in_ADP', 'suo_suo_DET', 'ufficio_ufficio_NOUN')	21	nel suo ufficio	nel	suo	ufficio	in	suo	ufficio	ADP	DET	NOUN	
('non_non_ADV', 'voglio_volere_AUX', 'essere_essere_AUX')	21	non voglio essere	non	voglio	essere	non	volere	essere	ADV	AUX	AUX	
('detto_dire_VERB', 'loro_loro_PRON', 'che_che_SCONJ')	21	detto loro che	detto	loro	che	dire	loro	che	VERB	PRON	SCONJ	
('paura_paura_NOUN', 'dei_di_ADP', 'cani_cane_NOUN')	21	paura dei cani	paura	dei	cani	paura	di	cane	NOUN	ADP	NOUN	
('detto_dire_VERB', 'che_che_SCONJ', 'ha_avere_AUX')	21		detto	che	ha	dire	che	avere	VERB	SCONJ	AUX	
('camera_camera_NOUN', 'da_da_ADP', 'letto_letto_NOUN')	21	camera da letto	camera	da	letto	camera	da	letto	NOUN	ADP	NOUN	
('che_che_SCONJ', 'non_non_ADV', 'gli_gli_PRON')	21	che non gli	che	non	gli	che	non	gli	SCONJ	ADV	PRON	
('ho_avere_AUX', 'provato_provare_VERB', 'a_a_ADP')	21	ho prova	ho	provato	a	avere	provare	a	AUX	VERB	ADP	
('per_per_ADP', 'quanto_quanto_DET', 'tempo_tempo_NOUN')	21	per quanto tempo	per	quanto	tempo	per	quanto	tempo	ADP	DET	NOUN	
('una_uno_DET', 'persona_persona_NOUN', 'molto_molto_ADV')	21	una persona molto	una	persona	molto	uno	persona	molto	DET	NOUN	ADV	
('non_non_ADV', 'pensavo_pensare_VERB', 'che_che_SCONJ')	21	non pensavo che	non	pensavo	che	non	pensare	che	ADV	VERB	SCONJ	
('mai_mai_ADV', 'detto_dire_VERB', 'che_che_SCONJ')	21	mai detto che	mai	detto	che	mai	dire	che	ADV	VERB	SCONJ	
('pensa_pensare_VERB', 'di_di_ADP', 'essere_essere_AUX')	21	pensa di essere	pensa	di	essere	pensare	di	essere	VERB	ADP	AUX	
('parlare_parlare_VERB', 'con_con_ADP', 'te_te_PRON')	21	parlare con te	parlare	con	te	parlare	con	te	VERB	ADP	PRON	
('ho_avere_AUX', 'mai_mai_ADV', 'detto_dire_VERB')	21	ho mai detto	ho	mai	detto	avere	mai	dire	AUX	ADV	VERB	
('per_per_ADP', 'il_il_DET', 'mio_mio_DET')	21	per il mio	per	il	mio	per	il	mio	ADP	DET	DET	
('lo_lo_PRON', 'sta_stare_AUX', 'facendo_fare_VERB')	21	lo sta facendo	lo	sta	facendo	lo	stare	fare	PRON	AUX	VERB	
('che_che_SCONJ', 'non_non_ADV', 'ha_avere_AUX')	21		che	non	ha	che	non	avere	SCONJ	ADV	AUX	
('intenzione_intenzione_NOUN', 'di_di_ADP', 'andare_andare_VERB')	21	intenzione di andare	intenzione	di	andare	intenzione	di	andare	NOUN	ADP	VERB	
('se_se_SCONJ', 'fossi_essere_AUX', 'in_in_ADP')	21	se fossi in	se	fossi	in	se	essere	in	SCONJ	AUX	ADP	
('si_si_PRON', 'è_essere_AUX', 'fatto_fare_VERB')	21	si è fatto	si	è	fatto	si	essere	fare	PRON	AUX	VERB	
('è_essere_AUX', 'venuto_venire_VERB', 'a_a_ADP')	21	è venuto a	è	venuto	a	essere	venire	a	AUX	VERB	ADP	
('il_il_DET', 'mio_mio_DET', 'amico_amico_NOUN')	21	il mio amico	il	mio	amico	il	mio	amico	DET	DET	NOUN	
('lui_lui_PRON', 'si_si_PRON', 'è_essere_AUX')	21	lui si è	lui	si	è	lui	si	essere	PRON	PRON	AUX	
"(""l'_lo_PRON"", 'ha_avere_AUX', 'fatta_fare_VERB')"	21	l'ha fatta	l'	ha	fatta	lo	avere	fare	PRON	AUX	VERB	
"('se_se_PRON', ""n'_ne_PRON"", 'è_essere_AUX')"	21	se n'è	se	n'	è	se	ne	essere	PRON	PRON	AUX	
('cosa_cosa_PRON', 'ne_ne_PRON', 'pensa_pensare_VERB')	21	cosa ne pensa	cosa	ne	pensa	cosa	ne	pensare	PRON	PRON	VERB	
('è_essere_AUX', 'una_uno_DET', 'bella_bello_ADJ')	21	è una bella	è	una	bella	essere	uno	bello	AUX	DET	ADJ	
('suonare_suonare_VERB', 'la_il_DET', 'chitarra_chitarra_NOUN')	21	suonare la chitarra	suonare	la	chitarra	suonare	il	chitarra	VERB	DET	NOUN	
('io_io_PRON', 'ho_avere_VERB', 'una_uno_DET')	20	io ho una	io	ho	una	io	avere	uno	PRON	VERB	DET	
