gram3_key	count	substr	term_1	term_2	term_3	lemma_1	lemma_2	lemma_3	pos_1	pos_2	pos_3	translation_en
('non_non_ADV', 'so_sapere_VERB', 'che_che_DET')	7	non so che	non	so	che	non	sapere	che	ADV	VERB	DET	I do not know what
('lui_lui_PRON', 'non_non_ADV', 'piace_piacere_VERB')	7	lui non piace	lui	non	piace	lui	non	piacere	PRON	ADV	VERB	he does not like
"('non_non_ADV', ""l'_lo_PRON"", 'avete_avere_AUX')"	7	non l'avete	non	l'	avete	non	lo	avere	ADV	PRON	AUX	you (plural) have not it
"('lui_lui_PRON', 'è_essere_AUX', ""l'_il_DET"")"	7	lui è l'	lui	è	l'	lui	essere	il	PRON	AUX	DET	he is the (before a vowel)
('la_il_DET', 'verità_verità_NOUN', 'è_essere_VERB')	7	la verità è	la	verità	è	il	verità	essere	DET	NOUN	VERB	the truth is
('è_essere_VERB', 'qualcosa_qualcosa_PRON', 'di_di_ADP')	7	è qualcosa di	è	qualcosa	di	essere	qualcosa	di	VERB	PRON	ADP	it is something of
('che_che_PRON', 'è_essere_AUX', 'giusto_giusto_ADJ')	7	che è giusto	che	è	giusto	che	essere	giusto	PRON	AUX	ADJ	that it is right
('come_come_ADV', 'sta_stare_AUX', 'andando_andare_VERB')	7	come sta andando	come	sta	andando	come	stare	andare	ADV	AUX	VERB	how is it going
('studiare_studiare_VERB', 'la_il_DET', 'musica_musica_NOUN')	7	studiare la musica	studiare	la	musica	studiare	il	musica	VERB	DET	NOUN	to study music
('a_a_ADP', 'parlare_parlare_VERB', 'inglese_inglese_ADJ')	7	amo a parlare inglese	a	parlare	inglese	a	parlare	inglese	ADP	VERB	ADJ	to speak English
('il_il_DET', 'mio_mio_DET', 'impiego_impiego_NOUN')	7	il mio impiego	il	mio	impiego	il	mio	impiego	DET	DET	NOUN	my (masculine) job
('lei_lei_PRON', 'piacciono_piacere_VERB', 'i_il_DET')	7	lei	lei	piacciono	i	lei	piacere	il	PRON	VERB	DET	she likes the (masculine plural)
('me_me_PRON', 'ne_ne_PRON', 'andrò_andare_VERB')	7	me ne andrò	me	ne	andrò	me	ne	andare	PRON	PRON	VERB	I will leave
('più_più_ADV', 'anziana_anziano_ADJ', 'di_di_ADP')	7	più anziana di	più	anziana	di	più	anziano	di	ADV	ADJ	ADP	older (feminine) than
('casa_casa_NOUN', 'la_il_DET', 'domenica_domenica_NOUN')	7	casa la domenica	casa	la	domenica	casa	il	domenica	NOUN	DET	NOUN	home on Sunday
('non_non_ADV', 'ha_avere_AUX', 'nemmeno_nemmeno_ADV')	7	non ha nemmeno	non	ha	nemmeno	non	avere	nemmeno	ADV	AUX	ADV	he/she does not even have
('la_il_DET', 'gatta_gatta_NOUN', 'di_di_ADP')	7	la gatta di	la	gatta	di	il	gatta	di	DET	NOUN	ADP	the (feminine) cat of
('dica_dire_VERB', 'loro_loro_PRON', 'di_di_ADP')	7	di	dica	loro	di	dire	loro	di	VERB	PRON	ADP	tell them to
('non_non_ADV', 'ti_ti_PRON', 'ha_avere_AUX')	7	non ti ha	non	ti	ha	non	ti	avere	ADV	PRON	AUX	he/she has not you
('nascondere_nascondere_VERB', 'il_il_DET', 'suo_suo_DET')	7	nascondere il suo	nascondere	il	suo	nascondere	il	suo	VERB	DET	DET	to hide his/her (masculine)
('una_uno_DET', 'bella_bello_ADJ', 'donna_donna_NOUN')	7	una bella donna	una	bella	donna	uno	bello	donna	DET	ADJ	NOUN	a beautiful woman
('dei_di_ADP', 'fiori_fiore_NOUN', 'per_per_ADP')	7	dei fiori per	dei	fiori	per	di	fiore	per	ADP	NOUN	ADP	some flowers for
('non_non_ADV', 'sono_essere_AUX', 'andato_andare_VERB')	7	non sono andato	non	sono	andato	non	essere	andare	ADV	AUX	VERB	I did not go
('io_io_PRON', 'ho_avere_AUX', 'chiesto_chiedere_VERB')	7	io ho chiesto	io	ho	chiesto	io	avere	chiedere	PRON	AUX	VERB	I asked
('è_essere_AUX', 'più_più_ADV', 'importante_importante_ADJ')	7	è più importante	è	più	importante	essere	più	importante	AUX	ADV	ADJ	it is more important
('bene_bene_ADV', 'a_a_ADP', 'tennis_tennis_NOUN')	7	bene a tennis	bene	a	tennis	bene	a	tennis	ADV	ADP	NOUN	well at tennis
('non_non_ADV', 'vi_vi_PRON', 'sto_essere_AUX')	7	non vi sto	non	vi	sto	non	vi	essere	ADV	PRON	AUX	I am not you (plural)
('il_il_DET', 'caffè_caffè_NOUN', 'è_essere_AUX')	7	il caffè	il	caffè	è	il	caffè	essere	DET	NOUN	AUX	the coffee is
('andai_andare_VERB', 'a_a_ADP', 'letto_letto_NOUN')	7	andai a letto	andai	a	letto	andare	a	letto	VERB	ADP	NOUN	I went to bed
('stato_essere_AUX', 'il_il_DET', 'primo_primo_ADJ')	7	stato il primo	stato	il	primo	essere	il	primo	AUX	DET	ADJ	been the first
('ti_ti_PRON', 'è_essere_AUX', 'piaciuto_piacere_VERB')	7	ti è piaciuto	ti	è	piaciuto	ti	essere	piacere	PRON	AUX	VERB	did you like it
('a_a_ADP', 'suonare_suonare_VERB', 'con_con_ADP')	7	andate a suonare con	a	suonare	con	a	suonare	con	ADP	VERB	ADP	to play with
('voglia_voglia_NOUN', 'di_di_ADP', 'andare_andare_VERB')	7	voglia di andare	voglia	di	andare	voglia	di	andare	NOUN	ADP	VERB	desire to go
